customer_id,event_time,interaction_type,next_action
C_662380,2020-06-08,وصول مطالبات,پیگیری تلفنی
C_662380,2020-05-21,قیمت و تخفیف,پیگیری تلفنی
C_662380,2020-06-21,کیفیت محصول,پیگیری تلفنی
C_662380,2020-06-03,خدمات فنی,جلسه قیمت
C_664019,2020-08-03,قیمت و تخفیف,ارسال نمونه
C_664019,2021-03-16,کیفیت محصول,جلسه قیمت
C_664019,2020-11-01,برنامه خرید,ارسال نمونه
C_664019,2020-11-29,وصول مطالبات,بدون اقدام
C_664019,2021-11-19,قیمت و تخفیف,جلسه قیمت
C_664019,2021-11-19,قیمت و تخفیف,جلسه قیمت
C_664019,2021-01-16,وصول مطالبات,ارسال نمونه
C_664019,2020-04-13,پیگیری سفارش,جلسه قیمت
C_665890,2020-11-20,وصول مطالبات,جلسه قیمت
C_665890,2020-10-20,وصول مطالبات,بدون اقدام
C_665890,2020-11-07,برنامه خرید,بدون اقدام
C_665890,2020-10-07,کیفیت محصول,ارسال نمونه
C_665890,2020-10-25,قیمت و تخفیف,بدون اقدام
C_666149,2021-06-10,پیگیری سفارش,جلسه قیمت
C_666149,2021-07-27,برنامه خرید,جلسه قیمت
C_666149,2021-06-26,قیمت و تخفیف,ارسال نمونه
C_666149,2021-06-26,قیمت و تخفیف,ارسال نمونه
C_666149,2021-06-24,پیگیری سفارش,ارسال نمونه
C_666149,2021-07-25,قیمت و تخفیف,ارسال نمونه
C_669722,2021-03-05,قیمت و تخفیف,پیگیری تلفنی
C_669722,2021-04-05,پیگیری سفارش,ارسال نمونه
C_669722,2021-05-06,خدمات فنی,پیگیری تلفنی
C_669722,2021-03-23,وصول مطالبات,ارسال نمونه
C_669722,2021-04-23,نمونه محصول,پیگیری تلفنی
C_671162,2021-06-23,پیگیری سفارش,ارسال نمونه
C_671162,2021-06-08,پیگیری سفارش,بازدید فنی
C_671162,2021-06-08,پیگیری سفارش,بازدید فنی
C_671162,2021-07-09,نمونه محصول,جلسه قیمت
C_671162,2021-07-10,وصول مطالبات,بازدید فنی
C_671162,2021-06-09,برنامه خرید,پیگیری تلفنی
C_672256,2020-07-17,پیگیری سفارش,بازدید فنی
C_672256,2020-06-16,قیمت و تخفیف,بازدید فنی
C_672256,2021-05-31,نمونه محصول,جلسه قیمت
C_672256,2021-08-04,قیمت و تخفیف,جلسه قیمت
C_672256,2020-12-20,پیگیری سفارش,پیگیری تلفنی
C_672256,2020-03-10,قیمت و تخفیف,پیگیری تلفنی
C_672256,2020-12-03,نمونه محصول,پیگیری تلفنی
C_672256,2020-12-12,وصول مطالبات,بازدید فنی
C_672256,2020-10-24,وصول مطالبات,جلسه قیمت
C_672256,2022-04-04,قیمت و تخفیف,بازدید فنی
C_672256,2021-08-20,کیفیت محصول,جلسه قیمت
C_672256,2020-02-18,خدمات فنی,بدون اقدام
C_672256,2022-04-02,قیمت و تخفیف,پیگیری تلفنی
C_672706,2021-12-08,قیمت و تخفیف,ارسال نمونه
C_672706,2020-11-29,وصول مطالبات,بازدید فنی
C_672706,2021-11-11,پیگیری سفارش,پیگیری تلفنی
C_672706,2021-01-19,پیگیری سفارش,جلسه قیمت
C_672706,2020-10-10,کیفیت محصول,بدون اقدام
C_672706,2020-10-10,کیفیت محصول,بدون اقدام
C_672706,2021-08-03,کیفیت محصول,پیگیری تلفنی
C_672706,2021-02-21,پیگیری سفارش,بدون اقدام
C_672706,2020-08-26,نمونه محصول,بدون اقدام
C_673190,2021-06-19,کیفیت محصول,بدون اقدام
C_673190,2021-08-31,کیفیت محصول,پیگیری تلفنی
C_673190,2020-04-24,پیگیری سفارش,بدون اقدام
C_673190,2020-04-06,نمونه محصول,بدون اقدام
C_673190,2021-07-15,پیگیری سفارش,بدون اقدام
C_677156,2021-01-09,نمونه محصول,جلسه قیمت
C_677156,2021-02-09,قیمت و تخفیف,جلسه قیمت
C_677156,2021-02-03,برنامه خرید,پیگیری تلفنی
C_677156,2021-01-03,نمونه محصول,جلسه قیمت
C_677156,2021-12-07,پیگیری سفارش,بازدید فنی
C_677190,2020-06-13,کیفیت محصول,ارسال نمونه
C_677190,2022-02-21,نمونه محصول,بازدید فنی
C_677190,2021-10-15,نمونه محصول,پیگیری تلفنی
C_677190,2021-10-15,نمونه محصول,پیگیری تلفنی
C_677190,2021-11-02,پیگیری سفارش,پیگیری تلفنی
C_677190,2020-04-09,پیگیری سفارش,پیگیری تلفنی
C_677190,2022-03-14,خدمات فنی,پیگیری تلفنی
C_682000,2020-12-09,پیگیری سفارش,پیگیری تلفنی
C_682000,2020-11-02,پیگیری سفارش,پیگیری تلفنی
C_682000,2020-12-03,خدمات فنی,پیگیری تلفنی
C_682000,2020-12-03,خدمات فنی,پیگیری تلفنی
C_682000,2020-10-20,وصول مطالبات,بازدید فنی
C_682000,2020-11-20,قیمت و تخفیف,بازدید فنی
C_683666,2020-09-26,قیمت و تخفیف,بدون اقدام
C_683666,2020-04-16,کیفیت محصول,پیگیری تلفنی
C_683666,2022-01-09,برنامه خرید,بدون اقدام
C_683666,2020-07-22,پیگیری سفارش,بدون اقدام
C_683666,2021-11-04,وصول مطالبات,بدون اقدام
C_683666,2021-01-19,پیگیری سفارش,پیگیری تلفنی
C_683666,2021-01-31,قیمت و تخفیف,بازدید فنی
C_683666,2020-08-13,وصول مطالبات,جلسه قیمت
C_683666,2020-04-06,قیمت و تخفیف,بدون اقدام
C_683666,2020-12-25,پیگیری سفارش,ارسال نمونه
C_683666,2021-04-18,برنامه خرید,بدون اقدام
C_683666,2021-12-07,نمونه محصول,جلسه قیمت
C_683666,2021-06-14,کیفیت محصول,بدون اقدام
C_683666,2021-02-03,خدمات فنی,ارسال نمونه
C_683666,2020-04-24,کیفیت محصول,بازدید فنی
C_687039,2020-03-03,نمونه محصول,پیگیری تلفنی
C_687039,2020-04-17,وصول مطالبات,پیگیری تلفنی
C_687039,2020-03-04,قیمت و تخفیف,پیگیری تلفنی
C_687039,2020-04-30,وصول مطالبات,پیگیری تلفنی
C_687039,2020-03-17,وصول مطالبات,جلسه قیمت
C_687729,2021-12-12,برنامه خرید,بدون اقدام
C_687729,2022-01-12,نمونه محصول,جلسه قیمت
C_687729,2021-12-25,کیفیت محصول,بدون اقدام
C_687729,2021-11-11,خدمات فنی,ارسال نمونه
C_687729,2021-12-15,کیفیت محصول,بازدید فنی
C_690888,2021-11-13,خدمات فنی,ارسال نمونه
C_690888,2020-06-17,پیگیری سفارش,بازدید فنی
C_690888,2020-10-30,خدمات فنی,بدون اقدام
C_690888,2020-10-30,خدمات فنی,بدون اقدام
C_690888,2020-11-03,پیگیری سفارش,بدون اقدام
C_690888,2021-11-04,پیگیری سفارش,بدون اقدام
C_690888,2020-11-04,قیمت و تخفیف,پیگیری تلفنی
C_691158,2020-11-08,پیگیری سفارش,بدون اقدام
C_691158,2020-12-22,پیگیری سفارش,بدون اقدام
C_691158,2020-11-21,قیمت و تخفیف,پیگیری تلفنی
C_691158,2020-11-13,پیگیری سفارش,بازدید فنی
C_691158,2020-10-13,نمونه محصول,پیگیری تلفنی
C_691869,2020-09-12,وصول مطالبات,بدون اقدام
C_691869,2021-09-02,پیگیری سفارش,بازدید فنی
C_691869,2020-09-06,برنامه خرید,جلسه قیمت
C_691869,2020-03-27,قیمت و تخفیف,بدون اقدام
C_691869,2020-08-10,قیمت و تخفیف,بازدید فنی
C_691869,2022-01-20,خدمات فنی,پیگیری تلفنی
C_691869,2020-07-28,کیفیت محصول,پیگیری تلفنی
C_691869,2021-10-08,پیگیری سفارش,بدون اقدام
C_691869,2021-08-25,خدمات فنی,بازدید فنی
C_691869,2021-09-25,کیفیت محصول,پیگیری تلفنی
C_692721,2021-06-26,خدمات فنی,پیگیری تلفنی
C_692721,2022-02-28,کیفیت محصول,پیگیری تلفنی
C_692721,2022-05-27,پیگیری سفارش,بدون اقدام
C_692721,2021-07-06,خدمات فنی,بازدید فنی
C_692721,2021-10-30,کیفیت محصول,پیگیری تلفنی
C_692721,2021-08-04,نمونه محصول,بدون اقدام
C_692721,2021-08-04,نمونه محصول,بدون اقدام
C_696763,2021-07-18,خدمات فنی,بازدید فنی
C_696763,2021-07-15,کیفیت محصول,پیگیری تلفنی
C_696763,2021-08-02,نمونه محصول,بدون اقدام
C_696763,2021-05-28,وصول مطالبات,بازدید فنی
C_696763,2021-07-05,خدمات فنی,بدون اقدام
C_696763,2021-05-22,وصول مطالبات,بازدید فنی
C_697340,2021-10-31,وصول مطالبات,بازدید فنی
C_697340,2021-11-12,خدمات فنی,بدون اقدام
C_697340,2021-08-30,وصول مطالبات,بازدید فنی
C_697340,2021-09-30,کیفیت محصول,ارسال نمونه
C_697340,2021-11-07,نمونه محصول,ارسال نمونه
C_697340,2021-09-01,نمونه محصول,جلسه قیمت
C_698497,2020-12-05,کیفیت محصول,ارسال نمونه
C_698497,2021-11-09,نمونه محصول,ارسال نمونه
C_698497,2020-04-17,نمونه محصول,جلسه قیمت
C_698497,2021-04-26,پیگیری سفارش,بازدید فنی
C_698497,2020-12-03,وصول مطالبات,پیگیری تلفنی
C_698497,2021-01-03,خدمات فنی,بدون اقدام
C_698497,2021-06-18,کیفیت محصول,ارسال نمونه
C_698497,2022-04-06,وصول مطالبات,ارسال نمونه
C_698497,2021-06-12,پیگیری سفارش,ارسال نمونه
C_698497,2021-11-23,قیمت و تخفیف,بدون اقدام
C_698497,2021-07-25,قیمت و تخفیف,پیگیری تلفنی
C_698497,2021-12-03,قیمت و تخفیف,بدون اقدام
C_698497,2021-12-03,قیمت و تخفیف,بدون اقدام
C_698497,2020-11-22,کیفیت محصول,بدون اقدام
C_698497,2020-02-13,نمونه محصول,پیگیری تلفنی
C_698497,2022-02-28,پیگیری سفارش,پیگیری تلفنی
C_700197,2022-02-16,خدمات فنی,ارسال نمونه
C_700197,2022-01-28,قیمت و تخفیف,پیگیری تلفنی
C_700197,2021-12-28,وصول مطالبات,ارسال نمونه
C_700197,2022-01-29,پیگیری سفارش,پیگیری تلفنی
C_700197,2022-01-29,پیگیری سفارش,پیگیری تلفنی
C_700197,2021-12-29,وصول مطالبات,پیگیری تلفنی
C_701289,2020-11-24,قیمت و تخفیف,پیگیری تلفنی
C_701289,2020-10-24,قیمت و تخفیف,بدون اقدام
C_701289,2020-11-17,کیفیت محصول,بدون اقدام
C_701289,2020-10-04,نمونه محصول,پیگیری تلفنی
C_701289,2020-11-04,پیگیری سفارش,پیگیری تلفنی
C_701486,2020-08-03,کیفیت محصول,جلسه قیمت
C_701486,2020-08-03,کیفیت محصول,جلسه قیمت
C_701486,2020-10-15,خدمات فنی,ارسال نمونه
C_701486,2020-10-04,برنامه خرید,بازدید فنی
C_701486,2020-10-02,قیمت و تخفیف,بدون اقدام
C_701486,2020-11-02,کیفیت محصول,بازدید فنی
C_703200,2022-05-29,پیگیری سفارش,پیگیری تلفنی
C_703200,2021-12-01,قیمت و تخفیف,بدون اقدام
C_703200,2022-07-07,قیمت و تخفیف,پیگیری تلفنی
C_703200,2021-06-14,برنامه خرید,جلسه قیمت
C_703200,2021-12-24,خدمات فنی,بدون اقدام
C_703200,2021-11-21,قیمت و تخفیف,جلسه قیمت
C_703200,2021-11-21,قیمت و تخفیف,جلسه قیمت
C_703801,2020-08-15,برنامه خرید,جلسه قیمت
C_703801,2021-01-06,خدمات فنی,بدون اقدام
C_703801,2021-01-08,قیمت و تخفیف,جلسه قیمت
C_703801,2020-09-08,پیگیری سفارش,پیگیری تلفنی
C_703801,2020-07-28,خدمات فنی,پیگیری تلفنی
C_703801,2020-07-28,خدمات فنی,پیگیری تلفنی
C_703801,2020-10-03,برنامه خرید,جلسه قیمت
C_704122,2020-03-02,پیگیری سفارش,پیگیری تلفنی
C_704122,2020-03-02,پیگیری سفارش,پیگیری تلفنی
C_704122,2020-04-02,خدمات فنی,پیگیری تلفنی
C_704122,2020-03-15,برنامه خرید,جلسه قیمت
C_704122,2020-04-15,کیفیت محصول,پیگیری تلفنی
C_704122,2020-03-28,پیگیری سفارش,بدون اقدام
C_705572,2020-07-14,نمونه محصول,ارسال نمونه
C_705572,2020-05-08,وصول مطالبات,ارسال نمونه
C_705572,2020-05-13,نمونه محصول,پیگیری تلفنی
C_705572,2020-05-13,نمونه محصول,پیگیری تلفنی
C_705572,2020-05-21,برنامه خرید,بدون اقدام
C_705572,2020-05-26,قیمت و تخفیف,ارسال نمونه
C_705572,2021-09-12,وصول مطالبات,بدون اقدام
C_705572,2021-09-12,وصول مطالبات,بدون اقدام
C_705572,2021-10-26,قیمت و تخفیف,پیگیری تلفنی
C_705572,2020-05-30,نمونه محصول,پیگیری تلفنی
C_705572,2020-04-29,خدمات فنی,جلسه قیمت
C_705572,2021-04-18,پیگیری سفارش,بازدید فنی
C_705572,2021-03-18,پیگیری سفارش,بدون اقدام
C_705572,2021-07-26,پیگیری سفارش,پیگیری تلفنی
C_705572,2021-06-25,کیفیت محصول,بازدید فنی
C_705572,2021-09-28,پیگیری سفارش,پیگیری تلفنی
C_705572,2021-11-11,نمونه محصول,پیگیری تلفنی
C_705680,2021-03-02,نمونه محصول,ارسال نمونه
C_705680,2020-04-03,پیگیری سفارش,ارسال نمونه
C_705680,2021-01-13,پیگیری سفارش,بازدید فنی
C_705680,2021-03-20,پیگیری سفارش,بازدید فنی
C_705680,2020-12-13,قیمت و تخفیف,ارسال نمونه
C_705680,2020-10-16,نمونه محصول,پیگیری تلفنی
C_705680,2020-08-24,وصول مطالبات,بدون اقدام
C_705680,2021-04-15,نمونه محصول,جلسه قیمت
C_706708,2021-07-08,قیمت و تخفیف,ارسال نمونه
C_706708,2021-05-25,نمونه محصول,پیگیری تلفنی
C_706708,2021-05-26,وصول مطالبات,بدون اقدام
C_706708,2021-07-09,نمونه محصول,جلسه قیمت
C_706708,2021-06-08,برنامه خرید,بدون اقدام
C_708199,2021-02-25,نمونه محصول,پیگیری تلفنی
C_708199,2021-01-25,برنامه خرید,پیگیری تلفنی
C_708199,2021-03-10,برنامه خرید,جلسه قیمت
C_708199,2021-02-07,پیگیری سفارش,پیگیری تلفنی
C_708199,2021-01-07,کیفیت محصول,ارسال نمونه
C_709044,2021-03-19,پیگیری سفارش,جلسه قیمت
C_709044,2021-03-19,پیگیری سفارش,جلسه قیمت
C_709044,2021-05-02,وصول مطالبات,پیگیری تلفنی
C_709044,2021-03-12,کیفیت محصول,بدون اقدام
C_709044,2021-04-12,وصول مطالبات,ارسال نمونه
C_709044,2021-03-25,کیفیت محصول,پیگیری تلفنی
C_710912,2022-01-23,پیگیری سفارش,بازدید فنی
C_710912,2022-01-28,پیگیری سفارش,جلسه قیمت
C_710912,2022-05-18,پیگیری سفارش,بدون اقدام
C_710912,2021-10-30,خدمات فنی,پیگیری تلفنی
C_710912,2021-10-30,خدمات فنی,پیگیری تلفنی
C_710912,2021-07-13,پیگیری سفارش,جلسه قیمت
C_710912,2021-07-26,خدمات فنی,بازدید فنی
C_714619,2020-05-09,خدمات فنی,پیگیری تلفنی
C_714619,2020-11-29,پیگیری سفارش,جلسه قیمت
C_714619,2020-04-16,خدمات فنی,بازدید فنی
