invoice_no,invoice_date,customer_id
T_550633,2020-08-31,C_551361
T_550679,2020-05-11,C_705572
T_550702,2021-08-02,C_943171
T_550754,2020-10-05,C_473035
T_550765,2021-07-19,C_877858
T_550857,2020-03-02,C_983306
T_550942,2022-04-18,C_740903
T_550945,2020-04-06,C_853926
T_551153,2021-06-14,C_284990
T_551160,2021-11-01,C_806376
T_551244,2022-02-21,C_591112
T_551245,2022-04-04,C_937594
T_551251,2020-11-16,C_535756
T_551276,2020-02-03,C_815913
T_551320,2021-08-23,C_769491
T_551326,2022-02-14,C_338236
T_551334,2021-05-10,C_705572
T_551347,2020-10-26,C_050237
T_551395,2021-09-06,C_010649
T_551471,2020-05-18,C_877858
T_551701,2020-04-27,C_328979
T_551755,2020-02-03,C_978571
T_551774,2021-01-04,C_519849
T_551784,2020-08-10,C_600979
T_551804,2021-08-23,C_806376
T_551946,2020-10-26,C_593639
T_551949,2020-04-06,C_969707
T_552084,2021-05-10,C_937594
T_552317,2020-07-27,C_888956
T_552324,2021-06-07,C_951507
T_552448,2020-11-09,C_385527
T_552490,2021-10-18,C_746892
T_552536,2021-06-21,C_113139
T_552646,2021-10-18,C_801352
T_552708,2020-09-07,C_444616
T_552928,2020-02-24,C_217285
T_552986,2020-06-29,C_698497
T_553012,2021-12-13,C_808942
T_553138,2021-09-06,C_888956
T_553328,2021-09-13,C_763443
T_553369,2020-10-26,C_848211
T_553452,2022-01-03,C_692721
T_553527,2020-06-22,C_593639
T_553569,2020-08-03,C_421536
T_553572,2021-05-10,C_051706
T_553667,2021-04-19,C_172705
T_553690,2022-02-07,C_672256
T_553697,2020-09-07,C_074947
T_553705,2020-06-15,C_900728
T_553835,2021-07-12,C_465481
T_553866,2021-08-09,C_698497
T_553911,2020-11-16,C_028208
T_553996,2020-02-03,C_565612
T_554007,2021-10-11,C_608571
T_554011,2020-06-22,C_091997
T_554032,2021-11-29,C_740903
T_554067,2020-12-21,C_939370
T_554076,2021-01-18,C_172705
T_554125,2021-09-27,C_591411
T_554161,2020-03-16,C_268031
T_554173,2021-05-24,C_150182
T_554190,2020-06-22,C_535756
T_554204,2020-11-09,C_401016
T_554224,2020-10-12,C_806376
T_554233,2020-01-27,C_887838
T_554297,2021-10-18,C_633661
T_554380,2021-03-01,C_317124
T_554413,2022-05-02,C_317124
T_554565,2020-03-09,C_980626
T_554582,2021-02-01,C_600979
T_554588,2020-09-07,C_421536
T_554705,2020-03-09,C_980626
T_554839,2021-07-26,C_862106
T_554915,2020-08-24,C_180745
T_555042,2020-08-31,C_398853
T_555049,2022-05-16,C_633661
T_555261,2021-09-20,C_806376
T_555303,2020-09-28,C_690888
T_555375,2022-01-24,C_329432
T_555379,2021-08-02,C_603968
T_555467,2021-03-01,C_633661
T_555561,2021-10-04,C_806376
T_555571,2020-09-14,C_984759
T_555578,2020-07-27,C_633661
T_555595,2020-11-09,C_282979
T_555626,2020-10-19,C_113139
T_555643,2021-03-01,C_762928
T_555686,2020-08-10,C_828155
T_555738,2020-11-09,C_426816
T_555887,2021-08-30,C_692721
T_555909,2022-03-07,C_984759
T_555934,2020-09-28,C_314119
T_556039,2021-11-29,C_698497
T_556387,2021-05-03,C_421536
T_556477,2020-04-13,C_144468
T_556503,2020-02-03,C_582486
T_556559,2022-04-11,C_365405
T_556591,2021-10-18,C_535756
T_556661,2020-08-24,C_117580
T_556683,2021-03-01,C_698497
T_556697,2020-08-24,C_172705
T_556878,2020-01-20,C_661757
T_556926,2021-03-15,C_633661
T_557015,2020-09-28,C_705572
T_557087,2020-08-03,C_051706
T_557238,2020-02-17,C_734316
T_557262,2020-06-01,C_117580
T_557283,2020-06-15,C_401016
T_557365,2020-07-13,C_117580
T_557419,2021-02-08,C_945055
T_557421,2020-12-21,C_806376
T_557448,2020-02-10,C_069492
T_557659,2021-01-25,C_951507
T_557672,2021-07-12,C_806376
T_557790,2021-05-10,C_063926
T_557901,2020-08-17,C_980626
T_557921,2021-02-15,C_625486
T_557972,2020-08-24,C_117580
T_557981,2021-07-12,C_633661
T_557985,2020-08-31,C_069492
T_558147,2020-10-12,C_746892
T_558218,2022-04-11,C_672256
T_558280,2020-01-13,C_385862
T_558293,2021-08-23,C_937594
T_558453,2021-09-20,C_050237
T_558487,2021-06-14,C_265163
T_558507,2021-10-11,C_902072
T_558788,2020-12-14,C_806376
T_558789,2021-07-26,C_147153
T_558893,2021-03-08,C_361181
T_558957,2021-09-13,C_023073
T_559081,2021-09-20,C_603968
T_559121,2021-05-17,C_806376
T_559203,2020-04-27,C_565612
T_559288,2021-11-08,C_829082
T_559427,2021-07-05,C_980626
T_559456,2020-02-03,C_376594
T_559523,2020-12-21,C_051706
T_559625,2021-03-15,C_951507
T_559767,2021-07-05,C_412635
T_559906,2022-02-14,C_683666
T_559951,2021-06-28,C_479796
T_559956,2020-11-02,C_806376
T_560021,2021-01-18,C_317124
T_560030,2021-06-07,C_806376
T_560037,2021-11-08,C_530981
T_560263,2022-02-14,C_672256
T_560410,2022-05-09,C_969414
T_560451,2022-03-28,C_472366
T_560509,2020-09-28,C_808695
T_560555,2021-03-29,C_401016
T_560611,2022-02-07,C_213928
T_560643,2022-03-21,C_183105
T_560652,2020-03-09,C_245948
T_560681,2021-06-07,C_473035
T_560694,2020-09-14,C_465481
T_560717,2020-09-21,C_074947
T_560949,2020-11-16,C_603968
T_560992,2020-02-24,C_416625
T_561108,2020-07-13,C_866894
T_561145,2020-01-20,C_705572
T_561339,2021-12-06,C_700197
T_561364,2021-08-09,C_058218
T_561545,2021-10-18,C_806376
T_561613,2021-11-15,C_472366
T_561668,2021-02-08,C_951507
T_561770,2020-07-13,C_729868
T_561897,2020-07-06,C_117580
T_561937,2020-08-24,C_258325
T_561975,2020-06-01,C_915518
T_562021,2020-04-20,C_871835
T_562051,2021-03-08,C_877858
T_562058,2020-06-15,C_249788
T_562103,2021-03-01,C_806376
T_562105,2021-12-13,C_428127
T_562198,2020-11-02,C_412635
T_562230,2021-02-08,C_535756
T_562400,2020-12-28,C_159514
T_562506,2020-04-06,C_421536
T_562530,2020-08-03,C_762928
T_562543,2022-04-25,C_190305
T_562569,2022-02-07,C_535756
T_562690,2020-07-13,C_117580
T_562909,2021-11-01,C_729868
T_562974,2022-04-11,C_980626
T_563056,2021-09-20,C_473035
T_563084,2020-09-07,C_568392
T_563174,2022-02-14,C_590554
T_563197,2020-01-27,C_877858
T_563245,2021-11-08,C_691869
T_563642,2022-01-10,C_941574
T_563706,2020-11-09,C_274912
T_563842,2021-06-14,C_806376
T_563862,2020-12-07,C_633661
T_563895,2020-11-30,C_862106
T_563955,2021-03-08,C_806376
T_563978,2020-10-05,C_915518
T_563980,2020-05-11,C_698497
T_564108,2021-06-28,C_101842
T_564164,2020-05-04,C_969243
T_564232,2021-11-08,C_661757
T_564245,2020-07-27,C_258325
T_564328,2021-04-05,C_739947
T_564364,2020-09-07,C_842281
T_564367,2020-04-13,C_662380
T_564415,2021-05-17,C_871835
T_564693,2020-11-23,C_739474
T_564694,2021-01-11,C_862106
T_564917,2020-10-05,C_923612
T_565010,2021-01-04,C_937594
T_565042,2020-11-02,C_548964
T_565282,2021-03-08,C_979388
T_565322,2021-05-03,C_051706
T_565366,2020-11-23,C_069492
T_565401,2021-06-28,C_063926
T_565417,2022-05-09,C_769491
T_565445,2021-08-16,C_877858
T_565615,2021-09-06,C_180817
T_565640,2020-10-12,C_361181
T_565683,2021-04-26,C_806376
T_565770,2020-11-09,C_420849
T_566020,2020-04-20,C_792125
T_566071,2020-07-27,C_731802
T_566128,2021-02-01,C_954731
T_566205,2021-11-01,C_101842
T_566364,2020-05-04,C_705572
T_566399,2020-05-25,C_739258
T_566426,2020-08-10,C_401016
T_566446,2020-10-26,C_862106
T_566477,2021-10-25,C_888956
T_566479,2020-05-18,C_328979
T_566589,2021-10-04,C_479796
T_566590,2021-03-15,C_842603
T_566625,2021-01-25,C_336021
T_566694,2021-07-19,C_937594
T_566747,2020-08-03,C_603968
T_566748,2020-06-08,C_117580
T_566797,2020-07-27,C_401016
T_566849,2021-04-26,C_698497
T_566960,2020-11-09,C_728285
T_566987,2020-02-24,C_249135
T_567107,2021-06-07,C_884864
T_567112,2020-09-21,C_282979
T_567122,2021-03-22,C_174878
T_567181,2021-06-28,C_292582
T_567257,2021-08-23,C_683666
T_567268,2020-05-25,C_941574
T_567342,2022-03-28,C_857626
T_567361,2020-02-24,C_040673
T_567372,2021-01-18,C_951507
T_567373,2020-08-03,C_900728
T_567389,2020-03-30,C_903161
T_567511,2020-11-09,C_512037
T_567535,2021-08-30,C_848211
T_567587,2021-07-05,C_899372
T_567748,2021-09-27,C_591411
T_567839,2020-08-31,C_444616
T_567855,2020-07-27,C_664019
T_567988,2020-06-29,C_467314
T_567997,2022-02-07,C_317124
T_568035,2021-08-30,C_074947
T_568044,2020-12-21,C_806376
T_568135,2020-03-09,C_465481
T_568282,2020-01-27,C_479796
T_568294,2021-03-01,C_937594
T_568344,2021-08-16,C_806376
T_568589,2021-07-26,C_575381
T_568593,2021-08-09,C_535756
T_568732,2020-11-16,C_806376
T_568848,2020-11-23,C_022240
T_568929,2020-06-22,C_117580
T_568992,2021-06-07,C_980626
T_569053,2021-02-08,C_951507
T_569162,2022-03-07,C_884864
T_569176,2021-05-03,C_625486
T_569301,2021-11-22,C_762928
T_569302,2021-09-06,C_603968
T_569311,2021-09-13,C_328236
T_569353,2020-06-15,C_603877
T_569512,2020-09-14,C_428127
T_569624,2021-09-06,C_155990
T_569662,2021-08-30,C_419410
T_569721,2020-11-23,C_401016
T_569901,2020-07-06,C_155990
T_570083,2020-11-23,C_944253
T_570100,2020-02-17,C_126481
T_570497,2021-06-14,C_240236
T_570561,2020-11-30,C_758522
T_570577,2022-03-14,C_473035
T_570641,2021-11-29,C_603877
T_570698,2021-02-08,C_705572
T_570745,2020-11-30,C_756222
T_570839,2020-11-02,C_465481
T_570894,2020-08-03,C_933611
T_570979,2020-06-01,C_902072
T_571049,2021-12-06,C_094312
T_571056,2021-10-25,C_535756
T_571308,2020-08-24,C_739947
T_571330,2021-01-25,C_421536
T_571351,2020-04-27,C_086403
T_571505,2021-10-25,C_806376
T_571546,2021-03-22,C_746892
T_571578,2020-01-06,C_385862
T_571621,2021-07-05,C_806376
T_571656,2021-11-22,C_276262
T_571810,2020-11-23,C_848211
T_571835,2020-06-22,C_117580
T_571855,2021-11-01,C_317124
T_571857,2020-06-29,C_691869
T_571880,2020-03-09,C_969414
T_571903,2020-07-13,C_117580
T_571904,2021-11-08,C_746892
T_571955,2022-03-21,C_603877
T_571966,2021-11-08,C_710912
T_571972,2020-11-02,C_376594
T_572004,2020-07-06,C_282979
T_572039,2021-10-11,C_806376
T_572086,2020-07-20,C_387172
T_572100,2021-03-15,C_245948
T_572161,2020-01-20,C_590257
T_572216,2020-06-29,C_603968
T_572324,2021-11-08,C_365405
T_572433,2020-05-18,C_258325
T_572441,2019-12-16,C_421536
T_572476,2021-07-12,C_421536
T_572493,2021-05-10,C_871835
T_572597,2020-12-07,C_531512
T_572766,2020-10-05,C_479796
T_572801,2021-02-08,C_739947
T_572847,2020-02-17,C_467066
T_572945,2020-02-17,C_969414
T_572970,2021-04-19,C_015746
T_572981,2021-08-30,C_268031
T_573003,2020-04-06,C_422697
T_573004,2021-11-01,C_915518
T_573074,2020-03-02,C_792125
T_573332,2021-05-17,C_710912
T_573487,2020-10-26,C_258325
T_573524,2021-07-19,C_806376
T_573602,2020-07-13,C_862106
T_573636,2020-12-07,C_468898
T_573674,2020-06-22,C_762928
T_573702,2020-07-20,C_117580
T_573736,2020-01-13,C_242469
T_573786,2021-12-06,C_276262
T_573844,2020-07-06,C_662193
T_573870,2021-02-15,C_661757
T_574052,2021-04-12,C_705572
T_574095,2021-12-13,C_420849
T_574203,2021-11-15,C_603877
T_574243,2021-03-08,C_298813
T_574275,2020-06-15,C_512037
T_574288,2020-07-06,C_063809
T_574444,2020-09-07,C_897743
T_574509,2020-05-25,C_117580
T_574576,2020-10-19,C_739947
T_574579,2021-07-19,C_936530
T_574648,2020-02-10,C_969004
T_574755,2021-07-26,C_535756
T_574767,2021-10-18,C_479796
T_574772,2021-12-13,C_633661
T_574802,2021-11-01,C_672706
T_574945,2021-07-12,C_113139
T_575036,2021-12-20,C_888956
T_575165,2021-11-01,C_221542
T_575544,2021-10-25,C_857626
T_575552,2021-06-14,C_258325
T_575759,2022-04-11,C_571164
T_575760,2019-12-16,C_063926
T_575837,2020-10-19,C_633661
T_576037,2021-11-22,C_472366
T_576040,2020-03-02,C_387172
T_576045,2021-08-23,C_185126
T_576054,2020-07-13,C_535756
T_576065,2020-06-29,C_121437
T_576088,2022-03-21,C_147153
T_576201,2020-02-10,C_069492
T_576206,2022-02-14,C_941574
T_576211,2020-01-20,C_245948
T_576329,2020-05-18,C_298468
T_576371,2020-11-02,C_172705
T_576389,2020-10-26,C_058218
T_576504,2020-05-25,C_683666
T_576522,2020-04-27,C_451674
T_576542,2021-03-01,C_479796
T_576564,2020-01-20,C_245948
T_576655,2021-08-02,C_245948
T_576679,2021-06-21,C_593639
T_576733,2022-05-16,C_698497
T_577064,2021-02-22,C_421536
T_577118,2021-08-30,C_479796
T_577132,2021-06-21,C_749821
T_577365,2021-07-12,C_862106
T_577407,2021-10-04,C_943171
T_577411,2021-07-19,C_951507
T_577419,2020-07-13,C_627716
T_577496,2021-06-07,C_698497
T_577538,2021-07-12,C_113139
T_577565,2020-09-14,C_820281
T_577593,2021-10-11,C_479796
T_577598,2019-12-30,C_398853
T_577745,2021-04-05,C_317124
T_577748,2021-03-29,C_172705
T_577761,2020-11-09,C_915518
T_577803,2020-09-21,C_812674
T_577806,2020-05-04,C_714619
T_577855,2021-01-11,C_838088
T_577856,2020-03-09,C_838088
T_577901,2020-06-29,C_866894
T_577971,2020-03-30,C_117580
T_577982,2020-06-29,C_691869
T_578203,2020-09-21,C_360737
T_578269,2020-08-24,C_069492
T_578343,2020-07-20,C_871835
T_578385,2021-08-30,C_050237
T_578406,2020-05-18,C_756222
T_578514,2021-11-15,C_274912
T_578620,2020-09-07,C_051706
T_578688,2021-03-22,C_197461
T_578689,2021-03-08,C_551361
T_578703,2022-05-23,C_421083
T_578704,2022-03-07,C_551361
T_578719,2020-08-31,C_535756
T_578763,2020-07-13,C_473035
T_578841,2020-08-10,C_705572
T_578938,2021-09-27,C_703200
T_578944,2020-05-11,C_117580
T_578993,2021-10-04,C_469142
T_579016,2021-10-04,C_756222
T_579021,2021-08-23,C_633661
T_579022,2021-10-11,C_412635
T_579091,2020-09-07,C_412635
T_579208,2020-06-29,C_421536
T_579250,2021-03-08,C_746892
T_579384,2020-12-21,C_806376
T_579486,2021-03-08,C_361181
T_579532,2022-05-09,C_527060
T_579563,2020-12-28,C_806376
T_579689,2021-04-19,C_265163
T_579696,2022-03-28,C_329432
T_579736,2021-09-13,C_535756
T_579793,2020-08-10,C_937594
T_579832,2020-06-29,C_691869
T_579955,2020-08-10,C_756222
T_580050,2021-07-12,C_074947
T_580061,2021-09-13,C_412635
T_580287,2020-10-19,C_258325
T_580304,2021-08-16,C_951507
T_580314,2022-01-31,C_749821
T_580505,2020-06-01,C_937594
T_580524,2021-11-08,C_472366
T_580548,2021-12-13,C_728285
T_580658,2022-04-11,C_063926
T_580684,2021-08-16,C_657627
T_580701,2020-04-13,C_690888
T_580742,2021-08-23,C_806376
T_580986,2021-04-19,C_076411
T_581055,2020-05-11,C_603968
T_581071,2020-07-06,C_937594
T_581136,2021-05-03,C_245948
T_581272,2021-11-22,C_877858
T_581282,2020-05-11,C_728285
T_581286,2021-11-22,C_258325
T_581314,2021-06-28,C_806376
T_581441,2021-03-29,C_848211
T_581488,2021-04-05,C_877858
T_581573,2020-10-12,C_986633
T_581623,2021-01-25,C_943921
T_581660,2020-11-09,C_421536
T_581729,2021-11-01,C_070712
T_581763,2020-06-22,C_274912
T_581786,2020-02-10,C_134962
T_581858,2021-03-29,C_633661
T_581923,2020-03-02,C_815913
T_581946,2020-06-15,C_051706
T_582113,2020-02-17,C_147153
T_582256,2020-10-05,C_535756
T_582258,2020-06-15,C_069492
T_582269,2020-10-19,C_051535
T_582383,2021-04-05,C_265163
T_582454,2021-03-01,C_943921
T_582460,2020-04-20,C_245948
T_582514,2021-02-15,C_245948
T_582638,2020-01-27,C_565612
T_582795,2021-03-01,C_728285
T_582826,2021-01-11,C_465481
T_582837,2021-06-07,C_245948
T_582955,2021-10-11,C_806376
T_583050,2021-08-09,C_382272
T_583120,2020-09-14,C_336021
T_583155,2022-03-28,C_568392
T_583159,2020-05-11,C_117580
T_583248,2020-11-30,C_698497
T_583299,2020-12-28,C_806376
T_583314,2021-07-19,C_113139
T_583634,2020-03-23,C_691869
T_583824,2021-05-03,C_806376
T_583923,2021-08-02,C_915518
T_584025,2021-10-04,C_806376
T_584035,2020-08-31,C_762928
T_584046,2020-10-19,C_672256
T_584064,2021-06-28,C_412635
T_584124,2020-08-03,C_117580
T_584300,2021-10-25,C_180817
T_584340,2020-06-29,C_467314
T_584489,2020-06-22,C_746892
T_584506,2021-06-07,C_941574
T_584537,2021-06-21,C_806376
T_584550,2020-09-28,C_431655
T_584567,2020-08-17,C_739947
T_584572,2021-02-08,C_479796
T_584654,2021-06-28,C_431655
T_584674,2021-02-08,C_948070
T_584687,2021-03-22,C_683666
T_584824,2022-02-07,C_825107
T_584827,2020-02-10,C_951507
T_584951,2021-11-01,C_806376
T_585033,2021-01-11,C_227779
T_585107,2020-05-04,C_897743
T_585310,2021-08-02,C_806376
T_585362,2021-10-04,C_042732
T_585367,2020-07-06,C_117580
T_585376,2020-06-15,C_117580
T_585493,2020-02-10,C_385862
T_585570,2021-06-28,C_180745
T_585622,2020-08-17,C_589300
T_585637,2021-03-08,C_937594
T_585828,2020-06-15,C_058218
T_585903,2021-07-12,C_051535
T_585964,2021-05-17,C_180745
T_585998,2020-11-30,C_980626
T_586005,2020-05-11,C_512037
T_586027,2020-03-30,C_969414
T_586060,2020-06-01,C_022240
T_586065,2021-10-11,C_746892
T_586072,2020-09-21,C_705572
T_586292,2022-02-28,C_746892
T_586369,2021-02-22,C_866894
T_586402,2020-02-17,C_746892
T_586419,2021-09-27,C_943921
T_586562,2021-11-15,C_113139
T_586629,2021-11-01,C_058218
T_586649,2021-01-04,C_633661
T_586741,2021-03-01,C_059511
T_586747,2021-06-21,C_603968
T_586749,2020-11-16,C_535756
T_586758,2021-08-09,C_808695
T_586811,2022-04-11,C_877858
T_586874,2021-03-08,C_683666
T_586921,2021-10-11,C_806376
T_587047,2021-04-19,C_051535
T_587067,2020-07-06,C_603968
T_587132,2020-11-02,C_698497
T_587163,2022-02-21,C_800815
T_587168,2021-02-08,C_826339
T_587224,2021-06-07,C_593639
T_587273,2020-12-07,C_465481
T_587312,2021-03-22,C_838088
T_587327,2020-06-01,C_662193
T_587402,2022-05-09,C_479796
T_587490,2021-07-12,C_937594
T_587498,2021-07-05,C_419410
T_587531,2022-03-21,C_808695
T_587552,2021-07-05,C_853926
T_587664,2020-11-30,C_382534
T_587796,2020-04-27,C_838088
T_587859,2021-11-15,C_691869
T_587890,2020-10-19,C_789545
T_587898,2020-09-07,C_683666
T_587907,2020-08-24,C_465481
T_587967,2020-08-31,C_705572
T_588014,2022-03-14,C_317124
T_588054,2020-07-20,C_412635
T_588122,2020-09-07,C_793483
T_588293,2021-03-08,C_479796
T_588321,2020-10-05,C_051535
T_588371,2020-07-20,C_117580
T_588441,2020-10-05,C_401016
T_588636,2020-12-21,C_535756
T_588687,2020-03-02,C_482570
T_588699,2021-12-06,C_051706
T_588852,2020-09-21,C_698497
T_588936,2021-04-12,C_245948
T_588962,2020-04-06,C_074947
T_589011,2021-10-11,C_698497
T_589047,2020-11-09,C_245948
T_589364,2022-01-24,C_329432
T_589391,2020-03-09,C_298813
T_589454,2020-05-11,C_113139
T_589460,2021-08-16,C_249135
T_589540,2020-07-13,C_535756
T_589866,2020-03-02,C_185126
T_589875,2020-07-06,C_117580
T_590151,2020-08-17,C_117580
T_590205,2022-04-04,C_535756
T_590241,2022-04-11,C_444616
T_590341,2020-07-06,C_951507
T_590377,2020-11-09,C_245948
T_590463,2020-04-20,C_508661
T_590586,2022-01-24,C_426816
T_590620,2020-12-07,C_939370
T_590626,2022-05-02,C_245948
T_590704,2021-05-10,C_915518
T_590719,2021-11-22,C_611705
T_590726,2020-01-13,C_039413
T_590777,2021-04-12,C_051706
T_590896,2022-05-30,C_633661
T_590943,2020-08-10,C_117580
T_590958,2020-03-23,C_524968
T_591030,2021-06-14,C_683666
T_591122,2021-07-26,C_806376
T_591140,2021-07-05,C_113139
T_591322,2020-08-17,C_314119
T_591364,2020-02-10,C_387172
T_591381,2020-01-27,C_465481
T_591468,2021-04-26,C_954849
T_591485,2021-06-14,C_479796
T_591725,2020-07-06,C_969707
T_591729,2021-05-24,C_806376
T_591743,2021-08-30,C_479796
T_591779,2020-01-27,C_119382
T_591800,2020-04-27,C_473035
T_591891,2020-01-13,C_984759
T_591908,2020-08-10,C_465481
T_591920,2020-10-12,C_172705
T_591944,2020-08-24,C_603877
T_592040,2021-07-19,C_050237
T_592067,2020-07-20,C_117580
T_592085,2021-06-07,C_514318
T_592277,2020-05-25,C_421536
T_592301,2020-11-23,C_535756
T_592324,2021-07-05,C_365277
T_592409,2020-06-22,C_147153
T_592560,2021-05-24,C_877858
T_592645,2020-07-20,C_117580
T_592711,2020-09-21,C_258325
T_592766,2021-08-09,C_683666
T_592900,2020-08-17,C_117580
T_593010,2021-02-15,C_172705
T_593065,2020-07-06,C_603968
T_593119,2021-07-12,C_806376
T_593224,2020-11-16,C_329432
T_593338,2021-12-13,C_382272
T_593348,2020-08-17,C_117580
T_593462,2021-03-08,C_937594
T_593741,2020-12-07,C_401016
T_593775,2020-01-06,C_172705
T_593784,2021-08-16,C_683666
T_593899,2021-08-16,C_479796
T_593905,2020-10-19,C_593639
T_593914,2020-03-02,C_878590
T_593918,2020-09-14,C_871835
T_594012,2021-06-21,C_799217
T_594224,2021-05-03,C_292582
T_594239,2021-08-16,C_801352
T_594251,2021-09-27,C_113139
T_594359,2021-02-01,C_274912
T_594361,2022-02-07,C_951507
T_594398,2020-11-02,C_421536
T_594437,2021-08-09,C_535756
T_594458,2021-08-23,C_310107
T_594499,2021-06-28,C_806376
T_594553,2021-01-25,C_479796
T_594640,2021-09-20,C_937594
T_594686,2020-07-20,C_746892
T_594709,2020-02-10,C_479796
T_594755,2021-02-01,C_986633
T_594763,2020-02-24,C_117580
T_594833,2020-07-20,C_361181
T_594907,2020-05-04,C_853926
T_595098,2021-08-02,C_806376
T_595130,2021-12-13,C_336021
T_595143,2021-07-05,C_806376
T_595168,2021-04-05,C_603968
T_595201,2021-02-15,C_421536
T_595231,2020-06-01,C_117580
T_595244,2021-10-18,C_806376
T_595252,2021-06-28,C_769491
T_595362,2020-07-06,C_662193
T_595399,2020-04-20,C_126481
T_595490,2020-04-13,C_662193
T_595579,2020-09-21,C_664019
T_595696,2021-09-27,C_806376
T_595748,2020-03-09,C_969707
T_595830,2021-05-31,C_696763
T_595966,2020-10-26,C_806376
T_596020,2020-04-20,C_422697
T_596076,2021-07-19,C_806376
T_596195,2021-04-12,C_398853
T_596251,2020-09-28,C_401016
T_596330,2021-05-10,C_412635
T_596336,2020-07-06,C_465481
T_596383,2021-07-12,C_806376
T_596387,2020-11-09,C_150182
T_596414,2021-04-19,C_051706
T_596464,2020-04-06,C_756222
T_596484,2020-07-27,C_661757
T_596577,2020-11-16,C_698497
T_596775,2020-06-15,C_117580
T_596786,2020-10-26,C_401016
T_596852,2020-04-06,C_862106
T_596869,2021-11-08,C_472366
T_596872,2021-03-01,C_853926
T_597069,2021-08-16,C_884864
T_597079,2021-11-22,C_937594
T_597105,2020-11-30,C_051706
T_597225,2021-05-03,C_027096
T_597244,2021-04-26,C_412635
T_597268,2020-05-25,C_117580
T_597276,2021-08-30,C_848211
T_597376,2021-11-01,C_535756
T_597388,2020-04-27,C_728285
T_597412,2020-08-17,C_705572
T_597469,2020-04-20,C_144468
T_597778,2021-09-13,C_237751
T_597825,2021-05-31,C_698497
T_597973,2020-11-23,C_523504
T_598019,2021-10-11,C_058218
T_598093,2021-10-18,C_799217
T_598104,2020-10-19,C_806376
T_598105,2020-07-27,C_594561
T_598160,2020-12-14,C_298468
T_598238,2020-08-24,C_812674
T_598259,2021-10-04,C_806376
T_598291,2020-11-09,C_310107
T_598324,2020-07-13,C_983306
T_598538,2020-08-03,C_172705
T_598581,2020-07-20,C_862106
T_598632,2021-01-04,C_739947
T_598645,2022-04-04,C_829082
