customer_id,invoice_no,invoice_date,collection_date,collected_amount,delay_days,bounced_check
C_317124,T_503448,2022-04-11,2022-04-23,128625.18,12.0,0
C_317124,T_503448,2022-04-11,2022-04-21,128625.17,10.0,0
C_746892,T_503655,2020-06-15,2020-10-09,23023.46,26.0,0
C_746892,T_503655,2020-06-15,2020-09-30,23023.45,17.0,0
C_579810,T_503789,2020-03-02,2020-04-08,1628.32,37.0,0
C_346978,T_503824,2020-03-16,2020-03-16,13247.1,0.0,0
C_117580,T_503993,2020-02-24,2020-03-27,40388.61,32.0,0
C_825107,T_504152,2021-11-29,2021-11-29,21509.06,0.0,0
C_412635,T_504201,2020-07-06,2020-08-07,4191.46,32.0,0
C_915518,T_504292,2020-11-02,2020-11-10,2505.19,8.0,0
C_951507,T_504399,2020-05-04,2020-05-12,24824.59,8.0,0
C_848211,T_504434,2021-06-28,2021-09-04,176239.26,38.0,0
C_059511,T_504435,2021-03-01,2021-04-02,320124.72,32.0,0
C_902072,T_504542,2020-08-24,2020-09-19,50401.43,0.0,0
C_902072,T_504542,2020-08-24,2020-09-25,50401.42,2.0,0
C_479796,T_504599,2020-02-10,2020-03-12,42002.0,1.0,0
C_603968,T_504638,2021-06-07,2021-09-01,161209.48,0.0,0
C_930788,T_504701,2020-05-18,2020-05-18,3229.69,0.0,0
C_051535,T_504708,2022-01-24,2022-02-07,1719791.11,14.0,0
C_746892,T_504732,2021-07-12,2021-10-19,16958.62,9.0,0
C_746892,T_504732,2021-07-12,2021-10-19,16958.61,9.0,0
C_172705,T_504897,2020-03-23,2020-05-06,3132.7,44.0,0
C_472366,T_504921,2021-12-20,2022-02-07,827046.92,49.0,0
C_761946,T_505127,2020-11-02,2020-12-02,11966.12,30.0,0
C_867370,T_505216,2020-08-17,2021-01-03,24857.38,49.0,0
C_867370,T_505216,2020-08-17,2020-12-14,24857.38,29.0,0
C_980626,T_505232,2021-04-05,2021-07-07,181552.05,3.0,0
C_937594,T_505473,2021-03-01,2021-06-19,383494.84,20.0,0
C_897743,T_505494,2020-07-27,2020-08-16,166702.25,20.0,0
C_633661,T_505505,2021-03-01,2021-03-03,393728.87,2.0,0
C_118223,T_505676,2022-04-18,2022-05-24,4654.07,36.0,0
C_473035,T_505701,2021-10-11,2021-10-11,35368.25,0.0,0
C_258325,T_505773,2021-08-23,2021-12-22,110194.92,31.0,0
C_249009,T_505778,2020-10-05,2020-10-10,79883.79,5.0,0
C_762928,T_505811,2021-10-11,2021-12-20,2843261.01,40.0,0
C_009817,T_505850,2020-07-20,2020-08-23,11457.98,34.0,0
C_009817,T_505850,2020-07-20,2020-08-10,11457.97,21.0,0
C_932446,T_505862,2019-12-30,2020-01-25,1788.32,26.0,0
C_829082,T_505956,2021-09-20,2021-11-13,663459.71,24.0,0
C_222193,T_506037,2020-09-07,2020-10-30,21243.63,23.0,0
C_222193,T_506037,2020-09-07,2020-10-23,21243.62,16.0,0
C_314119,T_506062,2020-07-27,2020-08-06,243242.39,10.0,0
C_314119,T_506062,2020-07-27,2020-08-05,243242.39,9.0,0
C_258325,T_506102,2021-11-08,2021-12-17,335287.7,9.0,0
C_304036,T_506161,2021-04-05,2021-05-09,4947.46,34.0,0
C_185126,T_506194,2020-07-06,2020-07-09,314403.76,3.0,0
C_768792,T_506242,2020-11-16,2020-11-24,78374.92,8.0,0
C_538682,T_506444,2022-02-14,2022-04-01,6695.8,46.0,0
C_538682,T_506444,2022-02-14,2022-03-13,6695.79,27.0,0
C_969707,T_506553,2020-08-24,2020-09-18,142936.25,0.0,0
C_915518,T_506571,2020-01-27,2020-01-28,1003.95,1.0,0
C_848211,T_506665,2020-08-17,2020-08-17,24949.32,0.0,0
C_705572,T_506823,2021-11-01,2021-11-10,360310.27,9.0,0
C_769491,T_506891,2020-03-09,2020-04-05,4262.68,27.0,0
C_739947,T_507009,2021-06-21,2021-07-25,299666.51,4.0,0
C_178039,T_507233,2021-09-06,2021-10-20,103762.77,14.0,0
C_178039,T_507233,2021-09-06,2021-10-17,103762.77,11.0,0
C_808695,T_507272,2020-12-21,2021-02-01,132124.94,42.0,0
C_808695,T_507272,2020-12-21,2021-02-12,132124.93,53.0,0
C_051706,T_507356,2022-05-09,2022-06-10,488833.85,2.0,0
C_794049,T_507385,2021-12-13,2022-01-11,1990944.03,0.0,0
C_794049,T_507385,2021-12-13,2022-01-16,1990944.02,4.0,0
C_838088,T_507531,2020-08-17,2020-08-22,112712.18,5.0,0
C_440132,T_507618,2021-07-19,2021-08-21,32041.7,33.0,0
C_440132,T_507618,2021-07-19,2021-08-09,32041.69,21.0,0
C_535756,T_507685,2021-04-19,2021-04-23,668735.58,4.0,0
C_672256,T_507786,2020-06-22,2020-08-06,236113.49,45.0,0
C_472366,T_508058,2022-04-18,2022-04-25,151405.5,7.0,0
C_848211,T_508090,2020-10-19,2021-01-19,152314.11,2.0,0
C_401016,T_508092,2020-09-21,2020-10-04,1399.85,13.0,0
C_705572,T_508124,2021-05-03,2021-06-19,289663.06,17.0,0
C_739258,T_508156,2021-07-12,2021-08-06,1816.0,25.0,0
C_969414,T_508216,2020-08-10,2020-08-14,11663.77,4.0,0
C_969414,T_508216,2020-08-10,2020-08-16,11663.76,6.0,0
C_329432,T_508286,2021-10-04,2021-10-06,424263.4,2.0,0
C_749821,T_508350,2021-03-15,2021-07-13,24477.51,30.0,0
C_070712,T_508371,2022-01-31,2022-02-19,112563.04,19.0,0
C_022240,T_508419,2021-10-18,2021-12-02,6527.56,45.0,0
C_984759,T_508652,2020-06-22,2020-08-02,29804.91,41.0,0
C_739947,T_508657,2021-08-02,2021-08-04,236643.43,2.0,0
C_683666,T_508785,2020-02-03,2020-03-22,440372.08,48.0,0
C_683666,T_508881,2021-03-29,2021-05-11,263261.32,43.0,0
C_267443,T_509287,2021-10-11,2021-11-14,31950.18,34.0,0
C_267443,T_509287,2021-10-11,2021-11-01,31950.18,21.0,0
C_465481,T_509331,2020-05-04,2020-06-02,59058.4,29.0,1
C_806376,T_509385,2020-12-14,2021-01-27,80556.19,44.0,0
C_806376,T_509516,2021-09-06,2021-10-21,136229.17,15.0,0
C_838088,T_509534,2021-11-01,2021-12-05,584768.0,34.0,0
C_051706,T_509816,2020-11-09,2021-03-27,61291.13,48.0,0
C_258325,T_509841,2021-05-17,2021-06-16,99154.99,30.0,0
C_806376,T_509880,2021-04-19,2021-05-06,95646.06,17.0,0
C_027096,T_510026,2020-01-27,2020-02-25,136921.02,0.0,0
C_871835,T_510088,2020-11-02,2020-12-10,4587.3,38.0,0
C_649318,T_510091,2020-04-20,2020-04-23,422.82,3.0,0
C_740649,T_510402,2020-08-31,2020-09-23,732.96,23.0,0
C_317124,T_510568,2020-12-14,2021-01-13,27187.99,30.0,0
C_317124,T_510568,2020-12-14,2021-01-02,27187.99,19.0,0
C_245948,T_510601,2020-10-19,2021-02-20,540266.69,34.0,0
C_915518,T_510683,2020-06-22,2020-06-29,624.01,7.0,0
C_117580,T_510700,2020-08-10,2020-08-26,63597.36,16.0,0
C_421536,T_510764,2020-10-05,2020-10-05,4099.58,0.0,0
C_417601,T_510819,2021-06-28,2021-06-28,78540.84,0.0,0
C_421536,T_510880,2021-05-24,2021-09-23,38572.15,32.0,0
C_535756,T_510954,2021-01-11,2021-01-11,628344.31,0.0,0
C_746892,T_511032,2021-04-26,2021-08-24,69144.52,30.0,0
C_746892,T_511032,2021-04-26,2021-09-10,69144.52,47.0,0
C_245948,T_511063,2020-05-18,2020-08-11,174438.37,0.0,0
C_245948,T_511063,2020-05-18,2020-09-14,174438.36,29.0,0
C_117580,T_511391,2020-07-20,2020-08-30,62992.9,41.0,0
C_806376,T_511514,2021-06-28,2021-08-14,94671.5,17.0,0
C_365405,T_511600,2022-04-11,2022-06-28,2252740.37,48.0,0
C_365405,T_511600,2022-04-11,2022-07-06,2252740.37,56.0,0
C_828155,T_511656,2021-08-02,2021-08-04,165396.03,2.0,0
C_633661,T_511694,2020-03-09,2020-04-08,349389.79,30.0,0
C_421536,T_511839,2021-01-04,2021-02-18,9631.36,45.0,0
C_848211,T_511854,2021-02-22,2021-04-22,84805.08,29.0,0
C_848211,T_511905,2020-01-27,2020-03-18,94476.79,21.0,0
C_417601,T_512140,2021-09-20,2021-09-29,31862.85,9.0,0
C_417601,T_512140,2021-09-20,2021-10-26,31862.84,36.0,0
C_361181,T_512398,2020-07-06,2020-07-25,46561.97,19.0,0
C_361181,T_512398,2020-07-06,2020-07-20,46561.96,14.0,0
C_334474,T_512399,2022-02-07,2022-02-21,370210.98,14.0,0
C_829082,T_512481,2021-12-13,2022-02-07,1035549.2,26.0,0
C_937594,T_512523,2020-07-13,2020-11-17,161061.92,37.0,0
C_385862,T_512618,2020-01-13,2020-02-15,30205.44,33.0,0
C_385862,T_512618,2020-01-13,2020-03-01,30205.44,48.0,0
C_590257,T_512629,2020-11-16,2020-11-20,3737.05,4.0,0
C_590257,T_512629,2020-11-16,2020-12-20,3737.05,34.0,0
C_479796,T_512817,2021-12-06,2022-01-28,112967.19,23.0,0
C_866894,T_512854,2021-09-06,2021-09-06,130006.84,0.0,0
C_589300,T_512856,2020-01-20,2020-03-03,8339.56,43.0,0
C_117580,T_512896,2020-08-10,2020-09-11,57138.06,2.0,0
C_829082,T_512985,2022-04-25,2022-07-07,782647.58,43.0,0
C_401016,T_513013,2020-03-30,2020-04-08,1023.91,9.0,0
C_773326,T_513095,2021-02-08,2021-02-08,26969.84,0.0,0
C_937594,T_513130,2022-02-21,2022-04-16,1803565.5,24.0,0
C_937594,T_513130,2022-02-21,2022-04-08,1803565.5,16.0,0
C_545560,T_513159,2020-05-04,2020-06-02,53731.6,29.0,0
C_661757,T_513172,2021-03-29,2021-04-12,510759.83,14.0,0
C_465481,T_513285,2020-06-15,2020-07-29,4370.35,44.0,0
C_749079,T_513428,2021-10-25,2021-12-20,272507.13,26.0,0
C_672256,T_513564,2020-11-02,2020-11-21,236826.29,19.0,0
C_249135,T_513672,2021-08-16,2021-09-20,1462.27,35.0,0
C_514467,T_513830,2021-05-17,2021-05-20,65191.04,3.0,0
C_086403,T_513953,2020-03-02,2020-04-10,49481.14,39.0,0
C_749821,T_514001,2021-06-07,2021-07-30,166418.91,23.0,0
C_126481,T_514040,2020-03-09,2020-03-09,23654.72,0.0,0
C_135878,T_514052,2020-03-30,2020-04-06,137782.24,7.0,0
C_172854,T_514323,2020-03-30,2020-04-01,127760.48,2.0,0
C_519849,T_514482,2020-10-12,2020-11-20,25662.24,39.0,0
C_412635,T_514562,2020-09-28,2020-10-03,56681.38,5.0,0
C_749821,T_514648,2022-03-14,2022-05-01,222973.92,48.0,0
C_117580,T_514682,2020-05-11,2020-06-13,94091.84,33.0,0
C_282979,T_514686,2020-08-17,2020-08-17,33670.2,0.0,0
C_245948,T_514701,2020-03-09,2020-07-23,415422.72,46.0,0
C_951507,T_514954,2021-11-15,2021-12-11,177160.2,26.0,0
C_951507,T_514954,2021-11-15,2021-12-30,177160.2,45.0,0
C_180745,T_515154,2021-06-14,2021-06-30,101283.2,16.0,0
C_768792,T_515214,2020-02-17,2020-03-16,278340.98,28.0,0
C_117580,T_515250,2020-06-22,2020-06-29,29272.49,7.0,0
C_117580,T_515250,2020-06-22,2020-07-27,29272.48,35.0,0
C_746892,T_515289,2021-06-07,2021-10-14,51705.14,39.0,0
C_746892,T_515289,2021-06-07,2021-09-29,51705.13,24.0,0
C_269097,T_515777,2022-04-04,2022-05-14,3983844.48,10.0,0
C_980626,T_515841,2020-04-06,2020-04-09,99900.74,3.0,0
C_040673,T_515904,2020-02-10,2020-03-15,27327.28,34.0,0
C_050237,T_516000,2021-07-19,2021-08-30,224842.63,42.0,0
C_633661,T_516007,2021-06-14,2021-06-27,841760.09,13.0,0
C_573925,T_516008,2020-04-27,2020-05-26,421227.83,29.0,0
C_769491,T_516143,2021-09-06,2021-10-14,1602.69,38.0,0
C_769491,T_516143,2021-09-06,2021-10-27,1602.68,51.0,0
C_683666,T_516201,2020-11-16,2020-12-08,451010.16,22.0,0
C_853926,T_516278,2020-08-24,2020-09-05,28714.65,12.0,0
C_074947,T_516393,2021-03-08,2021-07-13,38445.53,37.0,0
C_180745,T_516397,2020-11-02,2020-12-18,368442.76,16.0,0
C_022240,T_516475,2020-04-13,2020-05-19,24298.01,36.0,0
C_023073,T_516501,2020-05-11,2020-05-12,8362.13,1.0,0
C_401016,T_516652,2020-05-04,2020-06-16,803.54,43.0,0
C_951507,T_516699,2021-09-27,2021-10-21,151131.63,24.0,0
C_739947,T_516704,2020-08-10,2020-10-23,203160.23,44.0,0
C_473035,T_516813,2020-04-06,2020-05-19,469570.16,13.0,0
C_258325,T_516877,2020-09-21,2021-01-03,54323.89,14.0,0
C_839280,T_516963,2022-02-28,2022-04-01,26257.93,32.0,0
C_412635,T_516991,2020-05-11,2020-05-11,1234.95,0.0,0
C_939370,T_516994,2020-08-24,2020-10-20,19054.79,27.0,0
C_939370,T_516994,2020-08-24,2020-10-11,19054.8,18.0,0
C_739947,T_517122,2021-09-20,2021-10-29,253182.97,39.0,0
C_839280,T_517129,2020-04-06,2020-05-12,21654.27,36.0,0
C_317124,T_517240,2022-04-11,2022-05-08,185759.7,27.0,0
C_385862,T_517275,2020-01-13,2020-01-16,57312.4,3.0,0
C_937594,T_517289,2021-11-01,2022-02-17,861507.94,18.0,0
C_698497,T_517470,2021-10-04,2021-11-26,96855.79,23.0,0
C_258325,T_517661,2021-09-06,2021-12-30,69893.78,25.0,0
C_633661,T_517883,2020-02-24,2020-03-10,436813.75,15.0,0
C_672256,T_517973,2021-09-06,2021-09-29,598786.04,23.0,0
C_117580,T_518054,2020-08-03,2020-09-18,63577.71,46.0,0
C_519849,T_518131,2020-11-30,2020-12-11,37113.81,11.0,0
C_806376,T_518331,2021-08-23,2021-11-05,58809.34,44.0,0
C_021985,T_518419,2021-06-21,2021-06-21,1300.39,0.0,0
C_021985,T_518419,2021-06-21,2021-07-20,1300.38,29.0,0
C_884864,T_518567,2021-04-12,2021-05-04,1782.69,22.0,0
C_705680,T_518594,2020-10-19,2021-01-02,135445.05,45.0,0
C_705680,T_518594,2020-10-19,2021-01-11,135445.04,54.0,0
C_937594,T_518674,2020-06-08,2020-10-05,277760.01,29.0,0
C_310107,T_518695,2020-11-30,2020-12-17,150485.9,17.0,0
C_806376,T_518852,2021-10-18,2021-11-28,145810.97,41.0,0
C_342564,T_518879,2020-05-04,2020-05-06,163435.87,2.0,0
C_051535,T_518913,2020-09-21,2020-12-01,550630.7,41.0,0
C_860828,T_519106,2020-12-21,2020-12-21,50325.89,0.0,0
C_412635,T_519149,2020-01-06,2020-01-10,1218.7,4.0,0
C_180745,T_519185,2021-06-21,2021-08-10,63292.12,20.0,0
C_951507,T_519214,2020-07-13,2020-07-14,14772.48,1.0,0
C_740649,T_519274,2021-02-01,2021-03-16,670.28,43.0,0
C_593639,T_519319,2020-08-31,2020-10-09,24223.84,39.0,0
C_593639,T_519319,2020-08-31,2020-09-24,24223.83,24.0,0
C_245948,T_519360,2020-06-29,2020-10-28,335053.66,31.0,0
C_871835,T_519426,2020-09-21,2020-11-03,30958.91,13.0,0
C_299317,T_519511,2020-06-29,2020-07-23,90763.17,24.0,0
C_016617,T_519564,2020-04-13,2020-05-20,87147.34,37.0,0
C_672706,T_519614,2021-08-09,2021-10-12,766978.75,34.0,0
C_465481,T_519655,2020-01-20,2020-01-28,48642.06,8.0,1
C_687729,T_519672,2021-11-08,2021-11-18,51421.51,10.0,0
C_746892,T_519755,2020-08-17,2020-12-24,137357.11,39.0,0
C_749821,T_519944,2022-03-14,2022-03-26,226818.49,12.0,0
C_749821,T_519944,2022-03-14,2022-04-21,226818.48,38.0,0
C_420849,T_520001,2022-02-21,2022-03-06,831321.96,13.0,0
C_050237,T_520012,2021-09-06,2021-10-01,1215919.4,0.0,0
C_021985,T_520157,2022-05-09,2022-05-09,11734.01,0.0,0
C_117580,T_520161,2020-04-20,2020-05-08,56006.53,18.0,0
C_593639,T_520162,2020-01-06,2020-02-18,76894.89,13.0,0
C_040673,T_520180,2019-12-30,2020-01-09,41986.86,10.0,0
C_980626,T_520214,2020-09-21,2020-12-27,96754.78,7.0,0
C_683666,T_520260,2021-08-30,2021-09-16,530418.88,17.0,0
C_348438,T_520265,2020-02-10,2020-02-11,99844.03,1.0,0
C_729868,T_520278,2020-01-06,2020-02-03,986.66,28.0,0
C_729868,T_520278,2020-01-06,2020-02-21,986.66,46.0,0
C_317124,T_520346,2021-04-19,2021-04-20,42729.66,1.0,0
C_603968,T_520410,2021-07-26,2021-12-07,73178.84,44.0,0
C_937594,T_520447,2021-08-16,2021-12-09,481813.9,25.0,0
C_633661,T_520774,2020-02-17,2020-02-17,437360.63,0.0,0
C_455087,T_521029,2020-07-27,2020-08-24,172233.4,28.0,0
C_806376,T_521138,2021-10-25,2021-11-04,186777.51,10.0,0
C_565612,T_521208,2020-04-06,2020-04-11,278646.97,5.0,0
C_117580,T_521381,2020-06-08,2020-07-15,171287.41,37.0,0
C_746892,T_521383,2020-09-14,2021-01-30,49401.29,48.0,0
C_638314,T_521449,2021-02-08,2021-02-22,3111.41,14.0,0
C_317124,T_521508,2022-04-25,2022-04-25,103640.24,0.0,0
C_415428,T_521579,2020-06-29,2020-07-25,175531.56,0.0,0
C_769491,T_521629,2021-11-08,2021-11-14,5427.84,6.0,0
C_769491,T_521629,2021-11-08,2021-11-15,5427.84,7.0,0
C_472366,T_521685,2021-12-06,2021-12-29,169930.11,23.0,0
C_937594,T_521746,2020-03-09,2020-06-16,703564.64,9.0,0
C_806376,T_522083,2021-05-03,2021-07-11,93783.77,39.0,0
C_180745,T_522090,2020-08-10,2020-10-21,54187.96,42.0,0
C_180745,T_522090,2020-08-10,2020-10-04,54187.96,25.0,0
C_472366,T_522142,2022-02-07,2022-02-07,398309.67,0.0,1
C_479796,T_522208,2021-05-10,2021-07-23,26045.92,44.0,0
C_479796,T_522208,2021-05-10,2021-07-05,26045.91,26.0,0
C_739947,T_522230,2021-07-05,2021-07-30,153731.53,0.0,0
C_739947,T_522230,2021-07-05,2021-09-02,153731.53,29.0,0
C_074947,T_522396,2021-07-12,2021-08-16,30154.71,5.0,0
C_074947,T_522714,2020-05-11,2020-05-13,1448.88,2.0,0
C_245948,T_522779,2020-02-10,2020-06-20,417000.61,41.0,0
C_603877,T_522904,2020-09-21,2020-10-09,15050.0,18.0,0
C_633661,T_523148,2021-11-22,2021-12-05,1597648.77,13.0,0
C_276262,T_523256,2021-05-24,2021-05-24,2033.8,0.0,0
C_984759,T_523297,2021-09-06,2021-10-16,79072.56,40.0,0
C_937594,T_523390,2021-01-04,2021-04-21,630443.21,17.0,0
C_593639,T_523481,2020-07-27,2020-09-16,163273.4,21.0,0
C_593639,T_523509,2020-11-30,2020-12-05,35369.54,5.0,0
C_915518,T_523512,2021-07-05,2021-07-05,2554.59,0.0,0
C_172705,T_523515,2021-05-31,2021-06-26,6416.24,26.0,0
C_021985,T_523632,2021-04-05,2021-05-22,2140.8,47.0,0
C_249135,T_523649,2021-03-22,2021-04-14,2462.15,23.0,0
C_245948,T_523657,2021-02-22,2021-07-01,376960.11,39.0,0
C_245948,T_523657,2021-02-22,2021-07-13,376960.11,51.0,0
C_095017,T_523716,2021-11-29,2021-12-26,737214.46,27.0,0
C_769491,T_523724,2021-05-17,2021-05-18,8122.02,1.0,0
C_258325,T_523789,2020-06-08,2020-07-18,42323.58,40.0,0
C_122750,T_523806,2020-06-01,2020-09-23,35670.19,24.0,0
C_411612,T_523808,2021-07-12,2021-08-02,66114.59,21.0,0
C_411612,T_523808,2021-07-12,2021-08-23,66114.59,42.0,0
C_258325,T_523819,2021-05-24,2021-06-22,35634.44,29.0,0
C_951507,T_523821,2020-12-07,2021-01-12,71077.81,36.0,0
C_258325,T_523830,2020-05-11,2020-09-22,17585.46,44.0,0
C_117580,T_523888,2020-03-02,2020-04-12,62985.08,41.0,0
C_593639,T_523898,2020-06-15,2020-08-15,145515.11,31.0,0
C_021985,T_524168,2021-07-05,2021-07-05,4035.73,0.0,0
C_838088,T_524271,2020-06-15,2020-07-27,10058.43,42.0,1
C_838088,T_524271,2020-06-15,2020-07-10,10058.43,25.0,0
C_172705,T_524470,2021-07-26,2021-08-02,1354.8,7.0,0
C_762928,T_524542,2020-12-21,2021-04-26,294714.39,36.0,0
C_762928,T_524542,2020-12-21,2021-05-10,294714.39,50.0,0
C_535756,T_524604,2021-02-01,2021-03-22,642068.14,49.0,0
C_843031,T_524632,2022-03-21,2022-04-22,1934439.95,2.0,0
C_843031,T_524632,2022-03-21,2022-05-23,1934439.94,33.0,0
C_937594,T_524774,2021-08-09,2021-11-14,430990.65,7.0,0
C_937594,T_524774,2021-08-09,2021-12-12,430990.64,35.0,0
C_282979,T_524951,2020-02-24,2020-02-24,43672.95,0.0,0
C_672706,T_525061,2020-01-27,2020-01-30,161133.16,3.0,0
C_633661,T_525086,2020-07-06,2020-08-11,169039.18,36.0,0
C_633661,T_525086,2020-07-06,2020-08-25,169039.18,50.0,0
C_411261,T_525105,2021-10-18,2022-02-17,488201.54,32.0,0
C_411261,T_525105,2021-10-18,2022-02-05,488201.53,20.0,0
C_535756,T_525274,2021-03-29,2021-04-02,719384.85,4.0,0
C_245948,T_525414,2020-03-09,2020-07-21,371106.99,44.0,0
C_512037,T_525461,2020-05-04,2020-05-24,28308.27,20.0,0
C_877858,T_525588,2021-06-28,2021-07-02,151612.71,4.0,0
C_113139,T_525871,2020-09-14,2020-12-27,58028.56,14.0,0
C_986633,T_525891,2021-02-08,2021-03-17,21351.72,37.0,0
C_185126,T_525916,2022-04-11,2022-04-22,1697837.38,11.0,0
C_117580,T_526081,2020-08-10,2020-08-25,66379.15,15.0,0
C_365277,T_526082,2022-05-09,2022-05-09,173477.09,0.0,0
C_365277,T_526082,2022-05-09,2022-05-13,173477.08,4.0,0
C_649318,T_526203,2021-07-12,2021-08-01,1725.16,20.0,0
C_649318,T_526203,2021-07-12,2021-08-23,1725.16,42.0,0
C_661757,T_526335,2021-05-17,2021-06-17,602298.42,31.0,0
C_058218,T_526414,2021-08-30,2021-10-12,458898.26,13.0,0
C_672256,T_526468,2020-08-10,2020-09-03,119117.56,24.0,0
C_866894,T_526548,2021-01-04,2021-01-04,4519.22,0.0,0
C_866894,T_526548,2021-01-04,2021-01-07,4519.22,3.0,0
C_015045,T_526575,2021-01-25,2021-02-12,2483.46,18.0,0
C_401016,T_526618,2021-03-15,2021-04-25,1693.88,41.0,0
C_401016,T_526618,2021-03-15,2021-05-06,1693.88,52.0,0
C_117580,T_526724,2020-08-31,2020-09-16,64103.88,16.0,0
C_884977,T_526734,2021-03-29,2021-04-16,430394.83,18.0,0
C_472366,T_526814,2022-05-02,2022-05-04,722492.2,2.0,0
C_740903,T_526893,2021-04-12,2021-04-16,16638.92,4.0,0
C_074947,T_526985,2020-07-20,2020-11-19,2981.73,32.0,0
C_806376,T_527103,2020-11-23,2020-12-21,77249.82,28.0,0
C_683666,T_527134,2020-10-19,2020-10-19,427232.93,0.0,0
C_172705,T_527209,2020-04-13,2020-05-31,5594.25,48.0,0
C_672256,T_527223,2020-10-19,2020-10-23,136854.31,4.0,0
C_848211,T_527275,2021-06-07,2021-09-28,91014.2,23.0,0
C_573925,T_527584,2020-03-02,2020-03-24,222848.91,22.0,0
C_573925,T_527584,2020-03-02,2020-03-17,222848.91,15.0,0
C_980626,T_527704,2020-02-10,2020-02-17,28298.99,7.0,0
C_969414,T_527718,2020-03-30,2020-04-29,40936.75,30.0,0
C_401016,T_527924,2020-10-12,2020-11-26,394.91,45.0,0
C_401016,T_527924,2020-10-12,2020-11-08,394.91,27.0,0
C_600979,T_528131,2021-05-24,2021-06-02,109581.62,9.0,0
C_943921,T_528158,2020-11-23,2020-12-23,90623.27,30.0,0
C_749821,T_528282,2021-09-27,2021-10-06,88186.3,9.0,0
C_603877,T_528283,2020-08-03,2020-08-17,29677.23,14.0,0
C_848211,T_528469,2021-02-01,2021-04-10,80890.92,38.0,0
C_848211,T_528857,2020-09-14,2021-01-01,121282.69,19.0,0
C_113139,T_528877,2020-10-19,2021-02-05,41835.41,19.0,0
C_806376,T_528892,2021-06-21,2021-08-14,100794.24,24.0,0
C_806376,T_528912,2020-11-02,2020-11-08,73223.9,6.0,0
C_361181,T_529058,2020-10-19,2021-01-03,142466.02,46.0,0
C_535756,T_529110,2020-09-07,2020-10-02,430275.23,25.0,0
C_419410,T_529193,2022-03-28,2022-04-09,70217.79,12.0,0
C_419410,T_529193,2022-03-28,2022-05-05,70217.79,38.0,0
C_117580,T_529627,2020-07-13,2020-08-16,30710.76,34.0,0
C_117580,T_529627,2020-07-13,2020-08-31,30710.76,49.0,0
C_190305,T_529654,2021-01-25,2021-01-30,280617.39,5.0,0
C_603968,T_529722,2020-06-01,2020-06-29,7447.89,28.0,0
C_739947,T_529895,2021-08-09,2021-08-20,135916.52,11.0,0
C_739947,T_529895,2021-08-09,2021-09-15,135916.51,37.0,0
C_150182,T_529994,2020-11-16,2020-11-19,585.26,3.0,0
C_144468,T_530012,2020-02-24,2020-03-04,171301.23,9.0,0
C_144468,T_530012,2020-02-24,2020-03-04,171301.23,9.0,0
C_739947,T_530195,2021-02-01,2021-03-31,146772.89,28.0,0
C_739947,T_530195,2021-02-01,2021-04-18,146772.88,46.0,0
C_258325,T_530224,2021-08-16,2021-12-11,121571.48,27.0,0
C_633661,T_530234,2021-03-22,2021-03-26,678158.86,4.0,0
C_980626,T_530424,2020-06-22,2020-10-06,5757.27,16.0,0
C_147153,T_530452,2022-03-28,2022-05-04,1937181.12,37.0,0
C_110846,T_530476,2020-10-19,2020-12-02,44816.0,44.0,0
C_954731,T_530566,2020-11-02,2020-12-26,42928.69,24.0,0
C_954731,T_530566,2020-11-02,2021-01-15,42928.68,44.0,0
C_980626,T_530613,2020-08-24,2020-09-17,50503.36,24.0,0
C_980626,T_530613,2020-08-24,2020-10-07,50503.36,44.0,0
C_117580,T_530623,2020-08-03,2020-08-18,31928.74,15.0,0
C_117580,T_530623,2020-08-03,2020-09-11,31928.74,39.0,0
C_172705,T_530630,2021-07-12,2021-07-24,10397.22,12.0,0
C_749821,T_530904,2022-03-14,2022-03-21,68691.32,7.0,0
C_749821,T_530904,2022-03-14,2022-03-22,68691.32,8.0,0
C_585824,T_531025,2022-04-18,2022-06-01,158367.34,44.0,0
C_258325,T_531034,2021-10-04,2021-12-22,409620.74,49.0,0
C_980626,T_531046,2020-12-07,2021-04-17,137421.74,41.0,0
C_866894,T_531091,2021-02-15,2021-03-26,84085.58,39.0,0
C_352205,T_531107,2022-01-31,2022-01-31,1458458.38,0.0,0
C_101842,T_531129,2021-08-02,2021-09-08,560504.42,7.0,0
C_101842,T_531129,2021-08-02,2021-10-06,560504.42,35.0,0
C_941574,T_531155,2021-07-05,2021-07-20,6985.31,15.0,0
C_150182,T_531265,2022-04-18,2022-05-14,10578.93,26.0,0
C_512037,T_531352,2020-03-30,2020-04-26,4418.04,27.0,0
C_010649,T_531395,2021-01-11,2021-01-11,327974.42,0.0,0
C_010649,T_531395,2021-01-11,2021-02-12,327974.42,32.0,0
C_939370,T_531529,2020-07-20,2020-09-30,26354.98,42.0,0
C_980626,T_531639,2020-11-16,2020-12-03,15734.01,17.0,0
C_980626,T_531639,2020-11-16,2020-11-29,15734.0,13.0,0
C_746892,T_531659,2022-01-17,2022-01-20,36066.21,3.0,0
C_385862,T_531706,2019-12-30,2020-02-16,63811.07,48.0,0
C_297913,T_531873,2021-11-01,2021-11-08,26896.2,7.0,0
C_761479,T_531950,2021-07-05,2021-07-20,109464.83,15.0,0
C_871835,T_532057,2021-01-25,2021-02-15,5719.74,21.0,0
