customer_id,offer_date,discount_pct,result,offer_type,offer_reason,validity_days
C_769491,2021-06-01,7.3,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,30
C_317124,2021-03-21,7.4,قبول,قیمتی,حفظ مشتری کلیدی,14
C_117580,2020-08-18,6.9,منقضی,قیمتی,حفظ مشتری کلیدی,22
C_317124,2021-05-07,7.4,منقضی,مدت,معرفی محصول جدید,9
C_829082,2022-05-18,7.9,قبول,مدت,آزمون محصول,27
C_877858,2021-06-27,6.3,درحال مذاکره,قیمتی,معرفی محصول جدید,25
C_633661,2022-06-17,6.8,رد,مدت,حفظ مشتری کلیدی,17
C_155990,2021-01-18,1.9,قبول,قیمتی,معرفی محصول جدید,29
C_317124,2021-10-16,2.4,رد,حجمی,حفظ مشتری کلیدی,21
C_358504,2022-01-05,8.4,رد,مدت,آزمون محصول,19
C_479796,2020-12-14,1.4,درحال مذاکره,حجمی,حفظ مشتری کلیدی,11
C_862106,2021-08-14,3.3,درحال مذاکره,حجمی,تسویه سریع,21
C_126481,2020-05-23,3.8,رد,مدت,افزایش سهم از سبد,13
C_664019,2021-03-14,3.9,منقضی,مدت,تسویه سریع,17
C_887838,2020-01-14,3.4,رد,حجمی,تسویه سریع,25
C_245948,2021-03-05,4.9,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,27
C_317124,2021-09-19,4.4,قبول,قیمتی,رقابت قیمتی,9
C_535756,2020-07-23,1.8,رد,قیمتی,افزایش حجم سفارش,23
C_069492,2020-06-13,1.3,قبول,مدت,معرفی محصول جدید,5
C_683666,2021-07-06,2.8,قبول,حجمی,معرفی محصول جدید,7
C_465481,2020-07-02,2.3,درحال مذاکره,حجمی,آزمون محصول,15
C_683666,2021-10-11,7.3,درحال مذاکره,حجمی,افزایش سهم از سبد,29
C_299317,2020-08-05,6.8,منقضی,قیمتی,معرفی محصول جدید,11
C_705572,2021-12-31,4.8,قبول,قیمتی,افزایش سهم از سبد,11
C_937594,2021-12-01,5.3,رد,مدت,آزمون محصول,29
C_317124,2021-07-05,5.8,منقضی,قیمتی,افزایش حجم سفارش,21
C_746892,2021-03-22,6.3,قبول,حجمی,معرفی محصول جدید,13
C_512037,2020-03-07,6.8,درحال مذاکره,حجمی,افزایش سهم از سبد,5
C_877858,2020-07-11,7.3,منقضی,مدت,معرفی محصول جدید,23
C_245948,2021-06-24,7.8,قبول,مدت,تسویه سریع,15
C_258325,2021-06-24,8.3,رد,قیمتی,افزایش حجم سفارش,7
C_126481,2020-03-28,8.2,رد,مدت,آزمون محصول,22
C_980626,2021-06-03,1.2,درحال مذاکره,مدت,افزایش سهم از سبد,14
C_117580,2020-07-25,6.1,قبول,قیمتی,آزمون محصول,11
C_265163,2021-07-03,5.5,منقضی,حجمی,معرفی محصول جدید,19
C_010649,2021-07-26,5.0,رد,مدت,افزایش سهم از سبد,27
C_698497,2021-07-12,4.5,قبول,قیمتی,حفظ مشتری کلیدی,9
C_980626,2021-08-15,8.1,رد,قیمتی,حفظ مشتری کلیدی,5
C_535756,2020-11-10,7.6,قبول,قیمتی,آزمون محصول,13
C_197461,2021-07-27,7.1,درحال مذاکره,حجمی,حفظ مشتری کلیدی,21
C_746892,2020-05-14,6.6,درحال مذاکره,قیمتی,افزایش سهم از سبد,29
C_208015,2021-08-01,2.0,رد,حجمی,افزایش سهم از سبد,23
C_317124,2021-12-12,1.5,درحال مذاکره,قیمتی,افزایش حجم سفارش,5
C_806376,2020-10-19,2.6,قبول,حجمی,افزایش سهم از سبد,19
C_160952,2020-01-25,3.1,درحال مذاکره,مدت,افزایش حجم سفارش,11
C_683666,2021-06-09,1.5,رد,قیمتی,افزایش سهم از سبد,9
C_908293,2020-07-06,2.0,منقضی,حجمی,تسویه سریع,27
C_317124,2021-07-02,8.0,درحال مذاکره,حجمی,معرفی محصول جدید,25
C_245948,2021-08-25,1.0,قبول,قیمتی,افزایش سهم از سبد,17
C_258325,2020-05-24,7.0,قبول,قیمتی,آزمون محصول,15
C_683666,2021-01-15,7.5,رد,مدت,افزایش حجم سفارش,7
C_866894,2021-09-07,6.0,رد,مدت,افزایش حجم سفارش,5
C_421536,2020-11-15,6.5,منقضی,قیمتی,افزایش حجم سفارش,23
C_593639,2020-09-01,5.4,منقضی,حجمی,افزایش حجم سفارش,23
C_683666,2021-10-12,4.9,رد,قیمتی,رقابت قیمتی,5
C_317124,2021-08-29,6.4,رد,مدت,حفظ مشتری کلیدی,7
C_152471,2021-02-21,5.9,درحال مذاکره,قیمتی,افزایش سهم از سبد,15
C_317124,2021-04-30,7.4,قبول,مدت,حفظ مشتری کلیدی,17
C_746892,2022-03-25,6.9,منقضی,مدت,رقابت قیمتی,25
C_806376,2020-11-11,8.4,درحال مذاکره,قیمتی,افزایش سهم از سبد,27
C_039413,2020-03-04,7.9,رد,قیمتی,افزایش سهم از سبد,9
C_683666,2020-03-16,1.9,رد,حجمی,معرفی محصول جدید,12
C_245948,2021-06-14,1.4,قبول,حجمی,حفظ مشتری کلیدی,20
C_472366,2022-03-05,7.5,رد,مدت,معرفی محصول جدید,21
C_806376,2021-03-20,8.0,منقضی,مدت,تسویه سریع,13
C_069492,2020-03-05,8.5,درحال مذاکره,قیمتی,تسویه سریع,5
C_937594,2021-09-30,1.5,رد,قیمتی,رقابت قیمتی,23
C_746892,2021-03-26,5.5,درحال مذاکره,مدت,افزایش حجم سفارش,27
C_180745,2020-12-09,6.0,درحال مذاکره,قیمتی,رقابت قیمتی,19
C_672706,2022-01-03,6.5,منقضی,مدت,معرفی محصول جدید,11
C_698497,2021-07-05,7.0,قبول,مدت,معرفی محصول جدید,29
C_672706,2021-07-06,3.4,منقضی,مدت,افزایش سهم از سبد,7
C_081456,2020-09-20,3.9,قبول,قیمتی,تسویه سریع,25
C_444616,2020-07-29,4.0,منقضی,قیمتی,افزایش حجم سفارش,30
C_074947,2021-09-22,3.5,رد,مدت,افزایش سهم از سبد,12
C_806376,2021-04-30,3.0,قبول,حجمی,تسویه سریع,20
C_117580,2020-09-11,2.5,منقضی,قیمتی,افزایش سهم از سبد,28
C_698497,2022-01-30,2.0,درحال مذاکره,قیمتی,افزایش حجم سفارش,10
C_180745,2020-08-16,1.5,قبول,قیمتی,افزایش حجم سفارش,18
C_113139,2020-06-23,8.5,منقضی,حجمی,افزایش حجم سفارش,26
C_853926,2020-07-28,7.9,رد,مدت,افزایش سهم از سبد,8
C_683666,2021-10-07,7.4,قبول,قیمتی,آزمون محصول,16
C_714619,2020-03-19,6.9,درحال مذاکره,حجمی,آزمون محصول,24
C_412635,2021-03-14,5.4,منقضی,مدت,حفظ مشتری کلیدی,14
C_600979,2021-11-09,4.9,رد,مدت,افزایش سهم از سبد,22
C_317124,2022-04-08,6.4,رد,قیمتی,حفظ مشتری کلیدی,24
C_603968,2021-05-16,5.9,قبول,مدت,تسویه سریع,6
C_633661,2020-02-27,3.4,رد,قیمتی,رقابت قیمتی,20
C_683666,2021-06-12,2.9,قبول,قیمتی,رقابت قیمتی,28
C_672706,2021-12-21,4.4,درحال مذاکره,حجمی,حفظ مشتری کلیدی,30
C_322219,2020-04-02,3.9,منقضی,حجمی,افزایش حجم سفارش,12
C_479796,2021-04-05,1.3,قبول,قیمتی,رقابت قیمتی,26
C_473035,2020-10-21,8.3,منقضی,مدت,افزایش سهم از سبد,8
C_683666,2020-03-28,4.1,درحال مذاکره,حجمی,حفظ مشتری کلیدی,14
C_117580,2020-07-18,4.6,قبول,مدت,رقابت قیمتی,6
C_150182,2020-03-30,3.1,قبول,مدت,افزایش حجم سفارش,30
C_155990,2020-01-27,3.6,رد,حجمی,تسویه سریع,22
C_932446,2020-01-14,6.1,قبول,قیمتی,آزمون محصول,8
C_806376,2021-10-10,6.6,رد,قیمتی,تسویه سریع,26
C_117580,2020-04-09,5.1,رد,قیمتی,افزایش حجم سفارش,24
C_317124,2022-04-26,5.6,منقضی,حجمی,معرفی محصول جدید,16
C_943921,2021-04-04,7.6,قبول,مدت,حفظ مشتری کلیدی,26
C_258325,2020-10-25,8.1,رد,قیمتی,آزمون محصول,18
C_683666,2020-11-26,7.6,منقضی,مدت,افزایش حجم سفارش,6
C_117580,2020-07-02,7.1,رد,حجمی,حفظ مشتری کلیدی,14
C_772501,2022-04-23,6.6,قبول,مدت,آزمون محصول,22
C_672706,2021-11-27,6.1,منقضی,مدت,رقابت قیمتی,30
C_172705,2020-02-24,5.6,درحال مذاکره,مدت,تسویه سریع,12
C_939370,2022-01-03,5.1,درحال مذاکره,مدت,افزایش سهم از سبد,20
C_117580,2020-06-03,4.6,منقضی,قیمتی,آزمون محصول,28
C_948070,2020-11-20,4.1,رد,حجمی,رقابت قیمتی,10
C_705572,2021-08-18,4.2,رد,قیمتی,معرفی محصول جدید,20
C_633661,2021-08-04,3.7,قبول,مدت,آزمون محصول,28
C_980766,2020-11-17,3.6,رد,حجمی,تسویه سریع,23
C_937594,2020-12-06,4.1,درحال مذاکره,حجمی,تسویه سریع,15
C_769491,2021-08-29,4.6,قبول,قیمتی,رقابت قیمتی,7
C_282979,2021-08-13,5.1,رد,قیمتی,افزایش سهم از سبد,25
C_172705,2020-02-03,1.4,درحال مذاکره,قیمتی,معرفی محصول جدید,9
C_113139,2020-02-17,1.9,منقضی,قیمتی,افزایش سهم از سبد,27
C_633661,2021-07-24,2.4,قبول,حجمی,افزایش حجم سفارش,19
C_469142,2021-09-21,3.1,قبول,مدت,افزایش حجم سفارش,5
C_459713,2021-12-18,7.7,قبول,مدت,معرفی محصول جدید,11
C_050237,2020-11-28,8.2,رد,مدت,آزمون محصول,29
C_870695,2020-09-29,6.9,منقضی,مدت,افزایش سهم از سبد,21
C_051706,2020-11-17,6.4,رد,قیمتی,افزایش حجم سفارش,29
C_519849,2020-08-30,7.9,درحال مذاکره,حجمی,افزایش سهم از سبد,5
C_746892,2021-10-10,7.4,قبول,حجمی,افزایش حجم سفارش,13
C_240236,2021-05-14,1.4,قبول,قیمتی,افزایش سهم از سبد,15
C_421536,2020-07-17,8.4,منقضی,قیمتی,افزایش حجم سفارش,23
C_624339,2020-09-12,2.6,رد,قیمتی,معرفی محصول جدید,19
C_672256,2022-02-21,2.1,قبول,حجمی,افزایش حجم سفارش,27
C_603968,2020-05-07,3.7,قبول,قیمتی,افزایش حجم سفارش,29
C_746892,2020-06-20,3.2,درحال مذاکره,مدت,تسویه سریع,11
C_113139,2021-07-06,6.8,رد,حجمی,آزمون محصول,25
C_265163,2021-07-18,7.3,منقضی,حجمی,افزایش سهم از سبد,17
C_825107,2021-10-28,5.8,درحال مذاکره,حجمی,رقابت قیمتی,15
C_317124,2021-02-16,6.3,درحال مذاکره,حجمی,تسویه سریع,7
C_866894,2021-01-16,4.8,قبول,حجمی,افزایش حجم سفارش,5
C_683666,2020-08-01,5.3,رد,قیمتی,افزایش سهم از سبد,23
C_768792,2021-06-28,3.8,رد,قیمتی,آزمون محصول,21
C_011055,2022-05-02,4.3,منقضی,قیمتی,تسویه سریع,13
C_530981,2021-08-25,2.8,منقضی,مدت,معرفی محصول جدید,11
C_746892,2021-09-08,3.3,درحال مذاکره,قیمتی,حفظ مشتری کلیدی,29
C_479796,2021-08-01,2.8,قبول,قیمتی,تسویه سریع,16
C_374172,2020-02-23,2.3,درحال مذاکره,مدت,افزایش حجم سفارش,24
C_884864,2022-05-24,1.8,رد,قیمتی,رقابت قیمتی,6
C_051535,2022-03-15,1.3,قبول,قیمتی,حفظ مشتری کلیدی,14
C_937594,2021-07-28,4.8,درحال مذاکره,قیمتی,معرفی محصول جدید,10
C_317124,2021-09-15,4.3,قبول,حجمی,آزمون محصول,18
C_862106,2021-10-08,3.8,منقضی,حجمی,معرفی محصول جدید,26
C_473035,2020-09-25,3.3,رد,قیمتی,افزایش سهم از سبد,8
C_159514,2020-09-21,6.3,رد,مدت,معرفی محصول جدید,28
C_593639,2020-08-24,5.8,قبول,حجمی,حفظ مشتری کلیدی,10
C_265163,2021-06-04,6.3,قبول,مدت,تسویه سریع,8
C_746892,2021-09-22,6.8,رد,حجمی,افزایش حجم سفارش,26
C_258325,2021-12-13,7.3,منقضی,مدت,آزمون محصول,18
C_683666,2020-05-04,7.8,قبول,مدت,معرفی محصول جدید,10
C_126481,2020-03-28,8.3,رد,حجمی,رقابت قیمتی,28
C_117580,2020-06-13,1.3,درحال مذاکره,حجمی,حفظ مشتری کلیدی,20
C_806376,2021-07-15,1.8,قبول,قیمتی,حفظ مشتری کلیدی,12
C_042732,2022-02-10,2.4,رد,مدت,افزایش سهم از سبد,30
C_317124,2021-07-24,2.3,رد,قیمتی,افزایش سهم از سبد,20
C_762928,2020-12-17,2.8,منقضی,قیمتی,معرفی محصول جدید,12
C_800815,2021-12-14,5.0,قبول,حجمی,افزایش حجم سفارش,8
C_831485,2021-02-04,4.5,منقضی,قیمتی,افزایش حجم سفارش,16
C_683666,2021-10-10,6.1,درحال مذاکره,مدت,افزایش سهم از سبد,18
C_593639,2020-09-22,5.6,درحال مذاکره,حجمی,معرفی محصول جدید,26
C_265163,2021-04-07,2.8,درحال مذاکره,قیمتی,رقابت قیمتی,19
C_749079,2021-01-22,2.3,منقضی,مدت,معرفی محصول جدید,27
C_603968,2021-03-13,4.0,رد,مدت,تسویه سریع,23
C_862106,2021-07-31,3.5,قبول,قیمتی,رقابت قیمتی,5
C_806376,2020-12-21,1.6,منقضی,قیمتی,معرفی محصول جدید,22
C_799217,2021-10-20,1.1,درحال مذاکره,مدت,آزمون محصول,30
C_063926,2021-06-17,8.3,رد,حجمی,تسویه سریع,5
C_997228,2021-06-08,1.3,منقضی,حجمی,معرفی محصول جدید,23
C_746892,2020-05-02,7.3,منقضی,مدت,آزمون محصول,21
C_113139,2021-02-18,7.8,قبول,قیمتی,افزایش حجم سفارش,13
C_535756,2021-03-10,3.1,رد,حجمی,تسویه سریع,19
C_683666,2021-09-22,3.6,منقضی,حجمی,آزمون محصول,11
C_806376,2021-06-08,1.8,درحال مذاکره,حجمی,افزایش سهم از سبد,15
C_412635,2020-02-07,2.6,قبول,مدت,رقابت قیمتی,27
C_317124,2021-01-23,5.1,منقضی,قیمتی,حفظ مشتری کلیدی,13
C_101842,2022-02-26,5.6,قبول,قیمتی,افزایش حجم سفارش,5
C_472366,2022-05-21,5.5,منقضی,حجمی,آزمون محصول,28
C_329432,2021-07-31,6.0,قبول,مدت,حفظ مشتری کلیدی,20
C_691869,2020-07-13,4.5,قبول,مدت,افزایش سهم از سبد,18
C_147153,2020-10-26,5.0,درحال مذاکره,مدت,افزایش سهم از سبد,10
C_245948,2022-03-22,7.5,درحال مذاکره,مدت,معرفی محصول جدید,22
C_714619,2020-07-19,8.0,درحال مذاکره,حجمی,رقابت قیمتی,14
C_113139,2022-01-06,6.5,رد,مدت,آزمون محصول,12
C_746892,2022-04-05,7.0,منقضی,قیمتی,آزمون محصول,30
C_593639,2021-08-22,1.4,قبول,مدت,تسویه سریع,14
C_762928,2020-12-20,1.9,رد,مدت,آزمون محصول,6
C_683666,2020-06-08,2.0,قبول,مدت,معرفی محصول جدید,11
C_698497,2020-11-25,1.5,درحال مذاکره,مدت,رقابت قیمتی,19
C_790928,2022-04-09,3.0,منقضی,مدت,حفظ مشتری کلیدی,21
C_095017,2021-11-08,2.5,رد,حجمی,افزایش سهم از سبد,29
C_063809,2021-10-29,7.4,منقضی,قیمتی,حفظ مشتری کلیدی,17
C_593639,2020-11-01,6.9,رد,حجمی,آزمون محصول,25
C_593639,2020-03-18,8.5,رد,قیمتی,افزایش سهم از سبد,27
C_117580,2020-09-04,8.0,قبول,قیمتی,آزمون محصول,9
C_683666,2020-09-08,5.4,رد,قیمتی,افزایش حجم سفارش,23
C_683666,2021-07-08,4.9,قبول,حجمی,تسویه سریع,5
C_117580,2020-09-04,7.5,قبول,مدت,معرفی محصول جدید,25
C_412212,2020-04-03,8.0,رد,مدت,حفظ مشتری کلیدی,17
C_941574,2021-09-08,8.5,درحال مذاکره,حجمی,رقابت قیمتی,9
C_282979,2021-07-28,1.5,قبول,مدت,آزمون محصول,28
C_672256,2020-03-24,5.5,منقضی,مدت,رقابت قیمتی,5
C_317124,2021-09-14,6.0,درحال مذاکره,حجمی,رقابت قیمتی,23
C_838088,2021-08-22,6.5,رد,مدت,حفظ مشتری کلیدی,15
C_746892,2020-02-23,7.0,منقضی,مدت,تسویه سریع,7
C_265163,2021-07-01,4.0,منقضی,مدت,افزایش حجم سفارش,14
C_806376,2021-01-19,4.5,قبول,مدت,معرفی محصول جدید,6
C_746892,2021-03-04,1.5,درحال مذاکره,قیمتی,افزایش سهم از سبد,20
C_352205,2020-02-27,8.5,رد,قیمتی,رقابت قیمتی,28
C_385862,2020-01-11,8.0,قبول,حجمی,افزایش سهم از سبد,10
C_144468,2020-05-16,7.4,منقضی,حجمی,رقابت قیمتی,18
C_317124,2021-07-26,6.9,رد,مدت,آزمون محصول,26
C_050237,2021-07-19,6.4,درحال مذاکره,حجمی,آزمون محصول,8
C_930788,2020-03-11,5.9,درحال مذاکره,قیمتی,آزمون محصول,16
C_276262,2022-04-01,5.4,رد,مدت,رقابت قیمتی,24
C_433939,2020-06-17,5.5,رد,مدت,تسویه سریع,8
C_113139,2020-05-20,5.0,قبول,مدت,تسویه سریع,16
C_258325,2021-11-30,8.2,رد,حجمی,حفظ مشتری کلیدی,13
C_575381,2022-04-24,1.2,منقضی,مدت,تسویه سریع,5
C_426424,2021-09-16,7.1,منقضی,حجمی,تسویه سریع,29
C_358504,2022-02-08,7.7,قبول,حجمی,افزایش سهم از سبد,21
C_683666,2021-09-25,6.1,قبول,حجمی,افزایش سهم از سبد,19
C_134962,2020-10-10,6.7,درحال مذاکره,مدت,آزمون محصول,11
C_870695,2020-10-12,5.1,رد,حجمی,آزمون محصول,9
C_568392,2021-03-01,5.6,منقضی,قیمتی,معرفی محصول جدید,27
C_180745,2021-02-03,4.1,درحال مذاکره,قیمتی,افزایش سهم از سبد,25
C_877858,2021-09-29,4.6,قبول,قیمتی,رقابت قیمتی,17
C_317124,2021-03-17,3.5,منقضی,مدت,معرفی محصول جدید,17
C_180745,2021-05-28,3.0,رد,مدت,معرفی محصول جدید,25
C_746892,2021-07-12,4.5,رد,قیمتی,افزایش حجم سفارش,27
C_051706,2020-12-28,4.0,قبول,قیمتی,معرفی محصول جدید,9
C_431655,2021-09-04,5.5,قبول,مدت,معرفی محصول جدید,11
C_739474,2020-09-19,5.0,درحال مذاکره,حجمی,حفظ مشتری کلیدی,19
C_672706,2020-09-17,6.5,منقضی,حجمی,افزایش سهم از سبد,21
C_664019,2020-10-15,6.0,رد,حجمی,افزایش حجم سفارش,29
C_051535,2020-12-01,7.5,درحال مذاکره,مدت,رقابت قیمتی,5
C_696763,2021-10-26,7.0,قبول,مدت,افزایش حجم سفارش,13
C_113139,2022-04-16,2.9,درحال مذاکره,قیمتی,تسویه سریع,30
C_598080,2020-10-15,3.4,رد,قیمتی,آزمون محصول,22
C_594561,2021-02-18,3.9,منقضی,مدت,افزایش سهم از سبد,14
C_683666,2021-12-28,4.4,قبول,مدت,افزایش حجم سفارش,6
