Estimate_ID,Product_ID,Month_Key,Available_At,هزینه کل برآوردی به ازای واحد,Estimate_Version,Source_System
EST-202102-P_196953,P_196953,2021-02,2021-02-01,176.31,PLAN_V1,COSTING_PLAN
EST-202102-P_204716,P_204716,2021-02,2021-02-01,82.74,PLAN_V1,COSTING_PLAN
EST-202102-P_211285,P_211285,2021-02,2021-02-01,183.00,PLAN_V1,COSTING_PLAN
EST-202102-P_215215,P_215215,2021-02,2021-02-01,162.26,PLAN_V1,COSTING_PLAN
EST-202102-P_215720,P_215720,2021-02,2021-02-01,230.80,PLAN_V1,COSTING_PLAN
EST-202102-P_217755,P_217755,2021-02,2021-02-01,54.39,PLAN_V1,COSTING_PLAN
EST-202102-P_218456,P_218456,2021-02,2021-02-01,125.04,PLAN_V1,COSTING_PLAN
EST-202102-P_218831,P_218831,2021-02,2021-02-01,159.49,PLAN_V1,COSTING_PLAN
EST-202102-P_230552,P_230552,2021-02,2021-02-01,124.55,PLAN_V1,COSTING_PLAN
EST-202102-P_232438,P_232438,2021-02,2021-02-01,193.92,PLAN_V1,COSTING_PLAN
EST-202102-P_241469,P_241469,2021-02,2021-02-01,190.71,PLAN_V1,COSTING_PLAN
EST-202102-P_253702,P_253702,2021-02,2021-02-01,101.70,PLAN_V1,COSTING_PLAN
EST-202102-P_255737,P_255737,2021-02,2021-02-01,55.73,PLAN_V1,COSTING_PLAN
EST-202102-P_261239,P_261239,2021-02,2021-02-01,215.38,PLAN_V1,COSTING_PLAN
EST-202102-P_264078,P_264078,2021-02,2021-02-01,164.82,PLAN_V1,COSTING_PLAN
EST-202102-P_264883,P_264883,2021-02,2021-02-01,88.09,PLAN_V1,COSTING_PLAN
EST-202102-P_266515,P_266515,2021-02,2021-02-01,153.50,PLAN_V1,COSTING_PLAN
EST-202102-P_268100,P_268100,2021-02,2021-02-01,49.01,PLAN_V1,COSTING_PLAN
EST-202102-P_275956,P_275956,2021-02,2021-02-01,155.62,PLAN_V1,COSTING_PLAN
EST-202102-P_277610,P_277610,2021-02,2021-02-01,133.60,PLAN_V1,COSTING_PLAN
EST-202102-P_277759,P_277759,2021-02,2021-02-01,154.29,PLAN_V1,COSTING_PLAN
EST-202102-P_278460,P_278460,2021-02,2021-02-01,175.74,PLAN_V1,COSTING_PLAN
EST-202102-P_278872,P_278872,2021-02,2021-02-01,283.82,PLAN_V1,COSTING_PLAN
EST-202102-P_282386,P_282386,2021-02,2021-02-01,170.87,PLAN_V1,COSTING_PLAN
EST-202102-P_285147,P_285147,2021-02,2021-02-01,256.29,PLAN_V1,COSTING_PLAN
EST-202102-P_287998,P_287998,2021-02,2021-02-01,172.71,PLAN_V1,COSTING_PLAN
EST-202102-P_292075,P_292075,2021-02,2021-02-01,186.61,PLAN_V1,COSTING_PLAN
EST-202102-P_305089,P_305089,2021-02,2021-02-01,190.70,PLAN_V1,COSTING_PLAN
EST-202102-P_308873,P_308873,2021-02,2021-02-01,257.21,PLAN_V1,COSTING_PLAN
EST-202102-P_310017,P_310017,2021-02,2021-02-01,187.60,PLAN_V1,COSTING_PLAN
EST-202102-P_314550,P_314550,2021-02,2021-02-01,48.37,PLAN_V1,COSTING_PLAN
EST-202102-P_319957,P_319957,2021-02,2021-02-01,164.00,PLAN_V1,COSTING_PLAN
EST-202102-P_328220,P_328220,2021-02,2021-02-01,47.67,PLAN_V1,COSTING_PLAN
EST-202102-P_333505,P_333505,2021-02,2021-02-01,188.06,PLAN_V1,COSTING_PLAN
EST-202102-P_334309,P_334309,2021-02,2021-02-01,148.58,PLAN_V1,COSTING_PLAN
EST-202102-P_335773,P_335773,2021-02,2021-02-01,171.22,PLAN_V1,COSTING_PLAN
EST-202102-P_336235,P_336235,2021-02,2021-02-01,80.90,PLAN_V1,COSTING_PLAN
EST-202102-P_337281,P_337281,2021-02,2021-02-01,137.88,PLAN_V1,COSTING_PLAN
EST-202102-P_339338,P_339338,2021-02,2021-02-01,122.17,PLAN_V1,COSTING_PLAN
EST-202102-P_341223,P_341223,2021-02,2021-02-01,129.17,PLAN_V1,COSTING_PLAN
EST-202102-P_343377,P_343377,2021-02,2021-02-01,142.73,PLAN_V1,COSTING_PLAN
EST-202102-P_347425,P_347425,2021-02,2021-02-01,132.82,PLAN_V1,COSTING_PLAN
EST-202102-P_352669,P_352669,2021-02,2021-02-01,134.51,PLAN_V1,COSTING_PLAN
EST-202102-P_353119,P_353119,2021-02,2021-02-01,197.70,PLAN_V1,COSTING_PLAN
EST-202102-P_361623,P_361623,2021-02,2021-02-01,47.01,PLAN_V1,COSTING_PLAN
EST-202102-P_376553,P_376553,2021-02,2021-02-01,89.09,PLAN_V1,COSTING_PLAN
EST-202102-P_378693,P_378693,2021-02,2021-02-01,205.99,PLAN_V1,COSTING_PLAN
EST-202102-P_379523,P_379523,2021-02,2021-02-01,142.61,PLAN_V1,COSTING_PLAN
EST-202102-P_380072,P_380072,2021-02,2021-02-01,176.40,PLAN_V1,COSTING_PLAN
EST-202102-P_383500,P_383500,2021-02,2021-02-01,185.17,PLAN_V1,COSTING_PLAN
EST-202102-P_394235,P_394235,2021-02,2021-02-01,175.89,PLAN_V1,COSTING_PLAN
EST-202102-P_402763,P_402763,2021-02,2021-02-01,167.10,PLAN_V1,COSTING_PLAN
EST-202102-P_403496,P_403496,2021-02,2021-02-01,182.91,PLAN_V1,COSTING_PLAN
EST-202102-P_404680,P_404680,2021-02,2021-02-01,55.06,PLAN_V1,COSTING_PLAN
EST-202102-P_417757,P_417757,2021-02,2021-02-01,254.44,PLAN_V1,COSTING_PLAN
EST-202102-P_421045,P_421045,2021-02,2021-02-01,197.57,PLAN_V1,COSTING_PLAN
EST-202102-P_425142,P_425142,2021-02,2021-02-01,182.40,PLAN_V1,COSTING_PLAN
EST-202102-P_427325,P_427325,2021-02,2021-02-01,233.52,PLAN_V1,COSTING_PLAN
EST-202102-P_427361,P_427361,2021-02,2021-02-01,165.61,PLAN_V1,COSTING_PLAN
EST-202102-P_427873,P_427873,2021-02,2021-02-01,154.31,PLAN_V1,COSTING_PLAN
EST-202102-P_431608,P_431608,2021-02,2021-02-01,89.19,PLAN_V1,COSTING_PLAN
EST-202102-P_434331,P_434331,2021-02,2021-02-01,87.22,PLAN_V1,COSTING_PLAN
EST-202102-P_439924,P_439924,2021-02,2021-02-01,178.95,PLAN_V1,COSTING_PLAN
EST-202102-P_441295,P_441295,2021-02,2021-02-01,189.44,PLAN_V1,COSTING_PLAN
EST-202102-P_441538,P_441538,2021-02,2021-02-01,209.69,PLAN_V1,COSTING_PLAN
EST-202102-P_444447,P_444447,2021-02,2021-02-01,162.66,PLAN_V1,COSTING_PLAN
EST-202102-P_444915,P_444915,2021-02,2021-02-01,106.00,PLAN_V1,COSTING_PLAN
EST-202102-P_445943,P_445943,2021-02,2021-02-01,203.48,PLAN_V1,COSTING_PLAN
EST-202102-P_454205,P_454205,2021-02,2021-02-01,121.74,PLAN_V1,COSTING_PLAN
EST-202102-P_459910,P_459910,2021-02,2021-02-01,171.97,PLAN_V1,COSTING_PLAN
EST-202102-P_460131,P_460131,2021-02,2021-02-01,155.06,PLAN_V1,COSTING_PLAN
EST-202102-P_466170,P_466170,2021-02,2021-02-01,214.52,PLAN_V1,COSTING_PLAN
EST-202102-P_468134,P_468134,2021-02,2021-02-01,151.53,PLAN_V1,COSTING_PLAN
EST-202102-P_471556,P_471556,2021-02,2021-02-01,137.98,PLAN_V1,COSTING_PLAN
EST-202102-P_476323,P_476323,2021-02,2021-02-01,50.36,PLAN_V1,COSTING_PLAN
EST-202102-P_476864,P_476864,2021-02,2021-02-01,163.13,PLAN_V1,COSTING_PLAN
EST-202102-P_484354,P_484354,2021-02,2021-02-01,188.37,PLAN_V1,COSTING_PLAN
EST-202102-P_485043,P_485043,2021-02,2021-02-01,230.73,PLAN_V1,COSTING_PLAN
EST-202102-P_490196,P_490196,2021-02,2021-02-01,142.26,PLAN_V1,COSTING_PLAN
EST-202102-P_494409,P_494409,2021-02,2021-02-01,253.80,PLAN_V1,COSTING_PLAN
EST-202102-P_495337,P_495337,2021-02,2021-02-01,169.08,PLAN_V1,COSTING_PLAN
EST-202102-P_495385,P_495385,2021-02,2021-02-01,87.72,PLAN_V1,COSTING_PLAN
EST-202102-P_498378,P_498378,2021-02,2021-02-01,187.11,PLAN_V1,COSTING_PLAN
EST-202102-P_499026,P_499026,2021-02,2021-02-01,137.56,PLAN_V1,COSTING_PLAN
EST-202102-P_499327,P_499327,2021-02,2021-02-01,130.61,PLAN_V1,COSTING_PLAN
EST-202102-P_505032,P_505032,2021-02,2021-02-01,145.92,PLAN_V1,COSTING_PLAN
EST-202102-P_505314,P_505314,2021-02,2021-02-01,83.75,PLAN_V1,COSTING_PLAN
EST-202102-P_505807,P_505807,2021-02,2021-02-01,89.09,PLAN_V1,COSTING_PLAN
EST-202102-P_507205,P_507205,2021-02,2021-02-01,125.22,PLAN_V1,COSTING_PLAN
EST-202102-P_512345,P_512345,2021-02,2021-02-01,163.82,PLAN_V1,COSTING_PLAN
EST-202102-P_514119,P_514119,2021-02,2021-02-01,153.11,PLAN_V1,COSTING_PLAN
EST-202102-P_514917,P_514917,2021-02,2021-02-01,170.59,PLAN_V1,COSTING_PLAN
EST-202102-P_516971,P_516971,2021-02,2021-02-01,148.90,PLAN_V1,COSTING_PLAN
EST-202102-P_520245,P_520245,2021-02,2021-02-01,76.12,PLAN_V1,COSTING_PLAN
EST-202102-P_524677,P_524677,2021-02,2021-02-01,88.06,PLAN_V1,COSTING_PLAN
EST-202102-P_528372,P_528372,2021-02,2021-02-01,122.95,PLAN_V1,COSTING_PLAN
EST-202102-P_529239,P_529239,2021-02,2021-02-01,60.82,PLAN_V1,COSTING_PLAN
EST-202102-P_534122,P_534122,2021-02,2021-02-01,153.99,PLAN_V1,COSTING_PLAN
EST-202102-P_539367,P_539367,2021-02,2021-02-01,145.69,PLAN_V1,COSTING_PLAN
EST-202102-P_541402,P_541402,2021-02,2021-02-01,153.93,PLAN_V1,COSTING_PLAN
EST-202102-P_542809,P_542809,2021-02,2021-02-01,200.03,PLAN_V1,COSTING_PLAN
EST-202102-P_556066,P_556066,2021-02,2021-02-01,136.84,PLAN_V1,COSTING_PLAN
EST-202102-P_561054,P_561054,2021-02,2021-02-01,122.91,PLAN_V1,COSTING_PLAN
EST-202102-P_565736,P_565736,2021-02,2021-02-01,222.05,PLAN_V1,COSTING_PLAN
EST-202102-P_566895,P_566895,2021-02,2021-02-01,171.50,PLAN_V1,COSTING_PLAN
EST-202102-P_568483,P_568483,2021-02,2021-02-01,186.31,PLAN_V1,COSTING_PLAN
EST-202102-P_569202,P_569202,2021-02,2021-02-01,118.50,PLAN_V1,COSTING_PLAN
EST-202102-P_571374,P_571374,2021-02,2021-02-01,218.98,PLAN_V1,COSTING_PLAN
EST-202102-P_572494,P_572494,2021-02,2021-02-01,146.06,PLAN_V1,COSTING_PLAN
EST-202102-P_573948,P_573948,2021-02,2021-02-01,175.72,PLAN_V1,COSTING_PLAN
EST-202102-P_576643,P_576643,2021-02,2021-02-01,241.26,PLAN_V1,COSTING_PLAN
EST-202102-P_577334,P_577334,2021-02,2021-02-01,133.46,PLAN_V1,COSTING_PLAN
EST-202102-P_582317,P_582317,2021-02,2021-02-01,160.51,PLAN_V1,COSTING_PLAN
EST-202102-P_591650,P_591650,2021-02,2021-02-01,228.93,PLAN_V1,COSTING_PLAN
EST-202102-P_593409,P_593409,2021-02,2021-02-01,148.90,PLAN_V1,COSTING_PLAN
EST-202102-P_595887,P_595887,2021-02,2021-02-01,118.09,PLAN_V1,COSTING_PLAN
EST-202102-P_596778,P_596778,2021-02,2021-02-01,91.34,PLAN_V1,COSTING_PLAN
EST-202102-P_597359,P_597359,2021-02,2021-02-01,134.49,PLAN_V1,COSTING_PLAN
EST-202102-P_601081,P_601081,2021-02,2021-02-01,76.12,PLAN_V1,COSTING_PLAN
EST-202102-P_604053,P_604053,2021-02,2021-02-01,270.19,PLAN_V1,COSTING_PLAN
EST-202102-P_608952,P_608952,2021-02,2021-02-01,170.60,PLAN_V1,COSTING_PLAN
EST-202102-P_611392,P_611392,2021-02,2021-02-01,186.75,PLAN_V1,COSTING_PLAN
EST-202102-P_611957,P_611957,2021-02,2021-02-01,197.77,PLAN_V1,COSTING_PLAN
EST-202102-P_615273,P_615273,2021-02,2021-02-01,155.19,PLAN_V1,COSTING_PLAN
EST-202102-P_617051,P_617051,2021-02,2021-02-01,159.31,PLAN_V1,COSTING_PLAN
EST-202102-P_623611,P_623611,2021-02,2021-02-01,94.58,PLAN_V1,COSTING_PLAN
EST-202102-P_626774,P_626774,2021-02,2021-02-01,182.34,PLAN_V1,COSTING_PLAN
EST-202102-P_631577,P_631577,2021-02,2021-02-01,245.51,PLAN_V1,COSTING_PLAN
EST-202102-P_632198,P_632198,2021-02,2021-02-01,115.68,PLAN_V1,COSTING_PLAN
EST-202102-P_632558,P_632558,2021-02,2021-02-01,47.67,PLAN_V1,COSTING_PLAN
EST-202102-P_633854,P_633854,2021-02,2021-02-01,108.32,PLAN_V1,COSTING_PLAN
EST-202102-P_635050,P_635050,2021-02,2021-02-01,139.80,PLAN_V1,COSTING_PLAN
EST-202102-P_637093,P_637093,2021-02,2021-02-01,190.71,PLAN_V1,COSTING_PLAN
EST-202102-P_639522,P_639522,2021-02,2021-02-01,98.74,PLAN_V1,COSTING_PLAN
EST-202102-P_640378,P_640378,2021-02,2021-02-01,52.37,PLAN_V1,COSTING_PLAN
EST-202102-P_645213,P_645213,2021-02,2021-02-01,249.10,PLAN_V1,COSTING_PLAN
EST-202102-P_646920,P_646920,2021-02,2021-02-01,73.00,PLAN_V1,COSTING_PLAN
EST-202102-P_650055,P_650055,2021-02,2021-02-01,113.50,PLAN_V1,COSTING_PLAN
EST-202102-P_650635,P_650635,2021-02,2021-02-01,148.52,PLAN_V1,COSTING_PLAN
EST-202102-P_655124,P_655124,2021-02,2021-02-01,121.12,PLAN_V1,COSTING_PLAN
EST-202102-P_655926,P_655926,2021-02,2021-02-01,165.44,PLAN_V1,COSTING_PLAN
EST-202102-P_659220,P_659220,2021-02,2021-02-01,182.30,PLAN_V1,COSTING_PLAN
EST-202102-P_661344,P_661344,2021-02,2021-02-01,166.88,PLAN_V1,COSTING_PLAN
EST-202102-P_662576,P_662576,2021-02,2021-02-01,168.72,PLAN_V1,COSTING_PLAN
EST-202102-P_665447,P_665447,2021-02,2021-02-01,54.39,PLAN_V1,COSTING_PLAN
EST-202102-P_671927,P_671927,2021-02,2021-02-01,83.05,PLAN_V1,COSTING_PLAN
EST-202102-P_672380,P_672380,2021-02,2021-02-01,197.69,PLAN_V1,COSTING_PLAN
EST-202102-P_672805,P_672805,2021-02,2021-02-01,166.95,PLAN_V1,COSTING_PLAN
EST-202102-P_676495,P_676495,2021-02,2021-02-01,159.44,PLAN_V1,COSTING_PLAN
EST-202102-P_679203,P_679203,2021-02,2021-02-01,79.64,PLAN_V1,COSTING_PLAN
EST-202102-P_682478,P_682478,2021-02,2021-02-01,172.53,PLAN_V1,COSTING_PLAN
EST-202102-P_688772,P_688772,2021-02,2021-02-01,174.14,PLAN_V1,COSTING_PLAN
EST-202102-P_691393,P_691393,2021-02,2021-02-01,148.70,PLAN_V1,COSTING_PLAN
EST-202102-P_693439,P_693439,2021-02,2021-02-01,174.05,PLAN_V1,COSTING_PLAN
EST-202102-P_700346,P_700346,2021-02,2021-02-01,172.12,PLAN_V1,COSTING_PLAN
EST-202102-P_703184,P_703184,2021-02,2021-02-01,177.01,PLAN_V1,COSTING_PLAN
EST-202102-P_703625,P_703625,2021-02,2021-02-01,158.32,PLAN_V1,COSTING_PLAN
EST-202102-P_706670,P_706670,2021-02,2021-02-01,87.37,PLAN_V1,COSTING_PLAN
EST-202102-P_707943,P_707943,2021-02,2021-02-01,76.37,PLAN_V1,COSTING_PLAN
EST-202102-P_708575,P_708575,2021-02,2021-02-01,152.25,PLAN_V1,COSTING_PLAN
EST-202102-P_709297,P_709297,2021-02,2021-02-01,134.90,PLAN_V1,COSTING_PLAN
EST-202102-P_714043,P_714043,2021-02,2021-02-01,183.48,PLAN_V1,COSTING_PLAN
EST-202102-P_715924,P_715924,2021-02,2021-02-01,127.24,PLAN_V1,COSTING_PLAN
EST-202102-P_725670,P_725670,2021-02,2021-02-01,163.55,PLAN_V1,COSTING_PLAN
EST-202102-P_726474,P_726474,2021-02,2021-02-01,186.31,PLAN_V1,COSTING_PLAN
EST-202102-P_733144,P_733144,2021-02,2021-02-01,141.58,PLAN_V1,COSTING_PLAN
EST-202102-P_735245,P_735245,2021-02,2021-02-01,86.98,PLAN_V1,COSTING_PLAN
EST-202102-P_735610,P_735610,2021-02,2021-02-01,79.73,PLAN_V1,COSTING_PLAN
EST-202102-P_742720,P_742720,2021-02,2021-02-01,94.70,PLAN_V1,COSTING_PLAN
EST-202102-P_751530,P_751530,2021-02,2021-02-01,83.75,PLAN_V1,COSTING_PLAN
EST-202102-P_753299,P_753299,2021-02,2021-02-01,89.09,PLAN_V1,COSTING_PLAN
EST-202102-P_757432,P_757432,2021-02,2021-02-01,251.20,PLAN_V1,COSTING_PLAN
EST-202102-P_759510,P_759510,2021-02,2021-02-01,180.82,PLAN_V1,COSTING_PLAN
EST-202102-P_760231,P_760231,2021-02,2021-02-01,194.10,PLAN_V1,COSTING_PLAN
EST-202102-P_765104,P_765104,2021-02,2021-02-01,180.82,PLAN_V1,COSTING_PLAN
EST-202102-P_769459,P_769459,2021-02,2021-02-01,157.05,PLAN_V1,COSTING_PLAN
EST-202102-P_769936,P_769936,2021-02,2021-02-01,76.37,PLAN_V1,COSTING_PLAN
EST-202102-P_771330,P_771330,2021-02,2021-02-01,167.17,PLAN_V1,COSTING_PLAN
EST-202102-P_786252,P_786252,2021-02,2021-02-01,291.70,PLAN_V1,COSTING_PLAN
EST-202102-P_805385,P_805385,2021-02,2021-02-01,174.82,PLAN_V1,COSTING_PLAN
EST-202102-P_809117,P_809117,2021-02,2021-02-01,143.71,PLAN_V1,COSTING_PLAN
EST-202102-P_815298,P_815298,2021-02,2021-02-01,122.91,PLAN_V1,COSTING_PLAN
EST-202102-P_816043,P_816043,2021-02,2021-02-01,217.35,PLAN_V1,COSTING_PLAN
EST-202102-P_816663,P_816663,2021-02,2021-02-01,84.83,PLAN_V1,COSTING_PLAN
EST-202102-P_817472,P_817472,2021-02,2021-02-01,227.55,PLAN_V1,COSTING_PLAN
EST-202102-P_820821,P_820821,2021-02,2021-02-01,139.56,PLAN_V1,COSTING_PLAN
EST-202102-P_821814,P_821814,2021-02,2021-02-01,143.34,PLAN_V1,COSTING_PLAN
EST-202102-P_821914,P_821914,2021-02,2021-02-01,182.28,PLAN_V1,COSTING_PLAN
EST-202102-P_823428,P_823428,2021-02,2021-02-01,190.71,PLAN_V1,COSTING_PLAN
EST-202102-P_826794,P_826794,2021-02,2021-02-01,87.00,PLAN_V1,COSTING_PLAN
EST-202102-P_826872,P_826872,2021-02,2021-02-01,147.39,PLAN_V1,COSTING_PLAN
EST-202102-P_830231,P_830231,2021-02,2021-02-01,243.78,PLAN_V1,COSTING_PLAN
EST-202102-P_836866,P_836866,2021-02,2021-02-01,159.48,PLAN_V1,COSTING_PLAN
EST-202102-P_850083,P_850083,2021-02,2021-02-01,147.55,PLAN_V1,COSTING_PLAN
EST-202102-P_850562,P_850562,2021-02,2021-02-01,137.89,PLAN_V1,COSTING_PLAN
EST-202102-P_855952,P_855952,2021-02,2021-02-01,167.67,PLAN_V1,COSTING_PLAN
EST-202102-P_856221,P_856221,2021-02,2021-02-01,81.43,PLAN_V1,COSTING_PLAN
EST-202102-P_864237,P_864237,2021-02,2021-02-01,181.10,PLAN_V1,COSTING_PLAN
EST-202102-P_864389,P_864389,2021-02,2021-02-01,174.21,PLAN_V1,COSTING_PLAN
EST-202102-P_869644,P_869644,2021-02,2021-02-01,167.10,PLAN_V1,COSTING_PLAN
EST-202102-P_871076,P_871076,2021-02,2021-02-01,93.78,PLAN_V1,COSTING_PLAN
EST-202102-P_871899,P_871899,2021-02,2021-02-01,95.31,PLAN_V1,COSTING_PLAN
EST-202102-P_872583,P_872583,2021-02,2021-02-01,214.67,PLAN_V1,COSTING_PLAN
EST-202102-P_873855,P_873855,2021-02,2021-02-01,154.71,PLAN_V1,COSTING_PLAN
EST-202102-P_874670,P_874670,2021-02,2021-02-01,173.27,PLAN_V1,COSTING_PLAN
EST-202102-P_877156,P_877156,2021-02,2021-02-01,201.94,PLAN_V1,COSTING_PLAN
EST-202102-P_881226,P_881226,2021-02,2021-02-01,190.06,PLAN_V1,COSTING_PLAN
EST-202102-P_888064,P_888064,2021-02,2021-02-01,83.79,PLAN_V1,COSTING_PLAN
EST-202102-P_889688,P_889688,2021-02,2021-02-01,233.74,PLAN_V1,COSTING_PLAN
EST-202102-P_890872,P_890872,2021-02,2021-02-01,91.99,PLAN_V1,COSTING_PLAN
EST-202102-P_898933,P_898933,2021-02,2021-02-01,87.13,PLAN_V1,COSTING_PLAN
EST-202102-P_903460,P_903460,2021-02,2021-02-01,174.21,PLAN_V1,COSTING_PLAN
EST-202102-P_903530,P_903530,2021-02,2021-02-01,109.27,PLAN_V1,COSTING_PLAN
EST-202102-P_905717,P_905717,2021-02,2021-02-01,240.32,PLAN_V1,COSTING_PLAN
EST-202102-P_916105,P_916105,2021-02,2021-02-01,118.29,PLAN_V1,COSTING_PLAN
EST-202102-P_933248,P_933248,2021-02,2021-02-01,153.76,PLAN_V1,COSTING_PLAN
EST-202102-P_938621,P_938621,2021-02,2021-02-01,195.44,PLAN_V1,COSTING_PLAN
EST-202102-P_942851,P_942851,2021-02,2021-02-01,168.06,PLAN_V1,COSTING_PLAN
EST-202102-P_945371,P_945371,2021-02,2021-02-01,158.76,PLAN_V1,COSTING_PLAN
EST-202102-P_947367,P_947367,2021-02,2021-02-01,153.64,PLAN_V1,COSTING_PLAN
EST-202102-P_947419,P_947419,2021-02,2021-02-01,55.06,PLAN_V1,COSTING_PLAN
EST-202102-P_950323,P_950323,2021-02,2021-02-01,84.75,PLAN_V1,COSTING_PLAN
EST-202102-P_957119,P_957119,2021-02,2021-02-01,183.66,PLAN_V1,COSTING_PLAN
EST-202102-P_957710,P_957710,2021-02,2021-02-01,219.07,PLAN_V1,COSTING_PLAN
EST-202102-P_964660,P_964660,2021-02,2021-02-01,168.31,PLAN_V1,COSTING_PLAN
EST-202102-P_964842,P_964842,2021-02,2021-02-01,156.40,PLAN_V1,COSTING_PLAN
EST-202102-P_967655,P_967655,2021-02,2021-02-01,88.09,PLAN_V1,COSTING_PLAN
EST-202102-P_970581,P_970581,2021-02,2021-02-01,256.30,PLAN_V1,COSTING_PLAN
EST-202102-P_970810,P_970810,2021-02,2021-02-01,156.77,PLAN_V1,COSTING_PLAN
EST-202102-P_978590,P_978590,2021-02,2021-02-01,164.60,PLAN_V1,COSTING_PLAN
EST-202102-P_979926,P_979926,2021-02,2021-02-01,190.48,PLAN_V1,COSTING_PLAN
EST-202102-P_982549,P_982549,2021-02,2021-02-01,237.58,PLAN_V1,COSTING_PLAN
EST-202102-P_983543,P_983543,2021-02,2021-02-01,208.78,PLAN_V1,COSTING_PLAN
EST-202102-P_983774,P_983774,2021-02,2021-02-01,52.37,PLAN_V1,COSTING_PLAN
EST-202102-P_984332,P_984332,2021-02,2021-02-01,173.79,PLAN_V1,COSTING_PLAN
EST-202102-P_985592,P_985592,2021-02,2021-02-01,56.39,PLAN_V1,COSTING_PLAN
EST-202102-P_986783,P_986783,2021-02,2021-02-01,196.06,PLAN_V1,COSTING_PLAN
EST-202102-P_987950,P_987950,2021-02,2021-02-01,233.57,PLAN_V1,COSTING_PLAN
EST-202102-P_989347,P_989347,2021-02,2021-02-01,82.62,PLAN_V1,COSTING_PLAN
EST-202102-P_989949,P_989949,2021-02,2021-02-01,165.56,PLAN_V1,COSTING_PLAN
EST-202102-P_989994,P_989994,2021-02,2021-02-01,111.93,PLAN_V1,COSTING_PLAN
EST-202102-P_992126,P_992126,2021-02,2021-02-01,161.89,PLAN_V1,COSTING_PLAN
EST-202102-P_995713,P_995713,2021-02,2021-02-01,161.17,PLAN_V1,COSTING_PLAN
EST-202102-P_RARE_Product_Family_01,P_RARE_Product_Family_01,2021-02,2021-02-01,123.86,PLAN_V1,COSTING_PLAN
EST-202102-P_RARE_Product_Family_02,P_RARE_Product_Family_02,2021-02,2021-02-01,154.88,PLAN_V1,COSTING_PLAN
EST-202102-P_RARE_Product_Family_03,P_RARE_Product_Family_03,2021-02,2021-02-01,139.96,PLAN_V1,COSTING_PLAN
EST-202102-P_RARE_Product_Family_04,P_RARE_Product_Family_04,2021-02,2021-02-01,96.28,PLAN_V1,COSTING_PLAN
EST-202102-P_RARE_Product_Family_05,P_RARE_Product_Family_05,2021-02,2021-02-01,189.93,PLAN_V1,COSTING_PLAN
EST-202102-P_RARE_Product_Family_06,P_RARE_Product_Family_06,2021-02,2021-02-01,101.04,PLAN_V1,COSTING_PLAN
EST-202103-P_003511,P_003511,2021-03,2021-03-01,161.06,PLAN_V1,COSTING_PLAN
EST-202103-P_003764,P_003764,2021-03,2021-03-01,137.86,PLAN_V1,COSTING_PLAN
EST-202103-P_003843,P_003843,2021-03,2021-03-01,142.58,PLAN_V1,COSTING_PLAN
EST-202103-P_011998,P_011998,2021-03,2021-03-01,104.45,PLAN_V1,COSTING_PLAN
EST-202103-P_016117,P_016117,2021-03,2021-03-01,132.41,PLAN_V1,COSTING_PLAN
EST-202103-P_016182,P_016182,2021-03,2021-03-01,192.57,PLAN_V1,COSTING_PLAN
EST-202103-P_019263,P_019263,2021-03,2021-03-01,164.84,PLAN_V1,COSTING_PLAN
EST-202103-P_023448,P_023448,2021-03,2021-03-01,164.55,PLAN_V1,COSTING_PLAN
EST-202103-P_024612,P_024612,2021-03,2021-03-01,187.66,PLAN_V1,COSTING_PLAN
EST-202103-P_026901,P_026901,2021-03,2021-03-01,188.58,PLAN_V1,COSTING_PLAN
EST-202103-P_028268,P_028268,2021-03,2021-03-01,155.74,PLAN_V1,COSTING_PLAN
EST-202103-P_030934,P_030934,2021-03,2021-03-01,177.78,PLAN_V1,COSTING_PLAN
EST-202103-P_031127,P_031127,2021-03,2021-03-01,177.11,PLAN_V1,COSTING_PLAN
EST-202103-P_032956,P_032956,2021-03,2021-03-01,48.92,PLAN_V1,COSTING_PLAN
EST-202103-P_033867,P_033867,2021-03,2021-03-01,153.06,PLAN_V1,COSTING_PLAN
EST-202103-P_042415,P_042415,2021-03,2021-03-01,98.28,PLAN_V1,COSTING_PLAN
EST-202103-P_042769,P_042769,2021-03,2021-03-01,118.35,PLAN_V1,COSTING_PLAN
EST-202103-P_046254,P_046254,2021-03,2021-03-01,248.96,PLAN_V1,COSTING_PLAN
EST-202103-P_047350,P_047350,2021-03,2021-03-01,107.98,PLAN_V1,COSTING_PLAN
EST-202103-P_047402,P_047402,2021-03,2021-03-01,138.57,PLAN_V1,COSTING_PLAN
EST-202103-P_047794,P_047794,2021-03,2021-03-01,188.68,PLAN_V1,COSTING_PLAN
EST-202103-P_047796,P_047796,2021-03,2021-03-01,180.54,PLAN_V1,COSTING_PLAN
EST-202103-P_048748,P_048748,2021-03,2021-03-01,236.92,PLAN_V1,COSTING_PLAN
EST-202103-P_052026,P_052026,2021-03,2021-03-01,44.61,PLAN_V1,COSTING_PLAN
EST-202103-P_052400,P_052400,2021-03,2021-03-01,89.72,PLAN_V1,COSTING_PLAN
EST-202103-P_054756,P_054756,2021-03,2021-03-01,125.25,PLAN_V1,COSTING_PLAN
EST-202103-P_061764,P_061764,2021-03,2021-03-01,179.19,PLAN_V1,COSTING_PLAN
