Complaint_ID,Customer_ID,Product_ID,گروه کالا,Complaint_Title,Complaint_Text,Hembaft_Reference,Severity,Created_At,Available_At,Complaint_Status,Resolved_At,Resolution_Available_At,Resolution_Text,Source_System
CMP-0323,C_126481,P_989994,Product_Family_03,شید رنگ,مشتري اعلام نموده است در محصول ملانژ نسبت رنگ و شيد بين بسته,,کم,2020-06-09,2020-06-12,بسته,2020-06-14,2020-06-15,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340402653 مشخص گردید اختلاف نسبت تغذیه اجزای رنگی. موضوع به سرپرست سالن ATY اعلام و مقرر شد کنترل نسبت Feed و تأیید نمونه اول تولید. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0324,C_997228,P_603156,Product_Family_03,استحکام پایین,مشتري اعلام نموده است نخ در مصرف صنعتي پارگي داشته و تحمل کشش مورد انتظار را ندارد.,,کم,2021-08-27,2021-08-29,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0325,C_113139,P_184171,Product_Family_GENERALIZED,حجم کمتر از انتظار,بر اساس تصاوير ارسالي مشتري نخ نسبت به نمونه تاييدشده کم,,متوسط,2021-03-21,2021-03-22,بسته,2021-04-05,2021-04-06,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340502687+1340502704 مشخص گردید Overfeed کمتر از ستینگ. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح Overfeed و مقایسه با نمونه شاهد. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0326,C_126481,P_386679,Product_Family_03,آسیب حمل و نقل,در همبافت 1340502721 در پالت ارسالي چند بوبين فشرده و لبه بسته آسيب,,متوسط,2020-06-14,2020-06-15,بسته,2020-07-02,2020-07-03,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340502721+1340502738 مشخص گردید چیدمان یا مهار نامناسب پالت. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح مهاربندی و بازبینی شیرینگ. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0327,C_054476,P_645213,Product_Family_05,آسیب حمل و نقل,بر اساس تصاوير ارسالي مشتري در پالت ارسالي چند بوبين فشرده و لبه بسته آسيب,,زیاد,2022-07-10,2022-07-13,بسته,2022-07-22,2022-07-23,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0328,C_746892,P_258227,Product_Family_03,استحکام پایین,در همبافت 1340502772 نخ در مصرف صنعتي پارگي داشته و تحمل کشش مورد انتظار را ندارد.,,کم,2020-03-19,2020-03-21,بسته,2020-05-03,2020-05-04,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340502772 مشخص گردید آسیب فیلامنت پایه یا ستینگ جت. موضوع به سرپرست سالن ATY اعلام و مقرر شد آزمون Tenacity و بازبینی نخ پایه. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0329,C_421536,P_003843,Product_Family_03,جداشدن مغزی و افکت,طبق اعلام مشتري نخ افکت از مغزي جدا مي,,کم,2020-12-03,2020-12-04,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0330,C_862106,P_343377,Product_Family_03,حجم کمتر از انتظار,مشتري اعلام نموده است نخ نسبت به نمونه تاييدشده کم,,زیاد,2020-10-30,2020-11-02,بسته,2020-11-07,2020-11-08,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340602806 مشخص گردید Overfeed کمتر از ستینگ. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح Overfeed و مقایسه با نمونه شاهد. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0331,C_444616,P_RARE_Product_Family_04,Product_Family_04,بدپیچی بسته,مشتري اعلام نموده است دانسيته بسته يکنواخت نيست و نخ از کناره بوبين خارج مي,,متوسط,2020-06-05,2020-06-06,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0332,C_328236,P_RARE_Product_Family_05,Product_Family_05,آلودگی / لکه روغن,طبق اعلام مشتري در سطح چند بوبين لکه تيره و آلودگي مشاهده شده است. مشتري عکس ارسال نموده است.,,متوسط,2020-01-24,2020-01-25,بسته,2020-03-03,2020-03-04,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0333,C_117580,P_769459,Product_Family_02,شید رنگ,مشتري اعلام نموده است در محصول ملانژ نسبت رنگ و شيد بين بسته,,زیاد,2020-07-17,2020-07-19,بسته,2020-08-22,2020-08-23,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340702857+1340702874 مشخص گردید اختلاف نسبت تغذیه اجزای رنگی. موضوع به سرپرست سالن ATY اعلام و مقرر شد کنترل نسبت Feed و تأیید نمونه اول تولید. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0334,C_479796,P_785891,Product_Family_04,بدپیچی بسته,مشتري اعلام نموده است دانسيته بسته يکنواخت نيست و نخ از کناره بوبين خارج مي,,کم,2020-07-29,2020-08-01,بسته,2020-08-11,2020-08-12,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340702891+1340702908 مشخص گردید Traverse و تنشن نامناسب. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح Traverse و کنترل سختی بسته. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0335,C_806376,P_700346,Product_Family_02,استحکام پایین,مشتري اعلام نموده است نخ در مصرف صنعتي پارگي داشته و تحمل کشش مورد انتظار را ندارد.,,متوسط,2021-07-21,2021-07-22,بسته,2021-08-15,2021-08-16,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه,QMS_COMPLAINTS
CMP-0336,C_245948,P_RARE_Product_Family_04,Product_Family_04,جداشدن مغزی و افکت,مشتري اعلام نموده است نخ افکت از مغزي جدا مي,,کم,2022-07-06,2022-07-07,بسته,2022-07-19,2022-07-20,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. نتایج ثبت,QMS_COMPLAINTS
CMP-0337,C_705680,P_964842,Product_Family_03,استحکام پایین,بر اساس تصاوير ارسالي مشتري نخ در مصرف صنعتي پارگي داشته و تحمل کشش مورد انتظار را ندارد.,,متوسط,2021-03-10,2021-03-12,بسته,2021-03-21,2021-03-22,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1340802959 مشخص گردید آسیب فیلامنت پایه یا ستینگ جت. موضوع به سرپرست سالن ATY اعلام و مقرر شد آزمون Tenacity و بازبینی نخ پایه. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0338,C_023073,P_427361,Product_Family_03,استحکام پایین,بر اساس تصاوير ارسالي مشتري نخ در مصرف صنعتي پارگي داشته و تحمل کشش مورد انتظار را ندارد.,,متوسط,2021-02-23,2021-02-26,بسته,2021-04-10,2021-04-11,نمونه و سوابق تولید بررسی و نتیجه به مشتری اعلام شد.,QMS_COMPLAINTS
CMP-0339,C_155990,P_421573,Product_Family_03,حلقه,طبق اعلام مشتري حلقه,,متوسط,2020-06-16,2020-06-17,بسته,2020-07-14,2020-07-15,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1341002993 مشخص گردید نوسان فشار هوای جت ATY. موضوع به سرپرست سالن ATY اعلام و مقرر شد کالیبراسیون فشار جت و کنترل Loop Frequency. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0340,C_126481,P_856221,Product_Family_03,جداشدن مغزی و افکت,مشتري اعلام نموده است نخ افکت از مغزي جدا مي,,کم,2020-05-10,2020-05-11,بسته,2020-05-14,2020-05-15,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه,QMS_COMPLAINTS
CMP-0341,C_589300,P_693439,Product_Family_03,پرز و حلقه,طبق اعلام مشتري حلقه,,کم,2020-03-29,2020-04-01,درحال بررسی,,,,QMS_COMPLAINTS
CMP-0342,C_756222,P_RARE_Product_Family_03,Product_Family_03,حلقه,بر اساس تصاوير ارسالي مشتري حلقه,,متوسط,2020-08-28,2020-08-30,بسته,2020-10-02,2020-10-03,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. برای نتیجه,QMS_COMPLAINTS
CMP-0343,C_519849,P_532272,Product_Family_03,آسیب حمل و نقل,مشتري اعلام نموده است در پالت ارسالي چند بوبين فشرده و لبه بسته آسيب,,زیاد,2020-08-09,2020-08-10,بسته,2020-08-15,2020-08-16,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1344103078+1344103095 مشخص گردید چیدمان یا مهار نامناسب پالت. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح مهاربندی و بازبینی شیرینگ. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0344,C_535756,P_253702,Product_Family_04,آسیب حمل و نقل,بر اساس تصاوير ارسالي مشتري در پالت ارسالي چند بوبين فشرده و لبه بسته آسيب,,زیاد,2020-11-03,2020-11-04,بسته,2020-12-02,2020-12-03,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1344203112 مشخص گردید چیدمان یا مهار نامناسب پالت. موضوع به سرپرست سالن ATY اعلام و مقرر شد اصلاح مهاربندی و بازبینی شیرینگ. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
CMP-0345,C_683666,P_461887,Product_Family_03,شید رنگ,طبق اعلام مشتري در محصول ملانژ نسبت رنگ و شيد بين بسته,,متوسط,2020-03-24,2020-03-27,بسته,2020-05-09,2020-05-10,ابتدا موضوع از داخل سازمان بررسی گردید و نظرات واحدهای مرتبط دریافت گردید. در بررسی مستندات تولید و کنترل کیفیت همبافت 1344203129 مشخص گردید اختلاف نسبت تغذیه اجزای رنگی. موضوع به سرپرست سالن ATY اعلام و مقرر شد کنترل نسبت Feed و تأیید نمونه اول تولید. پس از اجرای اقدام اصلاحی، تولید بعدی پایش و نتیجه به واحد خدمات مشتریان گزارش شود.,QMS_COMPLAINTS
