Collection_ID,Customer_ID,شماره فاکتور,تاریخ فاکتور,تاریخ سررسید,تاریخ رویداد وصول,Available_At,مبلغ وصول,روز تأخیر,چک برگشتی,Source_System
COL-00008500,C_986633,T_548409,2021-07-19,2021-07-19,2021-08-18,2021-08-18,"5,109.29",30,خیر,ERP_COLLECTIONS
COL-00008501,C_144468,T_548625,2020-06-29,2020-06-29,2020-07-26,2020-07-28,"445,532.02",27,خیر,ERP_COLLECTIONS
COL-00008502,C_172705,T_548812,2020-03-16,2020-03-16,2020-04-04,2020-04-04,"3,891.02",19,خیر,ERP_COLLECTIONS
COL-00008503,C_633661,T_548842,2020-11-23,2020-11-23,2020-11-23,2020-11-23,"267,713.79",0,خیر,ERP_COLLECTIONS
COL-00008504,C_633661,T_548842,2020-11-23,2020-11-23,2020-11-27,2020-11-28,"267,713.79",4,خیر,ERP_COLLECTIONS
COL-00008505,C_095017,T_548853,2020-07-20,2020-07-20,2020-08-02,2020-08-03,"134,759.58",13,خیر,ERP_COLLECTIONS
COL-00008506,C_117580,T_548867,2020-08-31,2020-08-31,2020-10-13,2020-10-15,"65,688.16",43,خیر,ERP_COLLECTIONS
COL-00008507,C_117580,T_548898,2020-06-29,2020-06-29,2020-07-02,2020-07-03,"44,008.88",3,خیر,ERP_COLLECTIONS
COL-00008508,C_479796,T_548955,2021-05-10,2021-06-09,2021-06-04,2021-06-06,"116,308.76",0,خیر,ERP_COLLECTIONS
COL-00008509,C_806376,T_549101,2020-12-14,2020-12-14,2021-01-16,2021-01-17,"77,104.25",33,خیر,ERP_COLLECTIONS
COL-00008510,C_806376,T_549116,2021-08-02,2021-09-01,2021-10-07,2021-10-07,"57,334.21",36,خیر,ERP_COLLECTIONS
COL-00008511,C_806376,T_549116,2021-08-02,2021-09-01,2021-09-23,2021-09-24,"57,334.21",22,خیر,ERP_COLLECTIONS
COL-00008512,C_535756,T_549123,2020-08-10,2020-09-09,2020-09-24,2020-09-25,"120,898.84",15,خیر,ERP_COLLECTIONS
COL-00008513,C_746892,T_549202,2020-07-13,2020-10-11,2020-11-12,2020-11-14,"85,137.28",32,بله,ERP_COLLECTIONS
COL-00008514,C_831485,T_549238,2020-12-28,2020-12-28,2020-12-28,2020-12-30,"30,587.18",0,خیر,ERP_COLLECTIONS
COL-00008515,C_808695,T_549239,2021-02-15,2021-02-15,2021-02-19,2021-02-19,"89,079.08",4,خیر,ERP_COLLECTIONS
COL-00008516,C_746892,T_549416,2020-11-23,2021-02-21,2021-03-27,2021-03-27,"361,580.02",34,خیر,ERP_COLLECTIONS
COL-00008517,C_728285,T_549506,2020-07-20,2020-10-18,2020-11-21,2020-11-22,"86,009.00",34,خیر,ERP_COLLECTIONS
COL-00008518,C_746892,T_549555,2021-11-08,2021-12-08,2021-12-20,2021-12-20,"253,396.73",12,بله,ERP_COLLECTIONS
COL-00008519,C_894991,T_549562,2021-03-08,2021-03-08,2021-03-13,2021-03-13,"146,549.90",5,خیر,ERP_COLLECTIONS
COL-00008520,C_984759,T_549798,2020-08-24,2020-08-24,2020-08-24,2020-08-24,"18,393.07",0,خیر,ERP_COLLECTIONS
COL-00008521,C_808695,T_549805,2021-09-20,2021-09-20,2021-10-01,2021-10-02,"532,773.29",11,خیر,ERP_COLLECTIONS
COL-00008522,C_417601,T_549895,2022-04-11,2022-04-11,2022-05-27,2022-05-28,"20,942.65",46,خیر,ERP_COLLECTIONS
COL-00008523,C_799217,T_550042,2020-10-26,2020-10-26,2020-10-28,2020-10-28,"4,113.00",2,خیر,ERP_COLLECTIONS
COL-00008524,C_245948,T_550047,2021-03-01,2021-05-30,2021-06-17,2021-06-17,"337,602.17",18,خیر,ERP_COLLECTIONS
COL-00008525,C_245948,T_550047,2021-03-01,2021-05-30,2021-07-10,2021-07-11,"337,602.16",41,خیر,ERP_COLLECTIONS
COL-00008526,C_117580,T_550062,2020-08-17,2020-08-17,2020-09-26,2020-09-27,"64,571.88",40,خیر,ERP_COLLECTIONS
COL-00008527,C_937594,T_550098,2021-09-27,2021-12-26,2022-01-06,2022-01-08,"589,070.90",11,خیر,ERP_COLLECTIONS
COL-00008528,C_633661,T_550169,2021-01-04,2021-01-04,2021-01-04,2021-01-06,"552,919.88",0,خیر,ERP_COLLECTIONS
COL-00008529,C_986633,T_550237,2020-09-07,2020-10-07,2020-11-01,2020-11-02,"25,707.51",25,خیر,ERP_COLLECTIONS
COL-00008530,C_662193,T_550259,2020-07-20,2020-07-20,2020-08-11,2020-08-13,"77,499.66",22,خیر,ERP_COLLECTIONS
COL-00008531,C_662193,T_550259,2020-07-20,2020-07-20,2020-09-01,2020-09-01,"77,499.67",43,خیر,ERP_COLLECTIONS
COL-00008532,C_799217,T_550270,2021-11-15,2021-11-15,2021-12-10,2021-12-11,"47,866.67",25,خیر,ERP_COLLECTIONS
COL-00008533,C_227779,T_550339,2021-11-01,2021-11-01,2021-12-17,2021-12-19,"2,368.31",46,خیر,ERP_COLLECTIONS
COL-00008534,C_227779,T_550339,2021-11-01,2021-11-01,2021-11-28,2021-11-28,"2,368.31",27,خیر,ERP_COLLECTIONS
COL-00008535,C_831485,T_550455,2022-04-18,2022-04-18,2022-05-16,2022-05-16,"675,611.27",28,خیر,ERP_COLLECTIONS
COL-00008536,C_749821,T_550503,2021-09-20,2021-09-20,2021-10-24,2021-10-24,"164,735.21",34,خیر,ERP_COLLECTIONS
COL-00008537,C_190305,T_550536,2020-11-02,2020-11-02,2020-12-06,2020-12-06,"155,391.36",34,خیر,ERP_COLLECTIONS
COL-00008538,C_769491,T_550569,2020-07-13,2020-07-13,2020-07-31,2020-08-01,"5,270.50",18,خیر,ERP_COLLECTIONS
COL-00008539,C_245948,T_550625,2022-02-21,2022-02-21,2022-02-21,2022-02-22,"5,723,410.65",0,خیر,ERP_COLLECTIONS
COL-00008540,C_551361,T_550633,2020-08-31,2020-08-31,2020-10-11,2020-10-13,"121,439.43",41,خیر,ERP_COLLECTIONS
COL-00008541,C_705572,T_550679,2020-05-11,2020-05-11,2020-05-25,2020-05-27,459.99,14,خیر,ERP_COLLECTIONS
COL-00008542,C_943171,T_550702,2021-08-02,2021-08-02,2021-08-16,2021-08-18,"28,882.34",14,خیر,ERP_COLLECTIONS
COL-00008543,C_943171,T_550702,2021-08-02,2021-08-02,2021-08-13,2021-08-13,"28,882.33",11,خیر,ERP_COLLECTIONS
COL-00008544,C_473035,T_550754,2020-10-05,2020-11-04,2020-12-13,2020-12-13,"115,103.16",39,خیر,ERP_COLLECTIONS
COL-00008545,C_473035,T_550754,2020-10-05,2020-11-04,2020-12-25,2020-12-26,"115,103.15",51,خیر,ERP_COLLECTIONS
COL-00008546,C_877858,T_550765,2021-07-19,2021-07-19,2021-08-27,2021-08-29,"11,581.22",39,خیر,ERP_COLLECTIONS
COL-00008547,C_983306,T_550857,2020-03-02,2020-03-02,2020-03-02,2020-03-04,"273,311.54",0,خیر,ERP_COLLECTIONS
COL-00008548,C_983306,T_550857,2020-03-02,2020-03-02,2020-04-02,2020-04-02,"273,311.54",31,خیر,ERP_COLLECTIONS
COL-00008549,C_740903,T_550942,2022-04-18,2022-04-18,2022-05-23,2022-05-25,"10,102.93",35,خیر,ERP_COLLECTIONS
COL-00008550,C_284990,T_551153,2021-06-14,2021-06-14,2021-06-30,2021-06-30,"26,194.05",16,خیر,ERP_COLLECTIONS
COL-00008551,C_591112,T_551244,2022-02-21,2022-02-21,2022-03-25,2022-03-26,"229,445.60",32,خیر,ERP_COLLECTIONS
COL-00008552,C_937594,T_551245,2022-04-04,2022-05-04,2022-06-11,2022-06-13,"4,024,641.92",38,خیر,ERP_COLLECTIONS
COL-00008553,C_815913,T_551276,2020-02-03,2020-02-03,2020-02-27,2020-02-29,"83,340.23",24,خیر,ERP_COLLECTIONS
COL-00008554,C_769491,T_551320,2021-08-23,2021-08-23,2021-09-10,2021-09-11,"16,880.26",18,خیر,ERP_COLLECTIONS
COL-00008555,C_338236,T_551326,2022-02-14,2022-03-16,2022-03-11,2022-03-12,"525,276.09",0,خیر,ERP_COLLECTIONS
COL-00008556,C_705572,T_551334,2021-05-10,2021-05-10,2021-05-10,2021-05-12,"46,633.66",0,خیر,ERP_COLLECTIONS
COL-00008557,C_050237,T_551347,2020-10-26,2020-10-26,2020-11-23,2020-11-23,"435,217.79",28,خیر,ERP_COLLECTIONS
COL-00008558,C_010649,T_551395,2021-09-06,2021-09-06,2021-09-24,2021-09-24,"319,594.51",18,خیر,ERP_COLLECTIONS
COL-00008559,C_328979,T_551701,2020-04-27,2020-04-27,2020-06-12,2020-06-14,"4,104.35",46,خیر,ERP_COLLECTIONS
COL-00008560,C_978571,T_551755,2020-02-03,2020-02-03,2020-02-20,2020-02-21,"5,240.65",17,خیر,ERP_COLLECTIONS
COL-00008561,C_519849,T_551774,2021-01-04,2021-01-04,2021-02-01,2021-02-01,"160,662.54",28,خیر,ERP_COLLECTIONS
COL-00008562,C_600979,T_551784,2020-08-10,2020-08-10,2020-09-22,2020-09-23,"15,388.42",43,خیر,ERP_COLLECTIONS
COL-00008563,C_806376,T_551804,2021-08-23,2021-09-22,2021-10-03,2021-10-05,"64,820.22",11,خیر,ERP_COLLECTIONS
COL-00008564,C_806376,T_551804,2021-08-23,2021-09-22,2021-10-29,2021-10-29,"64,820.21",37,خیر,ERP_COLLECTIONS
COL-00008565,C_593639,T_551946,2020-10-26,2020-10-26,2020-12-05,2020-12-05,"65,707.24",40,خیر,ERP_COLLECTIONS
COL-00008566,C_969707,T_551949,2020-04-06,2020-07-05,2020-08-19,2020-08-20,"226,016.45",45,خیر,ERP_COLLECTIONS
COL-00008567,C_937594,T_552084,2021-05-10,2021-08-08,2021-08-27,2021-08-28,"166,121.01",19,خیر,ERP_COLLECTIONS
COL-00008568,C_937594,T_552084,2021-05-10,2021-08-08,2021-09-18,2021-09-20,"166,121.01",41,خیر,ERP_COLLECTIONS
COL-00008569,C_888956,T_552317,2020-07-27,2020-07-27,2020-09-13,2020-09-15,"45,822.59",48,خیر,ERP_COLLECTIONS
COL-00008570,C_951507,T_552324,2021-06-07,2021-06-07,2021-07-05,2021-07-06,"54,624.48",28,خیر,ERP_COLLECTIONS
COL-00008571,C_385527,T_552448,2020-11-09,2020-11-09,2020-11-30,2020-12-01,"107,315.55",21,خیر,ERP_COLLECTIONS
COL-00008572,C_746892,T_552490,2021-10-18,2022-01-16,2022-03-06,2022-03-07,"118,855.88",49,خیر,ERP_COLLECTIONS
COL-00008573,C_113139,T_552536,2021-06-21,2021-09-19,2021-10-29,2021-10-31,"132,505.68",40,خیر,ERP_COLLECTIONS
COL-00008574,C_801352,T_552646,2021-10-18,2021-10-18,2021-10-18,2021-10-19,"1,600.36",0,خیر,ERP_COLLECTIONS
COL-00008575,C_801352,T_552646,2021-10-18,2021-10-18,2021-11-17,2021-11-19,"1,600.36",30,خیر,ERP_COLLECTIONS
COL-00008576,C_444616,T_552708,2020-09-07,2020-09-07,2020-09-22,2020-09-22,"150,418.47",15,خیر,ERP_COLLECTIONS
COL-00008577,C_217285,T_552928,2020-02-24,2020-02-24,2020-03-27,2020-03-27,"386,414.76",32,خیر,ERP_COLLECTIONS
COL-00008578,C_698497,T_552986,2020-06-29,2020-09-27,2020-11-08,2020-11-08,"123,638.47",42,خیر,ERP_COLLECTIONS
COL-00008579,C_888956,T_553138,2021-09-06,2021-09-06,2021-09-12,2021-09-13,"194,734.45",6,خیر,ERP_COLLECTIONS
COL-00008580,C_763443,T_553328,2021-09-13,2021-09-13,2021-10-20,2021-10-22,"1,202.37",37,خیر,ERP_COLLECTIONS
COL-00008581,C_848211,T_553369,2020-10-26,2021-01-24,2021-03-04,2021-03-05,"35,421.31",39,خیر,ERP_COLLECTIONS
COL-00008582,C_692721,T_553452,2022-01-03,2022-01-03,2022-02-17,2022-02-17,"1,062,232.68",45,خیر,ERP_COLLECTIONS
COL-00008583,C_593639,T_553527,2020-06-22,2020-07-22,2020-08-27,2020-08-29,"22,576.87",36,خیر,ERP_COLLECTIONS
COL-00008584,C_421536,T_553569,2020-08-03,2020-08-03,2020-08-08,2020-08-08,"1,124.07",5,خیر,ERP_COLLECTIONS
COL-00008585,C_421536,T_553569,2020-08-03,2020-08-03,2020-09-06,2020-09-07,"1,124.06",34,خیر,ERP_COLLECTIONS
COL-00008586,C_051706,T_553572,2021-05-10,2021-05-10,2021-06-23,2021-06-23,"11,333.79",44,بله,ERP_COLLECTIONS
COL-00008587,C_672256,T_553690,2022-02-07,2022-02-07,2022-02-26,2022-02-27,"2,044,448.55",19,خیر,ERP_COLLECTIONS
COL-00008588,C_074947,T_553697,2020-09-07,2020-12-06,2020-12-30,2021-01-01,"18,150.12",24,خیر,ERP_COLLECTIONS
COL-00008589,C_074947,T_553697,2020-09-07,2020-12-06,2021-01-19,2021-01-19,"18,150.11",44,خیر,ERP_COLLECTIONS
COL-00008590,C_465481,T_553835,2021-07-12,2021-08-11,2021-08-28,2021-08-29,"201,747.10",17,خیر,ERP_COLLECTIONS
COL-00008591,C_698497,T_553866,2021-08-09,2021-09-08,2021-09-27,2021-09-29,"82,795.69",19,خیر,ERP_COLLECTIONS
COL-00008592,C_028208,T_553911,2020-11-16,2020-11-16,2020-11-30,2020-12-02,517.72,14,خیر,ERP_COLLECTIONS
COL-00008593,C_565612,T_553996,2020-02-03,2020-02-03,2020-02-19,2020-02-19,"287,771.83",16,خیر,ERP_COLLECTIONS
COL-00008594,C_608571,T_554007,2021-10-11,2021-10-11,2021-11-19,2021-11-20,"1,134,797.40",39,خیر,ERP_COLLECTIONS
COL-00008595,C_091997,T_554011,2020-06-22,2020-07-22,2020-09-01,2020-09-01,"60,462.33",41,خیر,ERP_COLLECTIONS
COL-00008596,C_740903,T_554032,2021-11-29,2021-11-29,2021-12-20,2021-12-21,"7,194.11",21,خیر,ERP_COLLECTIONS
COL-00008597,C_939370,T_554067,2020-12-21,2021-01-20,2021-03-07,2021-03-08,"65,221.87",46,خیر,ERP_COLLECTIONS
COL-00008598,C_939370,T_554067,2020-12-21,2021-01-20,2021-03-16,2021-03-18,"65,221.87",55,خیر,ERP_COLLECTIONS
COL-00008599,C_591411,T_554125,2021-09-27,2021-09-27,2021-10-14,2021-10-15,"7,077.67",17,خیر,ERP_COLLECTIONS
COL-00008600,C_268031,T_554161,2020-03-16,2020-03-16,2020-04-18,2020-04-19,"2,578.22",33,خیر,ERP_COLLECTIONS
COL-00008601,C_150182,T_554173,2021-05-24,2021-05-24,2021-06-03,2021-06-04,338.57,10,خیر,ERP_COLLECTIONS
COL-00008602,C_150182,T_554173,2021-05-24,2021-05-24,2021-06-30,2021-07-02,338.57,37,خیر,ERP_COLLECTIONS
COL-00008603,C_535756,T_554190,2020-06-22,2020-07-22,2020-07-24,2020-07-26,"171,845.45",2,خیر,ERP_COLLECTIONS
COL-00008604,C_535756,T_554190,2020-06-22,2020-07-22,2020-07-27,2020-07-27,"171,845.45",5,خیر,ERP_COLLECTIONS
COL-00008605,C_401016,T_554204,2020-11-09,2020-11-09,2020-11-14,2020-11-16,"1,844.81",5,خیر,ERP_COLLECTIONS
COL-00008606,C_806376,T_554224,2020-10-12,2020-10-12,2020-10-17,2020-10-19,"68,714.21",5,خیر,ERP_COLLECTIONS
COL-00008607,C_887838,T_554233,2020-01-27,2020-04-26,2020-04-24,2020-04-26,"51,247.87",0,خیر,ERP_COLLECTIONS
COL-00008608,C_887838,T_554233,2020-01-27,2020-04-26,2020-05-27,2020-05-27,"51,247.87",31,خیر,ERP_COLLECTIONS
COL-00008609,C_633661,T_554297,2021-10-18,2021-10-18,2021-10-18,2021-10-18,"1,165,445.50",0,خیر,ERP_COLLECTIONS
COL-00008610,C_317124,T_554380,2021-03-01,2021-03-01,2021-03-01,2021-03-03,"31,486.68",0,خیر,ERP_COLLECTIONS
COL-00008611,C_317124,T_554413,2022-05-02,2022-05-02,2022-06-17,2022-06-18,"202,755.74",46,خیر,ERP_COLLECTIONS
COL-00008612,C_980626,T_554565,2020-03-09,2020-03-09,2020-04-16,2020-04-16,"4,145.88",38,خیر,ERP_COLLECTIONS
COL-00008613,C_600979,T_554582,2021-02-01,2021-02-01,2021-03-16,2021-03-16,"78,076.20",43,خیر,ERP_COLLECTIONS
COL-00008614,C_421536,T_554588,2020-09-07,2020-09-07,2020-09-26,2020-09-28,"51,697.22",19,خیر,ERP_COLLECTIONS
COL-00008615,C_980626,T_554705,2020-03-09,2020-03-09,2020-03-29,2020-03-31,"12,721.57",20,خیر,ERP_COLLECTIONS
COL-00008616,C_980626,T_554705,2020-03-09,2020-03-09,2020-04-20,2020-04-20,"12,721.56",42,خیر,ERP_COLLECTIONS
COL-00008617,C_862106,T_554839,2021-07-26,2021-07-26,2021-07-26,2021-07-28,"966,087.82",0,خیر,ERP_COLLECTIONS
COL-00008618,C_180745,T_554915,2020-08-24,2020-09-23,2020-10-09,2020-10-11,"73,061.32",16,خیر,ERP_COLLECTIONS
COL-00008619,C_398853,T_555042,2020-08-31,2020-09-30,2020-10-18,2020-10-18,"47,511.13",18,خیر,ERP_COLLECTIONS
COL-00008620,C_633661,T_555049,2022-05-16,2022-05-16,2022-05-16,2022-05-17,"3,108,295.95",0,خیر,ERP_COLLECTIONS
COL-00008621,C_806376,T_555261,2021-09-20,2021-10-20,2021-12-02,2021-12-03,"140,493.73",43,خیر,ERP_COLLECTIONS
COL-00008622,C_690888,T_555303,2020-09-28,2020-09-28,2020-09-29,2020-10-01,"126,628.15",1,خیر,ERP_COLLECTIONS
COL-00008623,C_329432,T_555375,2022-01-24,2022-01-24,2022-01-24,2022-01-24,"1,592,760.97",0,خیر,ERP_COLLECTIONS
COL-00008624,C_603968,T_555379,2021-08-02,2021-10-31,2021-11-07,2021-11-07,"243,313.20",7,خیر,ERP_COLLECTIONS
COL-00008625,C_806376,T_555561,2021-10-04,2021-11-03,2021-11-06,2021-11-06,"141,550.94",3,خیر,ERP_COLLECTIONS
COL-00008626,C_633661,T_555578,2020-07-27,2020-07-27,2020-08-03,2020-08-05,"378,943.91",7,خیر,ERP_COLLECTIONS
COL-00008627,C_282979,T_555595,2020-11-09,2020-12-09,2021-01-11,2021-01-12,"47,502.41",33,خیر,ERP_COLLECTIONS
COL-00008628,C_113139,T_555626,2020-10-19,2021-01-17,2021-02-04,2021-02-04,"22,585.44",18,خیر,ERP_COLLECTIONS
COL-00008629,C_762928,T_555643,2021-03-01,2021-03-31,2021-05-07,2021-05-08,"162,645.93",37,خیر,ERP_COLLECTIONS
COL-00008630,C_828155,T_555686,2020-08-10,2020-08-10,2020-09-27,2020-09-29,"106,819.71",48,خیر,ERP_COLLECTIONS
COL-00008631,C_426816,T_555738,2020-11-09,2020-11-09,2020-12-27,2020-12-27,"33,563.96",48,خیر,ERP_COLLECTIONS
COL-00008632,C_692721,T_555887,2021-08-30,2021-08-30,2021-10-09,2021-10-09,"255,952.72",40,خیر,ERP_COLLECTIONS
COL-00008633,C_984759,T_555909,2022-03-07,2022-03-07,2022-03-20,2022-03-20,"229,239.27",13,خیر,ERP_COLLECTIONS
COL-00008634,C_314119,T_555934,2020-09-28,2020-09-28,2020-10-26,2020-10-26,"633,859.29",28,خیر,ERP_COLLECTIONS
COL-00008635,C_698497,T_556039,2021-11-29,2021-12-29,2022-02-11,2022-02-12,"66,339.11",44,خیر,ERP_COLLECTIONS
COL-00008636,C_421536,T_556387,2021-05-03,2021-08-01,2021-08-18,2021-08-20,"57,445.54",17,خیر,ERP_COLLECTIONS
COL-00008637,C_144468,T_556477,2020-04-13,2020-04-13,2020-04-19,2020-04-20,"465,781.05",6,خیر,ERP_COLLECTIONS
COL-00008638,C_582486,T_556503,2020-02-03,2020-02-03,2020-02-03,2020-02-03,"154,660.39",0,خیر,ERP_COLLECTIONS
COL-00008639,C_365405,T_556559,2022-04-11,2022-05-11,2022-06-22,2022-06-23,"1,536,958.79",42,خیر,ERP_COLLECTIONS
COL-00008640,C_535756,T_556591,2021-10-18,2021-10-18,2021-12-04,2021-12-04,"2,824,768.57",47,خیر,ERP_COLLECTIONS
COL-00008641,C_117580,T_556661,2020-08-24,2020-08-24,2020-08-24,2020-08-26,"63,293.59",0,خیر,ERP_COLLECTIONS
COL-00008642,C_698497,T_556683,2021-03-01,2021-05-30,2021-06-25,2021-06-25,"322,835.21",26,خیر,ERP_COLLECTIONS
COL-00008643,C_661757,T_556878,2020-01-20,2020-01-20,2020-02-20,2020-02-21,"95,735.89",31,خیر,ERP_COLLECTIONS
COL-00008644,C_633661,T_556926,2021-03-15,2021-03-15,2021-04-09,2021-04-10,"251,716.70",25,خیر,ERP_COLLECTIONS
COL-00008645,C_705572,T_557015,2020-09-28,2020-12-27,2020-12-27,2020-12-29,"58,413.90",0,خیر,ERP_COLLECTIONS
COL-00008646,C_734316,T_557238,2020-02-17,2020-02-17,2020-03-17,2020-03-18,"62,466.57",29,خیر,ERP_COLLECTIONS
COL-00008647,C_117580,T_557262,2020-06-01,2020-06-01,2020-07-13,2020-07-15,"52,698.96",42,خیر,ERP_COLLECTIONS
COL-00008648,C_401016,T_557283,2020-06-15,2020-06-15,2020-08-02,2020-08-04,497.15,48,خیر,ERP_COLLECTIONS
COL-00008649,C_117580,T_557365,2020-07-13,2020-07-13,2020-08-15,2020-08-17,"63,755.78",33,خیر,ERP_COLLECTIONS
COL-00008650,C_945055,T_557419,2021-02-08,2021-02-08,2021-02-08,2021-02-09,"892,261.05",0,خیر,ERP_COLLECTIONS
COL-00008651,C_806376,T_557421,2020-12-21,2020-12-21,2021-02-05,2021-02-05,"76,823.62",46,خیر,ERP_COLLECTIONS
COL-00008652,C_069492,T_557448,2020-02-10,2020-03-11,2020-04-04,2020-04-06,"412,221.51",24,خیر,ERP_COLLECTIONS
COL-00008653,C_951507,T_557659,2021-01-25,2021-01-25,2021-02-16,2021-02-16,"9,720.92",22,خیر,ERP_COLLECTIONS
COL-00008654,C_951507,T_557659,2021-01-25,2021-01-25,2021-02-09,2021-02-10,"9,720.91",15,خیر,ERP_COLLECTIONS
COL-00008655,C_806376,T_557672,2021-07-12,2021-08-11,2021-08-29,2021-08-30,"95,277.52",18,خیر,ERP_COLLECTIONS
COL-00008656,C_063926,T_557790,2021-05-10,2021-05-10,2021-05-10,2021-05-11,"27,832.23",0,خیر,ERP_COLLECTIONS
COL-00008657,C_063926,T_557790,2021-05-10,2021-05-10,2021-06-10,2021-06-12,"27,832.23",31,خیر,ERP_COLLECTIONS
COL-00008658,C_980626,T_557901,2020-08-17,2020-08-17,2020-10-02,2020-10-02,"27,765.75",46,خیر,ERP_COLLECTIONS
COL-00008659,C_625486,T_557921,2021-02-15,2021-02-15,2021-02-15,2021-02-15,"196,248.76",0,خیر,ERP_COLLECTIONS
COL-00008660,C_625486,T_557921,2021-02-15,2021-02-15,2021-02-19,2021-02-20,"196,248.75",4,خیر,ERP_COLLECTIONS
COL-00008661,C_117580,T_557972,2020-08-24,2020-08-24,2020-08-24,2020-08-26,"64,524.75",0,خیر,ERP_COLLECTIONS
COL-00008662,C_633661,T_557981,2021-07-12,2021-07-12,2021-07-24,2021-07-24,"559,397.16",12,خیر,ERP_COLLECTIONS
COL-00008663,C_069492,T_557985,2020-08-31,2020-09-30,2020-11-02,2020-11-03,"170,777.29",33,خیر,ERP_COLLECTIONS
COL-00008664,C_746892,T_558147,2020-10-12,2021-01-10,2021-02-21,2021-02-23,"252,630.30",42,خیر,ERP_COLLECTIONS
COL-00008665,C_672256,T_558218,2022-04-11,2022-04-11,2022-04-11,2022-04-13,"1,638,734.14",0,خیر,ERP_COLLECTIONS
COL-00008666,C_385862,T_558280,2020-01-13,2020-01-13,2020-02-25,2020-02-25,"30,446.39",43,خیر,ERP_COLLECTIONS
COL-00008667,C_385862,T_558280,2020-01-13,2020-01-13,2020-03-06,2020-03-07,"30,446.38",53,خیر,ERP_COLLECTIONS
COL-00008668,C_937594,T_558293,2021-08-23,2021-11-21,2021-12-31,2022-01-01,"474,718.38",40,خیر,ERP_COLLECTIONS
COL-00008669,C_050237,T_558453,2021-09-20,2021-10-20,2021-10-21,2021-10-23,"1,301,808.77",1,خیر,ERP_COLLECTIONS
COL-00008670,C_265163,T_558487,2021-06-14,2021-06-14,2021-06-20,2021-06-21,"39,402.71",6,خیر,ERP_COLLECTIONS
COL-00008671,C_265163,T_558487,2021-06-14,2021-06-14,2021-07-19,2021-07-21,"39,402.72",35,خیر,ERP_COLLECTIONS
COL-00008672,C_902072,T_558507,2021-10-11,2021-10-11,2021-10-11,2021-10-11,"334,730.46",0,خیر,ERP_COLLECTIONS
COL-00008673,C_806376,T_558788,2020-12-14,2020-12-14,2021-01-17,2021-01-18,"156,768.98",34,خیر,ERP_COLLECTIONS
COL-00008674,C_147153,T_558789,2021-07-26,2021-07-26,2021-09-03,2021-09-05,"161,301.97",39,خیر,ERP_COLLECTIONS
COL-00008675,C_361181,T_558893,2021-03-08,2021-04-07,2021-05-25,2021-05-27,"299,858.64",48,خیر,ERP_COLLECTIONS
COL-00008676,C_023073,T_558957,2021-09-13,2021-09-13,2021-09-16,2021-09-18,"5,054.13",3,خیر,ERP_COLLECTIONS
COL-00008677,C_603968,T_559081,2021-09-20,2021-12-19,2022-01-24,2022-01-24,"199,059.90",36,خیر,ERP_COLLECTIONS
COL-00008678,C_806376,T_559121,2021-05-17,2021-06-16,2021-06-22,2021-06-24,"296,352.76",6,خیر,ERP_COLLECTIONS
COL-00008679,C_806376,T_559121,2021-05-17,2021-06-16,2021-06-23,2021-06-23,"296,352.75",7,خیر,ERP_COLLECTIONS
COL-00008680,C_565612,T_559203,2020-04-27,2020-04-27,2020-05-10,2020-05-12,"347,324.36",13,خیر,ERP_COLLECTIONS
COL-00008681,C_829082,T_559288,2021-11-08,2021-12-08,2022-01-16,2022-01-18,"389,057.62",39,خیر,ERP_COLLECTIONS
COL-00008682,C_980626,T_559427,2021-07-05,2021-08-04,2021-08-08,2021-08-08,"34,604.74",4,خیر,ERP_COLLECTIONS
COL-00008683,C_376594,T_559456,2020-02-03,2020-02-03,2020-02-03,2020-02-04,"46,640.69",0,خیر,ERP_COLLECTIONS
COL-00008684,C_376594,T_559456,2020-02-03,2020-02-03,2020-03-04,2020-03-06,"46,640.68",30,خیر,ERP_COLLECTIONS
COL-00008685,C_951507,T_559625,2021-03-15,2021-03-15,2021-03-24,2021-03-26,"104,459.87",9,خیر,ERP_COLLECTIONS
COL-00008686,C_412635,T_559767,2021-07-05,2021-07-05,2021-07-16,2021-07-17,"1,272.51",11,خیر,ERP_COLLECTIONS
COL-00008687,C_683666,T_559906,2022-02-14,2022-02-14,2022-03-03,2022-03-04,"433,092.17",17,خیر,ERP_COLLECTIONS
COL-00008688,C_683666,T_559906,2022-02-14,2022-02-14,2022-03-26,2022-03-28,"433,092.17",40,خیر,ERP_COLLECTIONS
COL-00008689,C_479796,T_559951,2021-06-28,2021-07-28,2021-08-11,2021-08-13,"23,569.56",14,خیر,ERP_COLLECTIONS
COL-00008690,C_479796,T_559951,2021-06-28,2021-07-28,2021-09-05,2021-09-05,"23,569.55",39,خیر,ERP_COLLECTIONS
COL-00008691,C_317124,T_560021,2021-01-18,2021-01-18,2021-01-23,2021-01-23,"18,605.24",5,خیر,ERP_COLLECTIONS
COL-00008692,C_317124,T_560021,2021-01-18,2021-01-18,2021-01-25,2021-01-26,"18,605.23",7,خیر,ERP_COLLECTIONS
COL-00008693,C_806376,T_560030,2021-06-07,2021-07-07,2021-07-04,2021-07-04,"95,477.92",0,خیر,ERP_COLLECTIONS
COL-00008694,C_530981,T_560037,2021-11-08,2021-11-08,2021-12-01,2021-12-03,"729,322.16",23,خیر,ERP_COLLECTIONS
