Offer_ID,Customer_ID,Offer_Date,Available_At,Product_ID,گروه کالا,Base_Price_per_unit,Offered_Price_per_unit,Offer_Discount_Pct,Offer_Type,Validity_Days,Offer_Reason,Result,Decision_At,Decision_Available_At,Source_System
OFF-0001600,C_398853,2020-07-04,2020-07-06,P_341223,Product_Family_03,91.76,85.48,6.8%,مدت,18,تسویه سریع,قبول,2020-08-02,2020-08-04,CRM_OFFERS
OFF-0001601,C_135878,2020-03-14,2020-03-15,P_RARE_Product_Family_03,Product_Family_03,100.98,93.56,7.4%,حجمی,10,معرفی محصول جدید,رد,2020-03-18,2020-03-19,CRM_OFFERS
OFF-0001602,C_769450,2021-11-04,2021-11-04,P_242632,Product_Family_03,244.62,225.39,7.9%,حجمی,28,افزایش سهم از سبد,منقضی,2021-11-12,2021-11-12,CRM_OFFERS
OFF-0001603,C_598080,2022-04-07,2022-04-09,P_RARE_Product_Family_03,Product_Family_03,742.02,679.99,8.4%,قیمتی,20,افزایش حجم سفارش,قبول,2022-04-19,2022-04-21,CRM_OFFERS
OFF-0001604,C_624339,2020-07-17,2020-07-17,P_623611,Product_Family_04,46.14,43.92,4.8%,قیمتی,24,رقابت قیمتی,منقضی,2020-07-29,2020-07-29,CRM_OFFERS
OFF-0001605,C_878590,2020-07-15,2020-07-17,P_978590,Product_Family_04,103.52,98,5.3%,حجمی,16,افزایش حجم سفارش,قبول,2020-07-31,2020-08-02,CRM_OFFERS
OFF-0001606,C_664019,2020-10-19,2020-10-20,P_484048,Product_Family_03,139.54,131.40,5.8%,مدت,8,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001607,C_746892,2021-08-16,2021-08-16,P_961834,Product_Family_03,220.13,206.17,6.3%,مدت,26,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001608,C_746892,2021-07-30,2021-07-30,P_573948,Product_Family_03,212.11,204.92,3.4%,قیمتی,6,افزایش سهم از سبد,منقضی,2021-08-03,2021-08-03,CRM_OFFERS
OFF-0001609,C_749821,2021-10-22,2021-10-24,P_RARE_Product_Family_05,Product_Family_05,539.48,518.44,3.9%,حجمی,24,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001610,C_479796,2021-04-14,2021-04-15,P_967448,Product_Family_03,153.54,148.40,3.4%,مدت,26,رقابت قیمتی,رد,2021-05-03,2021-05-04,CRM_OFFERS
OFF-0001611,C_806376,2021-07-07,2021-07-09,P_RARE_Product_Family_02,Product_Family_02,206.40,200.54,2.8%,قیمتی,8,آزمون محصول,قبول,2021-07-22,2021-07-24,CRM_OFFERS
OFF-0001612,C_746892,2021-04-30,2021-04-30,P_RARE_Product_Family_03,Product_Family_03,137.09,133.90,2.3%,قیمتی,16,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001613,C_117580,2020-08-07,2020-08-08,P_593409,Product_Family_02,123.08,120.83,1.8%,مدت,24,افزایش حجم سفارش,رد,2020-08-13,2020-08-14,CRM_OFFERS
OFF-0001614,C_523504,2021-01-03,2021-01-05,P_645213,Product_Family_05,242.48,239.28,1.3%,حجمی,6,حفظ مشتری کلیدی,قبول,2021-01-05,2021-01-07,CRM_OFFERS
OFF-0001615,C_268031,2020-12-20,2020-12-20,P_495337,Product_Family_04,142.50,130.64,8.3%,حجمی,14,رقابت قیمتی,منقضی,2021-01-16,2021-01-16,CRM_OFFERS
OFF-0001616,C_428127,2021-12-14,2021-12-15,P_RARE_Product_Family_02,Product_Family_02,489.30,451.09,7.8%,حجمی,22,افزایش سهم از سبد,رد,2022-01-06,2022-01-07,CRM_OFFERS
OFF-0001617,C_769491,2021-06-01,2021-06-03,P_003764,Product_Family_01,152.23,141.10,7.3%,قیمتی,30,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001618,C_317124,2021-03-21,2021-03-23,P_888064,Product_Family_03,88.45,81.91,7.4%,قیمتی,14,حفظ مشتری کلیدی,قبول,2021-04-14,2021-04-16,CRM_OFFERS
OFF-0001619,C_117580,2020-08-18,2020-08-18,P_275491,Product_Family_02,134.04,124.80,6.9%,قیمتی,22,حفظ مشتری کلیدی,منقضی,2020-09-07,2020-09-07,CRM_OFFERS
OFF-0001620,C_317124,2021-05-07,2021-05-07,P_444915,Product_Family_03,90.10,83.48,7.4%,مدت,9,معرفی محصول جدید,منقضی,2021-05-16,2021-05-16,CRM_OFFERS
OFF-0001621,C_829082,2022-05-18,2022-05-20,P_RARE_Product_Family_05,Product_Family_05,931.65,858.42,7.9%,مدت,27,آزمون محصول,قبول,2022-06-01,2022-06-03,CRM_OFFERS
OFF-0001622,C_877858,2021-06-27,2021-06-29,P_285147,Product_Family_05,290.32,271.91,6.3%,قیمتی,25,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0001623,C_633661,2022-06-17,2022-06-18,P_RARE_Product_Family_03,Product_Family_03,842.85,785.20,6.8%,مدت,17,حفظ مشتری کلیدی,رد,2022-06-22,2022-06-23,CRM_OFFERS
OFF-0001624,C_155990,2021-01-18,2021-01-20,P_RARE_Product_Family_03,Product_Family_03,91.59,89.88,1.9%,قیمتی,29,معرفی محصول جدید,قبول,2021-02-14,2021-02-16,CRM_OFFERS
OFF-0001625,C_317124,2021-10-16,2021-10-17,P_RARE_Product_Family_03,Product_Family_03,264.32,258.03,2.4%,حجمی,21,حفظ مشتری کلیدی,رد,2021-11-16,2021-11-17,CRM_OFFERS
OFF-0001626,C_358504,2022-01-05,2022-01-06,P_310017,Product_Family_05,787.81,721.95,8.4%,مدت,19,آزمون محصول,رد,2022-01-23,2022-01-24,CRM_OFFERS
OFF-0001627,C_479796,2020-12-14,2020-12-14,P_528319,Product_Family_01,123.14,121.45,1.4%,حجمی,11,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001628,C_862106,2021-08-14,2021-08-16,P_RARE_Product_Family_03,Product_Family_03,244.08,236.03,3.3%,حجمی,21,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001629,C_126481,2020-05-23,2020-05-24,P_037045,Product_Family_03,53.87,51.82,3.8%,مدت,13,افزایش سهم از سبد,رد,2020-05-31,2020-06-01,CRM_OFFERS
OFF-0001630,C_664019,2021-03-14,2021-03-16,P_505032,Product_Family_02,165.92,159.53,3.9%,مدت,17,تسویه سریع,منقضی,2021-04-12,2021-04-14,CRM_OFFERS
OFF-0001631,C_887838,2020-01-14,2020-01-14,P_650055,Product_Family_03,80.02,77.34,3.4%,حجمی,25,تسویه سریع,رد,2020-02-08,2020-02-08,CRM_OFFERS
OFF-0001632,C_245948,2021-03-05,2021-03-05,P_RARE_Product_Family_04,Product_Family_04,143.45,136.48,4.9%,قیمتی,27,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001633,C_317124,2021-09-19,2021-09-20,P_RARE_Product_Family_03,Product_Family_03,162.13,155.06,4.4%,قیمتی,9,رقابت قیمتی,قبول,2021-09-23,2021-09-24,CRM_OFFERS
OFF-0001634,C_535756,2020-07-23,2020-07-23,P_253702,Product_Family_04,61.97,60.84,1.8%,قیمتی,23,افزایش حجم سفارش,رد,2020-08-04,2020-08-04,CRM_OFFERS
OFF-0001635,C_069492,2020-06-13,2020-06-14,P_042415,Product_Family_04,61.99,61.17,1.3%,مدت,5,معرفی محصول جدید,قبول,2020-06-20,2020-06-21,CRM_OFFERS
OFF-0001636,C_683666,2021-07-06,2021-07-07,P_RARE_Product_Family_03,Product_Family_03,216.48,210.33,2.8%,حجمی,7,معرفی محصول جدید,قبول,2021-07-26,2021-07-27,CRM_OFFERS
OFF-0001637,C_465481,2020-07-02,2020-07-04,P_102450,Product_Family_05,144.19,140.83,2.3%,حجمی,15,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0001638,C_683666,2021-10-11,2021-10-12,P_241469,Product_Family_03,276.15,255.99,7.3%,حجمی,29,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0001639,C_299317,2020-08-05,2020-08-07,P_850562,Product_Family_04,74.86,69.77,6.8%,قیمتی,11,معرفی محصول جدید,منقضی,2020-08-25,2020-08-27,CRM_OFFERS
OFF-0001640,C_705572,2021-12-31,2021-12-31,P_291919,Product_Family_04,450.61,429.07,4.8%,قیمتی,11,افزایش سهم از سبد,قبول,2022-01-19,2022-01-19,CRM_OFFERS
OFF-0001641,C_937594,2021-12-01,2021-12-03,P_983543,Product_Family_05,532.08,503.93,5.3%,مدت,29,آزمون محصول,رد,2021-12-24,2021-12-26,CRM_OFFERS
OFF-0001642,C_317124,2021-07-05,2021-07-06,P_RARE_Product_Family_03,Product_Family_03,91.04,85.77,5.8%,قیمتی,21,افزایش حجم سفارش,منقضی,2021-08-02,2021-08-03,CRM_OFFERS
OFF-0001643,C_746892,2021-03-22,2021-03-22,P_232438,Product_Family_03,210.19,196.95,6.3%,حجمی,13,معرفی محصول جدید,قبول,2021-03-24,2021-03-24,CRM_OFFERS
OFF-0001644,C_512037,2020-03-07,2020-03-09,P_490196,Product_Family_04,92.30,86.01,6.8%,حجمی,5,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0001645,C_877858,2020-07-11,2020-07-12,P_649071,Product_Family_03,112.81,104.56,7.3%,مدت,23,معرفی محصول جدید,منقضی,2020-07-22,2020-07-23,CRM_OFFERS
OFF-0001646,C_245948,2021-06-24,2021-06-24,P_011998,Product_Family_04,111.38,102.67,7.8%,مدت,15,تسویه سریع,قبول,2021-07-09,2021-07-09,CRM_OFFERS
OFF-0001647,C_258325,2021-06-24,2021-06-26,P_062869,Product_Family_01,167.40,153.47,8.3%,قیمتی,7,افزایش حجم سفارش,رد,2021-07-14,2021-07-16,CRM_OFFERS
OFF-0001648,C_126481,2020-03-28,2020-03-30,P_RARE_Product_Family_03,Product_Family_03,55.31,50.75,8.2%,مدت,22,آزمون محصول,رد,2020-04-11,2020-04-13,CRM_OFFERS
OFF-0001649,C_980626,2021-06-03,2021-06-04,P_RARE_Product_Family_05,Product_Family_05,260.66,257.43,1.2%,مدت,14,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0001650,C_117580,2020-07-25,2020-07-25,P_RARE_Product_Family_02,Product_Family_02,130.87,122.95,6.1%,قیمتی,11,آزمون محصول,قبول,2020-08-25,2020-08-25,CRM_OFFERS
OFF-0001651,C_265163,2021-07-03,2021-07-04,P_RARE_Product_Family_01,Product_Family_01,88.58,83.67,5.5%,حجمی,19,معرفی محصول جدید,منقضی,2021-07-30,2021-07-31,CRM_OFFERS
OFF-0001652,C_010649,2021-07-26,2021-07-28,P_RARE_Product_Family_05,Product_Family_05,368.42,349.89,5.0%,مدت,27,افزایش سهم از سبد,رد,2021-08-18,2021-08-20,CRM_OFFERS
OFF-0001653,C_698497,2021-07-12,2021-07-12,P_RARE_Product_Family_05,Product_Family_05,291.59,278.38,4.5%,قیمتی,9,حفظ مشتری کلیدی,قبول,2021-07-30,2021-07-30,CRM_OFFERS
OFF-0001654,C_980626,2021-08-15,2021-08-17,P_821914,Product_Family_03,209.94,193,8.1%,قیمتی,5,حفظ مشتری کلیدی,رد,2021-09-03,2021-09-05,CRM_OFFERS
OFF-0001655,C_535756,2020-11-10,2020-11-10,P_RARE_Product_Family_04,Product_Family_04,75.99,70.25,7.6%,قیمتی,13,آزمون محصول,قبول,2020-11-25,2020-11-25,CRM_OFFERS
OFF-0001656,C_197461,2021-07-27,2021-07-28,P_812406,Product_Family_04,102.68,95.43,7.1%,حجمی,21,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001657,C_746892,2020-05-14,2020-05-16,P_817472,Product_Family_05,153.91,143.83,6.6%,قیمتی,29,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0001658,C_208015,2021-08-01,2021-08-03,P_594761,Product_Family_04,136.40,133.67,2.0%,حجمی,23,افزایش سهم از سبد,رد,2021-08-27,2021-08-29,CRM_OFFERS
OFF-0001659,C_317124,2021-12-12,2021-12-12,P_RARE_Product_Family_03,Product_Family_03,250.71,246.97,1.5%,قیمتی,5,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0001660,C_806376,2020-10-19,2020-10-21,P_RARE_Product_Family_02,Product_Family_02,153.56,149.64,2.6%,حجمی,19,افزایش سهم از سبد,قبول,2020-11-09,2020-11-11,CRM_OFFERS
OFF-0001661,C_160952,2020-01-25,2020-01-26,P_RARE_Product_Family_03,Product_Family_03,95.01,92.11,3.1%,مدت,11,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0001662,C_683666,2021-06-09,2021-06-10,P_RARE_Product_Family_03,Product_Family_03,162.21,159.71,1.5%,قیمتی,9,افزایش سهم از سبد,رد,2021-06-22,2021-06-23,CRM_OFFERS
OFF-0001663,C_908293,2020-07-06,2020-07-06,P_086802,Product_Family_04,57.05,55.89,2.0%,حجمی,27,تسویه سریع,منقضی,2020-07-23,2020-07-23,CRM_OFFERS
OFF-0001664,C_317124,2021-07-02,2021-07-02,P_995645,Product_Family_03,99.20,91.24,8.0%,حجمی,25,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0001665,C_245948,2021-08-25,2021-08-27,P_RARE_Product_Family_04,Product_Family_04,170.91,169.15,1.0%,قیمتی,17,افزایش سهم از سبد,قبول,2021-09-02,2021-09-04,CRM_OFFERS
OFF-0001666,C_258325,2020-05-24,2020-05-26,P_003764,Product_Family_01,78.94,73.41,7.0%,قیمتی,15,آزمون محصول,قبول,2020-06-18,2020-06-20,CRM_OFFERS
OFF-0001667,C_683666,2021-01-15,2021-01-16,P_170449,Product_Family_03,156.17,144.43,7.5%,مدت,7,افزایش حجم سفارش,رد,2021-02-13,2021-02-14,CRM_OFFERS
OFF-0001668,C_866894,2021-09-07,2021-09-08,P_285147,Product_Family_05,389.48,366.11,6.0%,مدت,5,افزایش حجم سفارش,رد,2021-09-23,2021-09-24,CRM_OFFERS
OFF-0001669,C_421536,2020-11-15,2020-11-15,P_128221,Product_Family_05,113.46,106.07,6.5%,قیمتی,23,افزایش حجم سفارش,منقضی,2020-12-06,2020-12-06,CRM_OFFERS
OFF-0001670,C_593639,2020-09-01,2020-09-01,P_RARE_Product_Family_03,Product_Family_03,66.04,62.50,5.4%,حجمی,23,افزایش حجم سفارش,منقضی,2020-09-22,2020-09-22,CRM_OFFERS
OFF-0001671,C_683666,2021-10-12,2021-10-13,P_RARE_Product_Family_01,Product_Family_01,320.66,305.08,4.9%,قیمتی,5,رقابت قیمتی,رد,2021-10-28,2021-10-29,CRM_OFFERS
OFF-0001672,C_317124,2021-08-29,2021-08-30,P_RARE_Product_Family_03,Product_Family_03,148.02,138.59,6.4%,مدت,7,حفظ مشتری کلیدی,رد,2021-09-28,2021-09-29,CRM_OFFERS
OFF-0001673,C_152471,2021-02-21,2021-02-23,P_688772,Product_Family_04,177.12,166.72,5.9%,قیمتی,15,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0001674,C_317124,2021-04-30,2021-05-02,P_RARE_Product_Family_03,Product_Family_03,90.10,83.45,7.4%,مدت,17,حفظ مشتری کلیدی,قبول,2021-05-08,2021-05-10,CRM_OFFERS
OFF-0001675,C_746892,2022-03-25,2022-03-25,P_604053,Product_Family_05,"1,117.46","1,040.58",6.9%,مدت,25,رقابت قیمتی,منقضی,2022-03-29,2022-03-29,CRM_OFFERS
OFF-0001676,C_806376,2020-11-11,2020-11-11,P_RARE_Product_Family_03,Product_Family_03,133.24,122.05,8.4%,قیمتی,27,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0001677,C_039413,2020-03-04,2020-03-05,P_RARE_Product_Family_05,Product_Family_05,137.22,126.39,7.9%,قیمتی,9,افزایش سهم از سبد,رد,2020-03-17,2020-03-18,CRM_OFFERS
OFF-0001678,C_683666,2020-03-16,2020-03-17,P_RARE_Product_Family_03,Product_Family_03,111.23,109.11,1.9%,حجمی,12,معرفی محصول جدید,رد,2020-04-11,2020-04-12,CRM_OFFERS
OFF-0001679,C_245948,2021-06-14,2021-06-16,P_RARE_Product_Family_04,Product_Family_04,127.38,125.60,1.4%,حجمی,20,حفظ مشتری کلیدی,قبول,2021-07-06,2021-07-08,CRM_OFFERS
OFF-0001680,C_472366,2022-03-05,2022-03-07,P_275491,Product_Family_02,756.86,700.25,7.5%,مدت,21,معرفی محصول جدید,رد,2022-04-05,2022-04-07,CRM_OFFERS
OFF-0001681,C_806376,2021-03-20,2021-03-21,P_520245,Product_Family_03,132.36,121.78,8.0%,مدت,13,تسویه سریع,منقضی,2021-03-26,2021-03-27,CRM_OFFERS
OFF-0001682,C_069492,2020-03-05,2020-03-05,P_257908,Product_Family_06,67.12,61.42,8.5%,قیمتی,5,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001683,C_937594,2021-09-30,2021-10-02,P_983543,Product_Family_05,342.40,337.26,1.5%,قیمتی,23,رقابت قیمتی,رد,2021-10-14,2021-10-16,CRM_OFFERS
OFF-0001684,C_746892,2021-03-26,2021-03-26,P_305089,Product_Family_03,213.44,201.79,5.5%,مدت,27,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0001685,C_180745,2020-12-09,2020-12-11,P_735610,Product_Family_04,70.88,66.66,6.0%,قیمتی,19,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0001686,C_672706,2022-01-03,2022-01-04,P_RARE_Product_Family_02,Product_Family_02,293.62,274.62,6.5%,مدت,11,معرفی محصول جدید,منقضی,2022-01-25,2022-01-26,CRM_OFFERS
OFF-0001687,C_698497,2021-07-05,2021-07-05,P_228625,Product_Family_03,173.55,161.44,7.0%,مدت,29,معرفی محصول جدید,قبول,2021-08-01,2021-08-01,CRM_OFFERS
OFF-0001688,C_672706,2021-07-06,2021-07-07,P_RARE_Product_Family_05,Product_Family_05,112.47,108.61,3.4%,مدت,7,افزایش سهم از سبد,منقضی,2021-08-01,2021-08-02,CRM_OFFERS
OFF-0001689,C_081456,2020-09-20,2020-09-20,P_108163,Product_Family_01,149.87,143.97,3.9%,قیمتی,25,تسویه سریع,قبول,2020-10-20,2020-10-20,CRM_OFFERS
OFF-0001690,C_444616,2020-07-29,2020-07-30,P_RARE_Product_Family_04,Product_Family_04,47.67,45.77,4.0%,قیمتی,30,افزایش حجم سفارش,منقضی,2020-08-19,2020-08-20,CRM_OFFERS
OFF-0001691,C_074947,2021-09-22,2021-09-24,P_615273,Product_Family_04,294.41,284.16,3.5%,مدت,12,افزایش سهم از سبد,رد,2021-10-09,2021-10-11,CRM_OFFERS
OFF-0001692,C_806376,2021-04-30,2021-04-30,P_RARE_Product_Family_03,Product_Family_03,222.17,215.57,3.0%,حجمی,20,تسویه سریع,قبول,2021-05-12,2021-05-12,CRM_OFFERS
OFF-0001693,C_117580,2020-09-11,2020-09-12,P_RARE_Product_Family_02,Product_Family_02,130.87,127.64,2.5%,قیمتی,28,افزایش سهم از سبد,منقضی,2020-09-19,2020-09-20,CRM_OFFERS
OFF-0001694,C_698497,2022-01-30,2022-02-01,P_655926,Product_Family_04,660.98,648.02,2.0%,قیمتی,10,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0001695,C_180745,2020-08-16,2020-08-16,P_RARE_Product_Family_04,Product_Family_04,56.25,55.43,1.5%,قیمتی,18,افزایش حجم سفارش,قبول,2020-09-14,2020-09-14,CRM_OFFERS
OFF-0001696,C_113139,2020-06-23,2020-06-24,P_RARE_Product_Family_05,Product_Family_05,121.55,111.28,8.5%,حجمی,26,افزایش حجم سفارش,منقضی,2020-07-18,2020-07-19,CRM_OFFERS
OFF-0001697,C_853926,2020-07-28,2020-07-30,P_565252,Product_Family_04,91.75,84.47,7.9%,مدت,8,افزایش سهم از سبد,رد,2020-08-17,2020-08-19,CRM_OFFERS
OFF-0001698,C_683666,2021-10-07,2021-10-07,P_726474,Product_Family_03,289.25,267.73,7.4%,قیمتی,16,آزمون محصول,قبول,2021-10-23,2021-10-23,CRM_OFFERS
OFF-0001699,C_714619,2020-03-19,2020-03-20,P_128221,Product_Family_05,136.07,126.64,6.9%,حجمی,24,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0001700,C_412635,2021-03-14,2021-03-15,P_RARE_Product_Family_04,Product_Family_04,176.53,167.03,5.4%,مدت,14,حفظ مشتری کلیدی,منقضی,2021-04-06,2021-04-07,CRM_OFFERS
OFF-0001701,C_600979,2021-11-09,2021-11-11,P_428591,Product_Family_05,482.06,458.58,4.9%,مدت,22,افزایش سهم از سبد,رد,2021-11-27,2021-11-29,CRM_OFFERS
OFF-0001702,C_317124,2022-04-08,2022-04-10,P_288374,Product_Family_03,614.44,575.18,6.4%,قیمتی,24,حفظ مشتری کلیدی,رد,2022-05-09,2022-05-11,CRM_OFFERS
OFF-0001703,C_603968,2021-05-16,2021-05-16,P_146351,Product_Family_05,264.58,249.02,5.9%,مدت,6,تسویه سریع,قبول,2021-06-12,2021-06-12,CRM_OFFERS
OFF-0001704,C_633661,2020-02-27,2020-02-29,P_850562,Product_Family_04,75.83,73.29,3.4%,قیمتی,20,رقابت قیمتی,رد,2020-03-03,2020-03-05,CRM_OFFERS
OFF-0001705,C_683666,2021-06-12,2021-06-12,P_870060,Product_Family_03,208.19,202.26,2.9%,قیمتی,28,رقابت قیمتی,قبول,2021-07-13,2021-07-13,CRM_OFFERS
OFF-0001706,C_672706,2021-12-21,2021-12-21,P_RARE_Product_Family_02,Product_Family_02,293.62,280.79,4.4%,حجمی,30,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001707,C_322219,2020-04-02,2020-04-03,P_282386,Product_Family_03,100.60,96.72,3.9%,حجمی,12,افزایش حجم سفارش,منقضی,2020-04-12,2020-04-13,CRM_OFFERS
OFF-0001708,C_479796,2021-04-05,2021-04-05,P_957710,Product_Family_05,266.70,263.15,1.3%,قیمتی,26,رقابت قیمتی,قبول,2021-04-23,2021-04-23,CRM_OFFERS
OFF-0001709,C_473035,2020-10-21,2020-10-22,P_RARE_Product_Family_05,Product_Family_05,367.68,337.09,8.3%,مدت,8,افزایش سهم از سبد,منقضی,2020-11-03,2020-11-04,CRM_OFFERS
OFF-0001710,C_683666,2020-03-28,2020-03-29,P_637093,Product_Family_03,111.23,106.66,4.1%,حجمی,14,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001711,C_117580,2020-07-18,2020-07-18,P_047794,Product_Family_02,130.88,124.83,4.6%,مدت,6,رقابت قیمتی,قبول,2020-08-02,2020-08-02,CRM_OFFERS
OFF-0001712,C_150182,2020-03-30,2020-03-30,P_814978,Product_Family_04,97.64,94.61,3.1%,مدت,30,افزایش حجم سفارش,قبول,2020-04-01,2020-04-01,CRM_OFFERS
OFF-0001713,C_155990,2020-01-27,2020-01-29,P_RARE_Product_Family_03,Product_Family_03,62.88,60.61,3.6%,حجمی,22,تسویه سریع,رد,2020-02-02,2020-02-04,CRM_OFFERS
OFF-0001714,C_932446,2020-01-14,2020-01-14,P_820083,Product_Family_03,85.02,79.80,6.1%,قیمتی,8,آزمون محصول,قبول,2020-02-11,2020-02-11,CRM_OFFERS
OFF-0001715,C_806376,2021-10-10,2021-10-12,P_275491,Product_Family_02,282.32,263.57,6.6%,قیمتی,26,تسویه سریع,رد,2021-10-12,2021-10-14,CRM_OFFERS
OFF-0001716,C_117580,2020-04-09,2020-04-11,P_RARE_Product_Family_02,Product_Family_02,108.62,103.05,5.1%,قیمتی,24,افزایش حجم سفارش,رد,2020-04-28,2020-04-30,CRM_OFFERS
OFF-0001717,C_317124,2022-04-26,2022-04-27,P_483111,Product_Family_03,614.44,579.85,5.6%,حجمی,16,معرفی محصول جدید,منقضی,2022-05-19,2022-05-20,CRM_OFFERS
OFF-0001718,C_943921,2021-04-04,2021-04-04,P_490196,Product_Family_04,182.96,169.11,7.6%,مدت,26,حفظ مشتری کلیدی,قبول,2021-04-09,2021-04-09,CRM_OFFERS
OFF-0001719,C_258325,2020-10-25,2020-10-27,P_379855,Product_Family_01,116.20,106.82,8.1%,قیمتی,18,آزمون محصول,رد,2020-11-04,2020-11-06,CRM_OFFERS
OFF-0001720,C_683666,2020-11-26,2020-11-28,P_RARE_Product_Family_03,Product_Family_03,154.73,142.96,7.6%,مدت,6,افزایش حجم سفارش,منقضی,2020-12-16,2020-12-18,CRM_OFFERS
OFF-0001721,C_117580,2020-07-02,2020-07-02,P_700346,Product_Family_02,110.81,102.93,7.1%,حجمی,14,حفظ مشتری کلیدی,رد,2020-07-18,2020-07-18,CRM_OFFERS
