offer_id,customer_id,offer_date,available_at,product_id,product_family,base_price_per_unit,offered_price_per_unit,offer_discount_pct,offer_type,validity_days,offer_reason,result,decision_at,decision_available_at,source_system
OFF-0001513,C_338236,2022-02-03,2022-02-03,P_077463,Product_Family_04,347.72,336.59,0.032,حجمی,24,حفظ مشتری کلیدی,منقضی‌شده,2022-03-04,2022-03-04,CRM_OFFERS
OFF-0001514,C_799217,2021-11-05,2021-11-06,P_RARE_Product_Family_04,Product_Family_04,388.77,360.93,0.0716,حجمی,28,آزمون محصول,رد,2021-12-03,2021-12-04,CRM_OFFERS
OFF-0001515,C_746892,2020-09-16,2020-09-16,P_146351,Product_Family_05,156.19,144.23,0.0766,مدت‌دار,20,افزایش حجم سفارش,منقضی‌شده,2020-09-19,2020-09-19,CRM_OFFERS
OFF-0001516,C_245948,2020-03-02,2020-03-04,P_RARE_Product_Family_04,Product_Family_04,87.61,80.45,0.0817,حجمی,12,تسویه سریع,قبول,2020-03-09,2020-03-11,CRM_OFFERS
OFF-0001517,C_633661,2021-04-26,2021-04-27,P_RARE_Product_Family_03,Product_Family_03,222.5,219.87,0.0118,حجمی,30,افزایش حجم سفارش,رد,2021-05-07,2021-05-08,CRM_OFFERS
OFF-0001518,C_245948,2021-03-23,2021-03-25,P_RARE_Product_Family_04,Product_Family_04,144.28,136.88,0.0513,قیمتی,8,معرفی محصول جدید,قبول,2021-04-03,2021-04-05,CRM_OFFERS
OFF-0001519,C_683666,2020-09-13,2020-09-14,P_RARE_Product_Family_03,Product_Family_03,123.1,116.16,0.0564,مدت‌دار,26,رقابت قیمتی,رد,2020-09-28,2020-09-29,CRM_OFFERS
OFF-0001520,C_954849,2021-04-23,2021-04-23,P_RARE_Product_Family_03,Product_Family_03,188.59,184.33,0.0226,مدت‌دار,9,حفظ مشتری کلیدی,رد,2021-05-11,2021-05-11,CRM_OFFERS
OFF-0001521,C_575381,2022-04-08,2022-04-09,P_964660,Product_Family_04,778.72,765.09,0.0175,قیمتی,17,معرفی محصول جدید,قبول,2022-04-21,2022-04-22,CRM_OFFERS
OFF-0001522,C_317124,2021-01-06,2021-01-07,P_RARE_Product_Family_03,Product_Family_03,92.43,89.41,0.0327,حجمی,19,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001523,C_746892,2021-07-07,2021-07-09,P_232438,Product_Family_03,228.81,222.47,0.0277,حجمی,27,افزایش سهم از سبد,منقضی‌شده,2021-07-29,2021-07-31,CRM_OFFERS
OFF-0001524,C_519849,2020-09-01,2020-09-02,P_RARE_Product_Family_03,Product_Family_03,58.21,53.7,0.0774,مدت‌دار,15,افزایش سهم از سبد,قبول,2020-10-01,2020-10-02,CRM_OFFERS
OFF-0001525,C_705572,2020-05-19,2020-05-21,P_635050,Product_Family_03,92.07,85.41,0.0723,مدت‌دار,23,حفظ مشتری کلیدی,منقضی‌شده,2020-06-14,2020-06-16,CRM_OFFERS
OFF-0001526,C_683666,2022-04-24,2022-04-26,P_RARE_Product_Family_03,Product_Family_03,903.25,891.96,0.0125,مدت‌دار,25,معرفی محصول جدید,منقضی‌شده,2022-05-03,2022-05-05,CRM_OFFERS
OFF-0001527,C_589300,2020-02-02,2020-02-02,P_787566,Product_Family_03,84.4,77.45,0.0824,قیمتی,7,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001528,C_746892,2020-06-23,2020-06-24,P_989994,Product_Family_03,80.83,75.73,0.0631,قیمتی,23,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001529,C_944253,2020-09-24,2020-09-26,P_RARE_Product_Family_03,Product_Family_03,137.85,129.85,0.058,مدت‌دار,5,افزایش سهم از سبد,درحال مذاکره,,,CRM_OFFERS
OFF-0001530,C_746892,2020-12-07,2020-12-08,P_061764,Product_Family_03,148.6,140.04,0.0576,مدت‌دار,26,تسویه سریع,قبول,2021-01-04,2021-01-05,CRM_OFFERS
OFF-0001531,C_806376,2021-05-10,2021-05-10,P_RARE_Product_Family_02,Product_Family_02,204.35,191.56,0.0626,حجمی,18,معرفی محصول جدید,رد,2021-05-12,2021-05-12,CRM_OFFERS
OFF-0001532,C_117580,2020-06-26,2020-06-26,P_RARE_Product_Family_02,Product_Family_02,130.09,123.91,0.0475,حجمی,16,رقابت قیمتی,رد,2020-07-15,2020-07-15,CRM_OFFERS
OFF-0001533,C_197461,2021-07-07,2021-07-09,P_142957,Product_Family_04,113.03,107.1,0.0525,حجمی,8,آزمون محصول,منقضی‌شده,2021-07-30,2021-08-01,CRM_OFFERS
OFF-0001534,C_411261,2020-12-03,2020-12-03,P_RARE_Product_Family_03,Product_Family_03,174.42,160.85,0.0778,حجمی,20,آزمون محصول,رد,2020-12-18,2020-12-18,CRM_OFFERS
OFF-0001535,C_917207,2020-10-08,2020-10-10,P_RARE_Product_Family_02,Product_Family_02,155.15,142.29,0.0829,حجمی,12,معرفی محصول جدید,منقضی‌شده,2020-10-28,2020-10-30,CRM_OFFERS
OFF-0001536,C_317124,2021-11-27,2021-11-29,P_386679,Product_Family_03,248.64,231.81,0.0677,حجمی,10,تسویه سریع,منقضی‌شده,2021-12-03,2021-12-05,CRM_OFFERS
OFF-0001537,C_746892,2021-05-29,2021-05-30,P_228625,Product_Family_03,165.67,153.63,0.0727,حجمی,28,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0001538,C_672706,2020-02-16,2020-02-18,P_RARE_Product_Family_02,Product_Family_02,76.85,75.08,0.023,مدت‌دار,14,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0001539,C_185126,2021-06-27,2021-06-28,P_RARE_Product_Family_03,Product_Family_03,163.33,158.74,0.0281,مدت‌دار,6,حفظ مشتری کلیدی,قبول,2021-07-04,2021-07-05,CRM_OFFERS
OFF-0001540,C_465481,2020-07-15,2020-07-15,P_427325,Product_Family_05,147.71,137.09,0.0719,حجمی,11,افزایش حجم سفارش,منقضی‌شده,2020-08-11,2020-08-11,CRM_OFFERS
OFF-0001541,C_806376,2021-07-16,2021-07-17,P_769459,Product_Family_02,202.21,188.68,0.0669,مدت‌دار,19,حفظ مشتری کلیدی,رد,2021-08-08,2021-08-09,CRM_OFFERS
OFF-0001542,C_633661,2021-11-05,2021-11-07,P_RARE_Product_Family_03,Product_Family_03,284.71,267.11,0.0618,حجمی,27,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0001543,C_357434,2020-10-04,2020-10-04,P_485043,Product_Family_03,180.91,170.63,0.0568,مدت‌دار,9,رقابت قیمتی,منقضی‌شده,2020-10-18,2020-10-18,CRM_OFFERS
OFF-0001544,C_224505,2021-07-10,2021-07-12,P_565736,Product_Family_05,231.25,227.27,0.0172,حجمی,5,افزایش سهم از سبد,قبول,2021-07-25,2021-07-27,CRM_OFFERS
OFF-0001545,C_276942,2020-06-08,2020-06-08,P_108163,Product_Family_01,140.53,138.83,0.0121,مدت‌دار,13,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0001546,C_113139,2020-06-22,2020-06-23,P_RARE_Product_Family_02,Product_Family_02,102.15,93.77,0.082,قیمتی,21,افزایش سهم از سبد,رد,2020-06-28,2020-06-29,CRM_OFFERS
OFF-0001547,C_338236,2022-05-18,2022-05-20,P_851763,Product_Family_04,462.08,426.5,0.077,حجمی,29,رقابت قیمتی,قبول,2022-05-20,2022-05-22,CRM_OFFERS
OFF-0001548,C_245948,2020-05-05,2020-05-06,P_RARE_Product_Family_04,Product_Family_04,63.78,61.39,0.0374,قیمتی,25,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0001549,C_180745,2020-08-27,2020-08-29,P_RARE_Product_Family_04,Product_Family_04,47.2,45.68,0.0323,مدت‌دار,7,تسویه سریع,قبول,2020-09-24,2020-09-26,CRM_OFFERS
OFF-0001550,C_155990,2020-11-23,2020-11-24,P_RARE_Product_Family_03,Product_Family_03,86.03,83.29,0.0319,مدت‌دار,28,تسویه سریع,رد,2020-11-30,2020-12-01,CRM_OFFERS
OFF-0001551,C_322219,2020-11-16,2020-11-16,P_942851,Product_Family_03,130.15,125.33,0.037,قیمتی,20,افزایش حجم سفارش,منقضی‌شده,2020-11-28,2020-11-28,CRM_OFFERS
OFF-0001552,C_633661,2020-09-05,2020-09-07,P_850562,Product_Family_04,77.12,73.88,0.042,حجمی,12,تسویه سریع,قبول,2020-09-21,2020-09-23,CRM_OFFERS
OFF-0001553,C_299317,2021-09-18,2021-09-19,P_253702,Product_Family_04,209.07,199.22,0.0471,مدت‌دار,30,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001554,C_758522,2020-10-01,2020-10-01,P_128326,Product_Family_03,88.39,83.78,0.0521,مدت‌دار,22,افزایش سهم از سبد,منقضی‌شده,2020-10-26,2020-10-26,CRM_OFFERS
OFF-0001555,C_491628,2022-05-24,2022-05-26,P_RARE_Product_Family_03,Product_Family_03,777.3,732.84,0.0572,قیمتی,14,تسویه سریع,قبول,2022-06-22,2022-06-24,CRM_OFFERS
OFF-0001556,C_317124,2021-03-09,2021-03-10,P_RARE_Product_Family_03,Product_Family_03,88.62,83.1,0.0623,مدت‌دار,6,تسویه سریع,رد,2021-03-13,2021-03-14,CRM_OFFERS
OFF-0001557,C_703801,2020-04-12,2020-04-12,P_230552,Product_Family_03,86.03,80.24,0.0673,حجمی,24,آزمون محصول,منقضی‌شده,2020-04-20,2020-04-20,CRM_OFFERS
OFF-0001558,C_113139,2020-02-09,2020-02-11,P_597359,Product_Family_04,75.27,69.82,0.0724,حجمی,16,حفظ مشتری کلیدی,قبول,2020-02-22,2020-02-24,CRM_OFFERS
OFF-0001559,C_566726,2020-05-01,2020-05-02,P_RARE_Product_Family_05,Product_Family_05,60.93,56.21,0.0774,حجمی,8,افزایش حجم سفارش,درحال مذاکره,,,CRM_OFFERS
OFF-0001560,C_691869,2020-07-23,2020-07-24,P_RARE_Product_Family_04,Product_Family_04,64.7,61.35,0.0518,مدت‌دار,13,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0001561,C_117580,2020-08-01,2020-08-03,P_RARE_Product_Family_02,Product_Family_02,130.87,124.76,0.0467,حجمی,21,تسویه سریع,قبول,2020-08-22,2020-08-24,CRM_OFFERS
OFF-0001562,C_746892,2020-03-10,2020-03-12,P_582317,Product_Family_03,105.64,99.1,0.0619,حجمی,23,تسویه سریع,قبول,2020-03-15,2020-03-17,CRM_OFFERS
OFF-0001563,C_126481,2020-05-07,2020-05-07,P_376561,Product_Family_03,54.86,51.74,0.0568,مدت‌دار,5,افزایش سهم از سبد,منقضی‌شده,2020-06-06,2020-06-06,CRM_OFFERS
OFF-0001564,C_746892,2020-11-01,2020-11-01,P_RARE_Product_Family_04,Product_Family_04,135.31,125.57,0.072,حجمی,7,افزایش سهم از سبد,منقضی‌شده,2020-11-14,2020-11-14,CRM_OFFERS
OFF-0001565,C_938531,2020-09-08,2020-09-09,P_003764,Product_Family_01,87.66,81.79,0.067,حجمی,15,افزایش حجم سفارش,رد,2020-09-17,2020-09-18,CRM_OFFERS
OFF-0001566,C_769491,2021-05-28,2021-05-29,P_278460,Product_Family_03,189.65,174.08,0.0821,حجمی,18,معرفی محصول جدید,رد,2021-06-19,2021-06-20,CRM_OFFERS
OFF-0001567,C_051706,2020-05-17,2020-05-19,P_947367,Product_Family_04,90.14,83.19,0.0771,حجمی,26,آزمون محصول,درحال مذاکره,,,CRM_OFFERS
OFF-0001568,C_502843,2020-08-21,2020-08-21,P_787566,Product_Family_03,65.59,64.85,0.0113,حجمی,25,حفظ مشتری کلیدی,منقضی‌شده,2020-09-11,2020-09-11,CRM_OFFERS
OFF-0001569,C_117580,2020-07-19,2020-07-20,P_RARE_Product_Family_02,Product_Family_02,123.85,113.78,0.0813,حجمی,7,معرفی محصول جدید,رد,2020-08-04,2020-08-05,CRM_OFFERS
OFF-0001570,C_101842,2021-12-07,2021-12-09,P_725327,Product_Family_03,397.39,392.7,0.0118,قیمتی,5,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001571,C_746892,2020-02-09,2020-02-10,P_693439,Product_Family_03,96.09,94.48,0.0168,حجمی,23,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001572,C_385862,2020-02-06,2020-02-07,P_316068,Product_Family_03,96.24,88.87,0.0766,مدت‌دار,21,آزمون محصول,منقضی‌شده,2020-03-04,2020-03-05,CRM_OFFERS
OFF-0001573,C_357434,2021-06-29,2021-06-29,P_RARE_Product_Family_03,Product_Family_03,244.33,224.37,0.0817,مدت‌دار,13,معرفی محصول جدید,قبول,2021-07-30,2021-07-30,CRM_OFFERS
OFF-0001574,C_749821,2021-12-04,2021-12-04,P_RARE_Product_Family_01,Product_Family_01,274.13,255.9,0.0665,مدت‌دار,11,حفظ مشتری کلیدی,قبول,2021-12-22,2021-12-22,CRM_OFFERS
OFF-0001575,C_444616,2020-08-01,2020-08-03,P_RARE_Product_Family_04,Product_Family_04,47.67,44.26,0.0716,مدت‌دار,29,معرفی محصول جدید,رد,2020-08-24,2020-08-26,CRM_OFFERS
OFF-0001576,C_683666,2022-06-06,2022-06-08,P_RARE_Product_Family_01,Product_Family_01,950.73,897.11,0.0564,حجمی,27,رقابت قیمتی,رد,2022-06-15,2022-06-17,CRM_OFFERS
OFF-0001577,C_282979,2020-05-18,2020-05-19,P_735610,Product_Family_04,49.81,46.75,0.0615,مدت‌دار,19,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0001578,C_746892,2020-05-18,2020-05-18,P_RARE_Product_Family_03,Product_Family_03,106.63,101.06,0.0522,مدت‌دار,19,افزایش حجم سفارش,قبول,2020-05-29,2020-05-29,CRM_OFFERS
OFF-0001579,C_838088,2021-05-08,2021-05-10,P_462985,Product_Family_03,150.72,142.08,0.0573,مدت‌دار,11,آزمون محصول,رد,2021-05-23,2021-05-25,CRM_OFFERS
OFF-0001580,C_762928,2020-09-25,2020-09-25,P_434331,Product_Family_04,66.28,63.08,0.0483,قیمتی,7,افزایش حجم سفارش,منقضی‌شده,2020-10-03,2020-10-03,CRM_OFFERS
OFF-0001581,C_022240,2020-05-24,2020-05-25,P_427325,Product_Family_05,157.94,151.12,0.0432,حجمی,15,رقابت قیمتی,رد,2020-05-27,2020-05-28,CRM_OFFERS
OFF-0001582,C_317124,2021-04-18,2021-04-20,P_596778,Product_Family_03,94.95,91.33,0.0381,مدت‌دار,23,تسویه سریع,قبول,2021-05-17,2021-05-19,CRM_OFFERS
OFF-0001583,C_812674,2021-09-07,2021-09-07,P_573948,Product_Family_03,260.82,252.19,0.0331,قیمتی,5,آزمون محصول,منقضی‌شده,2021-10-02,2021-10-02,CRM_OFFERS
OFF-0001584,C_126481,2020-05-26,2020-05-27,P_RARE_Product_Family_03,Product_Family_03,54.86,53.32,0.028,حجمی,13,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001585,C_317124,2021-03-04,2021-03-06,P_138220,Product_Family_03,93.51,91.36,0.023,قیمتی,21,معرفی محصول جدید,قبول,2021-03-20,2021-03-22,CRM_OFFERS
OFF-0001586,C_633661,2021-01-14,2021-01-14,P_343377,Product_Family_03,121.06,118.89,0.0179,قیمتی,29,افزایش حجم سفارش,منقضی‌شده,2021-01-25,2021-01-25,CRM_OFFERS
OFF-0001587,C_074947,2021-07-03,2021-07-04,P_372127,Product_Family_04,220.27,217.43,0.0129,مدت‌دار,11,حفظ مشتری کلیدی,رد,2021-07-10,2021-07-11,CRM_OFFERS
OFF-0001588,C_258325,2020-02-27,2020-02-28,P_062869,Product_Family_01,79.7,78.61,0.0137,مدت‌دار,21,افزایش سهم از سبد,رد,2020-03-11,2020-03-12,CRM_OFFERS
OFF-0001589,C_152040,2021-01-21,2021-01-23,P_RARE_Product_Family_03,Product_Family_03,79.37,72.73,0.0837,حجمی,29,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0001590,C_746892,2020-01-15,2020-01-16,P_108987,Product_Family_03,83.44,76.5,0.0832,قیمتی,24,افزایش حجم سفارش,منقضی‌شده,2020-02-02,2020-02-03,CRM_OFFERS
OFF-0001591,C_746892,2022-05-09,2022-05-09,P_327376,Product_Family_03,759.63,749.53,0.0133,قیمتی,16,آزمون محصول,قبول,2022-05-31,2022-05-31,CRM_OFFERS
OFF-0001592,C_746892,2019-12-30,2020-01-01,P_830231,Product_Family_05,125.39,123.08,0.0184,قیمتی,8,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001593,C_806376,2021-07-03,2021-07-04,P_RARE_Product_Family_02,Product_Family_02,198.83,194.18,0.0234,مدت‌دار,26,افزایش سهم از سبد,منقضی‌شده,2021-08-03,2021-08-04,CRM_OFFERS
OFF-0001594,C_937594,2022-04-10,2022-04-12,P_983543,Product_Family_05,1145.16,1073.01,0.063,حجمی,30,حفظ مشتری کلیدی,رد,2022-05-10,2022-05-12,CRM_OFFERS
OFF-0001595,C_683666,2022-03-18,2022-03-19,P_RARE_Product_Family_05,Product_Family_05,967.47,901.59,0.0681,مدت‌دار,22,رقابت قیمتی,درحال مذاکره,,,CRM_OFFERS
OFF-0001596,C_683666,2020-03-20,2020-03-20,P_277610,Product_Family_03,87.51,81.11,0.0731,حجمی,14,معرفی محصول جدید,قبول,2020-03-29,2020-03-29,CRM_OFFERS
OFF-0001597,C_126481,2020-06-03,2020-06-05,P_RARE_Product_Family_03,Product_Family_03,53.86,49.65,0.0782,مدت‌دار,6,معرفی محصول جدید,رد,2020-06-16,2020-06-18,CRM_OFFERS
OFF-0001598,C_683666,2020-01-28,2020-01-30,P_726474,Product_Family_03,115.24,109.63,0.0487,حجمی,13,حفظ مشتری کلیدی,رد,2020-02-20,2020-02-22,CRM_OFFERS
OFF-0001599,C_245948,2020-02-16,2020-02-17,P_RARE_Product_Family_04,Product_Family_04,69.75,66.0,0.0538,مدت‌دار,5,حفظ مشتری کلیدی,منقضی‌شده,2020-03-14,2020-03-15,CRM_OFFERS
OFF-0001600,C_398853,2020-07-04,2020-07-06,P_341223,Product_Family_03,91.76,85.48,0.0684,مدت‌دار,18,تسویه سریع,قبول,2020-08-02,2020-08-04,CRM_OFFERS
OFF-0001601,C_135878,2020-03-14,2020-03-15,P_RARE_Product_Family_03,Product_Family_03,100.98,93.56,0.0735,حجمی,10,معرفی محصول جدید,رد,2020-03-18,2020-03-19,CRM_OFFERS
OFF-0001602,C_769450,2021-11-04,2021-11-04,P_242632,Product_Family_03,244.62,225.39,0.0786,حجمی,28,افزایش سهم از سبد,منقضی‌شده,2021-11-12,2021-11-12,CRM_OFFERS
OFF-0001603,C_598080,2022-04-07,2022-04-09,P_RARE_Product_Family_03,Product_Family_03,742.02,679.99,0.0836,قیمتی,20,افزایش حجم سفارش,قبول,2022-04-19,2022-04-21,CRM_OFFERS
OFF-0001604,C_624339,2020-07-17,2020-07-17,P_623611,Product_Family_04,46.14,43.92,0.0482,قیمتی,24,رقابت قیمتی,منقضی‌شده,2020-07-29,2020-07-29,CRM_OFFERS
OFF-0001605,C_878590,2020-07-15,2020-07-17,P_978590,Product_Family_04,103.52,98.0,0.0533,حجمی,16,افزایش حجم سفارش,قبول,2020-07-31,2020-08-02,CRM_OFFERS
OFF-0001606,C_664019,2020-10-19,2020-10-20,P_484048,Product_Family_03,139.54,131.4,0.0583,مدت‌دار,8,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001607,C_746892,2021-08-16,2021-08-16,P_961834,Product_Family_03,220.13,206.17,0.0634,مدت‌دار,26,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001608,C_746892,2021-07-30,2021-07-30,P_573948,Product_Family_03,212.11,204.92,0.0339,قیمتی,6,افزایش سهم از سبد,منقضی‌شده,2021-08-03,2021-08-03,CRM_OFFERS
OFF-0001609,C_749821,2021-10-22,2021-10-24,P_RARE_Product_Family_05,Product_Family_05,539.48,518.44,0.039,حجمی,24,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001610,C_479796,2021-04-14,2021-04-15,P_967448,Product_Family_03,153.54,148.4,0.0335,مدت‌دار,26,رقابت قیمتی,رد,2021-05-03,2021-05-04,CRM_OFFERS
OFF-0001611,C_806376,2021-07-07,2021-07-09,P_RARE_Product_Family_02,Product_Family_02,206.4,200.54,0.0284,قیمتی,8,آزمون محصول,قبول,2021-07-22,2021-07-24,CRM_OFFERS
OFF-0001612,C_746892,2021-04-30,2021-04-30,P_RARE_Product_Family_03,Product_Family_03,137.09,133.9,0.0233,قیمتی,16,تسویه سریع,درحال مذاکره,,,CRM_OFFERS
OFF-0001613,C_117580,2020-08-07,2020-08-08,P_593409,Product_Family_02,123.08,120.83,0.0183,مدت‌دار,24,افزایش حجم سفارش,رد,2020-08-13,2020-08-14,CRM_OFFERS
OFF-0001614,C_523504,2021-01-03,2021-01-05,P_645213,Product_Family_05,242.48,239.28,0.0132,حجمی,6,حفظ مشتری کلیدی,قبول,2021-01-05,2021-01-07,CRM_OFFERS
OFF-0001615,C_268031,2020-12-20,2020-12-20,P_495337,Product_Family_04,142.5,130.64,0.0832,حجمی,14,رقابت قیمتی,منقضی‌شده,2021-01-16,2021-01-16,CRM_OFFERS
OFF-0001616,C_428127,2021-12-14,2021-12-15,P_RARE_Product_Family_02,Product_Family_02,489.3,451.09,0.0781,حجمی,22,افزایش سهم از سبد,رد,2022-01-06,2022-01-07,CRM_OFFERS
OFF-0001617,C_769491,2021-06-01,2021-06-03,P_003764,Product_Family_01,152.23,141.1,0.0731,قیمتی,30,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
OFF-0001618,C_317124,2021-03-21,2021-03-23,P_888064,Product_Family_03,88.45,81.91,0.0739,قیمتی,14,حفظ مشتری کلیدی,قبول,2021-04-14,2021-04-16,CRM_OFFERS
OFF-0001619,C_117580,2020-08-18,2020-08-18,P_275491,Product_Family_02,134.04,124.8,0.0689,قیمتی,22,حفظ مشتری کلیدی,منقضی‌شده,2020-09-07,2020-09-07,CRM_OFFERS
OFF-0001620,C_317124,2021-05-07,2021-05-07,P_444915,Product_Family_03,90.1,83.48,0.0735,مدت‌دار,9,معرفی محصول جدید,منقضی‌شده,2021-05-16,2021-05-16,CRM_OFFERS
OFF-0001621,C_829082,2022-05-18,2022-05-20,P_RARE_Product_Family_05,Product_Family_05,931.65,858.42,0.0786,مدت‌دار,27,آزمون محصول,قبول,2022-06-01,2022-06-03,CRM_OFFERS
OFF-0001622,C_877858,2021-06-27,2021-06-29,P_285147,Product_Family_05,290.32,271.91,0.0634,قیمتی,25,معرفی محصول جدید,درحال مذاکره,,,CRM_OFFERS
OFF-0001623,C_633661,2022-06-17,2022-06-18,P_RARE_Product_Family_03,Product_Family_03,842.85,785.2,0.0684,مدت‌دار,17,حفظ مشتری کلیدی,رد,2022-06-22,2022-06-23,CRM_OFFERS
OFF-0001624,C_155990,2021-01-18,2021-01-20,P_RARE_Product_Family_03,Product_Family_03,91.59,89.88,0.0187,قیمتی,29,معرفی محصول جدید,قبول,2021-02-14,2021-02-16,CRM_OFFERS
OFF-0001625,C_317124,2021-10-16,2021-10-17,P_RARE_Product_Family_03,Product_Family_03,264.32,258.03,0.0238,حجمی,21,حفظ مشتری کلیدی,رد,2021-11-16,2021-11-17,CRM_OFFERS
OFF-0001626,C_358504,2022-01-05,2022-01-06,P_310017,Product_Family_05,787.81,721.95,0.0836,مدت‌دار,19,آزمون محصول,رد,2022-01-23,2022-01-24,CRM_OFFERS
OFF-0001627,C_479796,2020-12-14,2020-12-14,P_528319,Product_Family_01,123.14,121.45,0.0137,حجمی,11,حفظ مشتری کلیدی,درحال مذاکره,,,CRM_OFFERS
