Customer_ID,Customer_Segment,Customer_Status,Location_ID,Sales_Rep_ID,Credit_Limit,Payment_Terms_Days,Recency_Days,Days_Since_Last_Order,Frequency_Orders,Monetary_Total_Revenue,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Last_Order_Date,First_Order_Date,Avg_Order_Interval_Days,Order_Interval_Std_Days,Avg_Payment_Delay_Days,Max_Payment_Delay_Days,Collections_Count,Bounced_Check_Rate,Lifetime_Days,Lifetime_Years,Annual_Sales_Trailing12M,Revenue_Total_Lifetime,Cost_Total_Lifetime,Margin_Total_Lifetime,Margin_Pct,Margin_Cost_Basis_Actual_Pct,Margin_RARE_Revenue_Pct,Margin_Confidence,LTV,Revenue_Share_As_Of_Month,Revenue_Share_Pct_Latest,Revenue_Share_Pct_Avg,Lifetime_Complaints,Recent_Complaints_12M,Biggest_Problem,Expected_Next_Order_Date,Days_Until_Expected_Next_Order,Risk_Score,Risk_Level,Recommended_Action
C_608571,B,غیرفعال,LOC-010,REP-005,3474000,0,262.0,262.0,2,4631826.14,3.0,4.0,2.0,342,Regular,2021-10-11,2021-10-11,0.0,,39.0,39.0,1,0.0,0,0.0,4631826.14,4631826.14,4189821.8761,442004.26389999967,0.0954,0.5,1.0,Low,442004.26,2022-06,0.0,0.0208,0,0,,2021-10-11 00:00:00,-262.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_611705,A,غیرفعال,LOC-016,REP-004,186000,0,220.0,220.0,7,286810.19,3.0,3.0,3.0,333,Regular,2021-11-22,2020-01-20,112.0,74.2,22.6,48.0,5,0.0,672,1.84,2697.28,286810.19,262681.0727,24129.11729999998,0.0841,0.214,0.0,Medium,24129.12,2022-06,0.0,0.04,1,1,کریمپ / حجم ناهمگون,2022-03-14 00:00:00,-108.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_616910,A,غیرفعال,LOC-010,REP-002,1063000,0,402.0,402.0,2,1079523.27,4.0,4.0,2.0,442,Loyal Customers,2021-05-24,2021-04-12,42.0,,0.5,1.0,2,0.5,42,0.11,0.0,1079523.27,886577.7865,192945.48349999997,0.1787,0.0,0.656,Low,192945.48,2022-06,0.0,0.0,0,0,,2021-07-05 00:00:00,-360.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_618530,B,فعال,LOC-012,REP-008,1257000,0,129.0,129.0,2,1441240.5699999998,2.0,4.0,2.0,242,Regular,2022-02-21,2022-02-07,14.0,,9.5,15.0,2,0.0,14,0.04,1441240.5699999998,1441240.5699999998,1553790.8671999997,-112550.29719999991,-0.0781,0.0,0.0,Low,-112550.3,2022-06,0.0,0.0283,0,0,,2022-03-07 00:00:00,-115.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_621209,B,غیرفعال,LOC-014,REP-004,2347000,0,220.0,220.0,1,1564330.4300000002,3.0,5.0,2.0,352,Regular,2021-11-22,2021-11-22,,,21.0,21.0,1,0.0,0,0.0,1564330.4300000002,1564330.4300000002,1540821.875,23508.55500000005,0.015,0.0,1.0,Low,23508.56,2022-06,0.0,0.0583,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_622797,B,غیرفعال,LOC-005,REP-003,1074000,0,395.0,395.0,10,4066092.0,4.0,2.0,2.0,422,New / Recent,2021-05-31,2020-05-25,41.2,53.1,17.0,34.0,8,0.0,371,1.02,0.0,4066092.0,3690685.4971000003,375406.50290000014,0.0923,0.158,0.01,Low,375406.5,2022-06,0.0,0.0,0,0,,2021-07-11 04:48:00,-354.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_624339,A,غیرفعال,LOC-012,REP-001,197000,0,675.0,675.0,4,345054.77999999997,5.0,3.0,3.0,533,Loyal Customers,2020-08-24,2020-07-27,9.3,16.2,14.0,46.0,4,0.0,28,0.08,0.0,345054.77999999997,358680.2177,-13625.437699999999,-0.0395,0.272,0.46,Medium,-13625.44,2022-06,0.0,0.0,2,0,نوسان دنیر,2020-09-02 07:12:00,-666.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_625486,A,غیرفعال,LOC-005,REP-008,589000,0,423.0,423.0,3,616970.92,4.0,4.0,3.0,443,Loyal Customers,2021-05-03,2021-02-15,38.5,44.5,8.0,23.0,4,0.0,77,0.21,0.0,616970.92,581339.1257,35631.794299999994,0.0578,0.143,0.0,Low,35631.79,2022-06,0.0,0.0,0,0,,2021-06-10 12:00:00,-385.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_627716,C,فعال,LOC-003,REP-004,4609000,0,66.0,66.0,7,7217770.52,1.0,3.0,1.0,131,Lost / Churned,2022-04-25,2020-01-20,137.7,81.5,24.8,48.0,10,0.0,826,2.26,5767987.75,7217770.52,7192794.6882,24975.831800000036,0.0035,0.257,0.776,Low,24975.83,2022-06,0.0,0.0725,2,2,روغن نامتوازن,2022-09-09 16:48:00,71.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_631025,B,غیرفعال,LOC-015,REP-008,64000,0,724.0,724.0,2,53784.13,5.0,4.0,5.0,545,Champions,2020-07-06,2020-03-30,98.0,,46.5,49.0,2,0.0,98,0.27,0.0,53784.13,41071.5683,12712.561699999998,0.2364,0.2,1.0,Low,12712.56,2022-06,0.0,0.0,0,0,,2020-10-12 00:00:00,-626.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_632933,C,فعال,LOC-008,REP-003,340000,0,136.0,136.0,5,415372.83,2.0,3.0,3.0,233,Regular,2022-02-14,2020-05-18,159.2,117.7,15.8,34.0,5,0.0,637,1.74,344393.76,415372.83,432701.5341,-17328.704099999995,-0.0417,0.286,0.0,Medium,-17328.7,2022-06,0.0,0.08,0,0,,2022-07-23 04:48:00,23.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_633091,B,غیرفعال,LOC-016,REP-002,95000,0,598.0,598.0,5,195626.11,4.0,3.0,4.0,434,Loyal Customers,2020-11-09,2020-01-20,73.5,25.9,21.2,47.0,8,0.0,294,0.8,0.0,195626.11,170824.3505,24801.7595,0.1268,0.125,0.0,Low,24801.76,2022-06,0.0,0.0,0,0,,2021-01-21 12:00:00,-525.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_633514,C,غیرفعال,LOC-002,REP-005,79000,0,220.0,220.0,11,115573.63,3.0,2.0,4.0,324,Regular,2021-11-22,2021-03-29,23.8,27.8,18.3,43.0,12,0.0,238,0.65,79121.94,115573.63,101530.0969,14043.5331,0.1215,0.333,0.115,Medium,14043.53,2022-06,0.0,0.0783,0,0,,2021-12-15 19:12:00,-197.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_633661,A,فعال,LOC-004,REP-007,5504000,0,31.0,31.0,320,215305265.76,1.0,1.0,1.0,111,Lost / Churned,2022-05-30,2020-01-27,2.7,4.8,23.4,56.0,340,0.006,854,2.34,114381859.24,215305265.76,186790679.425,28514586.335,0.1324,0.33,0.88,Low,28514586.34,2022-06,0.0,0.3125,7,1,خرابی دوک و بسته‌بندی,2022-06-01 16:48:00,-29.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_636079,A,فعال,LOC-012,REP-006,6374000,0,80.0,80.0,2,5202928.6,2.0,4.0,2.0,242,Regular,2022-04-11,2021-07-05,280.0,,23.0,42.0,2,0.0,280,0.77,5202928.6,5202928.6,4894770.6432,308157.9567999998,0.0592,0.25,0.0,Medium,308157.96,2022-06,0.0,0.0792,0,0,,2023-01-16 00:00:00,200.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_638314,A,غیرفعال,LOC-015,REP-003,21000,0,493.0,493.0,5,34333.19,4.0,3.0,5.0,435,Loyal Customers,2021-02-22,2020-03-02,89.2,102.1,20.4,46.0,5,0.0,357,0.98,0.0,34333.19,31584.3019,2748.888100000003,0.0801,0.8,0.149,High,2748.89,2022-06,0.0,0.0,0,0,,2021-05-22 04:48:00,-404.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_642833,C,غیرفعال,LOC-007,REP-006,58000,0,633.0,633.0,1,38046.15,5.0,5.0,5.0,555,Champions,2020-10-05,2020-10-05,,,14.0,14.0,1,0.0,0,0.0,0.0,38046.15,33483.3433,4562.806700000001,0.1199,0.0,0.0,Low,4562.81,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_645011,C,غیرفعال,LOC-011,REP-005,768000,0,528.0,528.0,8,1839101.9,4.0,3.0,2.0,432,Loyal Customers,2021-01-18,2020-01-27,51.0,50.9,21.6,46.0,7,0.0,357,0.98,0.0,1839101.9,1666109.3498,172992.55019999994,0.0941,0.348,0.593,Low,172992.55,2022-06,0.0,0.0,0,0,,2021-03-10 00:00:00,-477.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_646025,B,غیرفعال,LOC-010,REP-004,388000,0,766.0,766.0,4,741600.25,5.0,3.0,3.0,533,Loyal Customers,2020-05-25,2020-01-27,39.7,50.6,18.5,37.0,4,0.0,119,0.33,0.0,741600.25,679845.3803,61754.869700000025,0.0833,0.308,0.0,Medium,61754.87,2022-06,0.0,0.0,0,0,,2020-07-03 16:48:00,-727.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_649318,C,غیرفعال,LOC-015,REP-003,8000,0,311.0,311.0,23,35348.08,3.0,2.0,5.0,325,Regular,2021-08-23,2019-12-30,27.4,43.8,21.3,54.0,26,0.0,602,1.65,7046.83,35348.08,30683.898800000003,4664.1812,0.132,0.242,0.102,Medium,4664.18,2022-06,0.0,0.1,0,0,,2021-09-19 09:36:00,-284.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_651986,B,غیرفعال,LOC-010,REP-001,221000,0,822.0,822.0,1,146986.81000000003,5.0,5.0,4.0,554,Champions,2020-03-30,2020-03-30,,,21.0,21.0,1,0.0,0,0.0,0.0,146986.81000000003,122703.50670000001,24283.303300000003,0.1652,0.333,0.0,Medium,24283.3,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_657627,B,فعال,LOC-013,REP-007,3349000,30,73.0,73.0,13,9173227.53,2.0,2.0,1.0,221,Lost / Churned,2022-04-18,2021-07-26,22.2,19.8,23.4,42.0,13,0.0,266,0.73,9173227.53,9173227.53,7793681.978300001,1379545.5516999997,0.1504,0.298,1.0,Low,1379545.55,2022-06,0.0,0.36,1,1,حجم کمتر از انتظار,2022-05-10 04:48:00,-51.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_658292,C,غیرفعال,LOC-006,REP-002,9000,0,430.0,430.0,1,5415.63,4.0,5.0,5.0,455,Champions,2021-04-26,2021-04-26,,,16.0,16.0,1,0.0,0,0.0,0.0,5415.63,4774.2734,641.3565999999996,0.1184,0.0,0.0,Low,641.36,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_658638,B,غیرفعال,LOC-008,REP-002,283000,0,227.0,227.0,1,188192.79,3.0,5.0,4.0,354,Regular,2021-11-15,2021-11-15,,,26.0,32.0,2,0.0,0,0.0,188192.79,188192.79,154871.65,33321.140000000014,0.1771,0.0,1.0,Low,33321.14,2022-06,0.0,0.0608,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_661757,A,فعال,LOC-009,REP-003,3692000,30,115.0,115.0,62,20245214.240000002,2.0,1.0,1.0,211,Lost / Churned,2022-03-07,2020-01-20,12.7,20.5,22.6,54.0,66,0.0,777,2.13,8905994.0,20245214.240000002,17186314.2668,3058899.9732,0.1511,0.292,1.0,Low,3058899.97,2022-06,0.0,0.1867,0,0,,2022-03-19 16:48:00,-103.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_662193,B,غیرفعال,LOC-011,REP-003,1264000,0,297.0,297.0,67,26087772.37,3.0,1.0,1.0,311,Regular,2021-09-06,2020-02-03,8.8,13.0,21.9,54.0,73,0.014,581,1.59,3041745.1799999997,26087772.37,24706260.4056,1381511.9644000002,0.053,0.374,0.97,Low,1381511.96,2022-06,0.0,0.0667,1,0,استحکام پایین,2021-09-14 19:12:00,-289.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_662380,B,غیرفعال,LOC-013,REP-004,83000,0,661.0,661.0,2,57861.0,5.0,4.0,5.0,545,Champions,2020-09-07,2020-04-13,147.0,,31.0,39.0,2,0.0,147,0.4,0.0,57861.0,53091.7276,4769.272400000003,0.0824,0.333,0.794,Low,4769.27,2022-06,0.0,0.0,0,0,,2021-02-01 00:00:00,-514.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_664019,A,فعال,LOC-007,REP-008,1944000,0,52.0,52.0,34,11550746.17,1.0,1.0,1.0,111,Lost / Churned,2022-05-09,2020-01-20,25.5,40.0,19.6,48.0,40,0.0,840,2.3,4659051.27,11550746.17,10471885.0305,1078861.1395,0.0934,0.269,0.081,Medium,1078861.14,2022-06,0.0,0.1125,2,0,اختلاف ازدیاد طول,2022-06-03 12:00:00,-27.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_665890,A,غیرفعال,LOC-009,REP-005,229000,0,654.0,654.0,1,152013.28,5.0,5.0,4.0,554,Champions,2020-09-14,2020-09-14,,,25.0,25.0,1,0.0,0,0.0,0.0,152013.28,137061.952,14951.328000000001,0.0984,0.5,0.0,High,14951.33,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_666149,A,غیرفعال,LOC-016,REP-007,7000,0,395.0,395.0,2,5872.41,4.0,4.0,5.0,445,Champions,2021-05-31,2021-05-24,7.0,,35.0,48.0,3,0.0,7,0.02,0.0,5872.41,5137.7724,734.6375999999999,0.1251,0.25,0.252,Medium,734.64,2022-06,0.0,0.0,0,0,,2021-06-07 00:00:00,-388.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_669722,A,غیرفعال,LOC-006,REP-006,15000,0,493.0,493.0,1,9378.91,4.0,5.0,5.0,455,Champions,2021-02-22,2021-02-22,,,,,0,,0,0.0,0.0,9378.91,8801.9061,577.003900000001,0.0615,0.0,0.0,Low,577.0,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_671162,A,غیرفعال,LOC-010,REP-005,112000,0,388.0,388.0,1,74346.55,4.0,5.0,4.0,454,Champions,2021-06-07,2021-06-07,,,33.0,33.0,1,0.0,0,0.0,0.0,74346.55,67311.09620000001,7035.453799999992,0.0946,0.5,1.0,Low,7035.45,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_672256,A,فعال,LOC-009,REP-002,3067000,0,59.0,59.0,98,62928342.14,1.0,1.0,1.0,111,Lost / Churned,2022-05-02,2019-12-30,8.8,15.6,23.7,56.0,104,0.0,854,2.34,48187854.75,62928342.14,52819543.7159,10108798.4241,0.1606,0.297,1.0,Low,10108798.42,2022-06,0.0,0.3542,5,1,شید رنگ,2022-05-10 19:12:00,-51.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_672706,C,فعال,LOC-001,REP-003,4552000,30,73.0,73.0,42,16190504.24,2.0,1.0,1.0,211,Lost / Churned,2022-04-18,2020-01-27,19.8,25.5,25.2,53.0,38,0.0,812,2.22,8646897.36,16190504.24,19482629.922,-3292125.6819999996,-0.2033,0.307,0.992,Low,-3292125.68,2022-06,0.0,0.3025,8,4,تنشن و تاب مجازی,2022-05-07 19:12:00,-54.0,4.0,High,Escalate to service recovery — recent complaints + high risk
C_673190,C,غیرفعال,LOC-016,REP-002,285000,0,318.0,318.0,5,340989.87,3.0,3.0,3.0,333,Regular,2021-08-16,2020-03-09,131.2,100.4,18.7,47.0,6,0.0,525,1.44,189832.16999999998,340989.87,306740.9635,34248.90650000001,0.1004,0.125,1.0,Low,34248.91,2022-06,0.0,0.0542,0,0,,2021-12-25 04:48:00,-187.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_677156,B,غیرفعال,LOC-008,REP-003,738000,90,255.0,255.0,6,906061.08,3.0,3.0,3.0,333,Regular,2021-10-18,2020-12-28,58.8,105.1,25.6,49.0,8,0.0,294,0.8,11999.18,906061.08,947263.3266,-41202.24660000001,-0.0455,0.214,0.073,Medium,-41202.25,2022-06,0.0,0.0433,0,0,,2021-12-15 19:12:00,-197.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_677190,B,فعال,LOC-002,REP-007,2893000,0,80.0,80.0,14,7125050.17,2.0,2.0,1.0,221,Lost / Churned,2022-04-11,2020-01-27,61.9,40.5,29.8,40.0,13,0.0,805,2.2,5503466.35,7125050.17,6679974.5757,445075.59430000023,0.0625,0.256,0.999,Low,445075.59,2022-06,0.0,0.1975,0,0,,2022-06-11 21:36:00,-19.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_682000,B,غیرفعال,LOC-009,REP-002,5000,0,626.0,626.0,1,855.05,5.0,5.0,5.0,555,Champions,2020-10-12,2020-10-12,,,39.0,49.0,2,0.0,0,0.0,0.0,855.05,854.5509000000001,0.49909999999988486,0.0006,1.0,0.0,High,0.5,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_683666,A,فعال,LOC-015,REP-007,6463000,0,24.0,24.0,264,153046766.04,1.0,1.0,1.0,111,Lost / Churned,2022-06-06,2020-02-03,3.2,6.3,23.9,53.0,259,0.008,854,2.34,81582805.42,153046766.04,137634076.9045,15412689.1355,0.1007,0.323,0.631,Low,15412689.14,2022-06,0.41,0.455,37,13,بدپیچی / سفتی بسته,2022-06-09 04:48:00,-21.0,3.0,Medium,Follow up — order overdue vs usual pattern
C_687039,A,غیرفعال,LOC-003,REP-003,542000,0,864.0,864.0,1,361218.61,5.0,5.0,3.0,553,Loyal Customers,2020-02-17,2020-02-17,,,35.0,35.0,1,0.0,0,0.0,0.0,361218.61,285413.6288,75804.98119999998,0.2099,0.182,1.0,Low,75804.98,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_687729,C,غیرفعال,LOC-010,REP-001,78000,0,234.0,234.0,3,68171.23,3.0,4.0,4.0,344,Regular,2021-11-08,2021-11-08,0.0,0.0,22.8,45.0,4,0.0,0,0.0,68171.23,68171.23,52865.3379,15305.892100000005,0.2245,0.667,0.754,Low,15305.89,2022-06,0.0,0.0517,0,0,,2021-11-08 00:00:00,-234.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_690888,B,غیرفعال,LOC-011,REP-005,2812000,0,290.0,290.0,18,5694885.51,3.0,2.0,1.0,321,Regular,2021-09-13,2020-04-13,30.5,62.2,11.9,39.0,20,0.0,518,1.42,3770726.41,5694885.51,4905828.1431,789057.3668999997,0.1386,0.162,0.002,Low,789057.37,2022-06,0.0,0.115,0,0,,2021-10-13 12:00:00,-260.0,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_691158,C,غیرفعال,LOC-002,REP-004,311000,0,605.0,605.0,4,633666.73,4.0,3.0,3.0,433,Loyal Customers,2020-11-02,2020-01-27,93.3,65.0,22.8,40.0,4,0.0,280,0.77,0.0,633666.73,554571.4550000001,79095.27499999998,0.1248,0.25,0.326,Medium,79095.27,2022-06,0.0,0.0,0,0,,2021-02-03 07:12:00,-512.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_691869,A,غیرفعال,LOC-011,REP-002,3678000,90,227.0,227.0,66,61438290.95,3.0,1.0,1.0,311,Regular,2021-11-15,2020-03-09,9.5,47.3,24.9,55.0,73,0.0,616,1.69,47696700.68,61438290.95,50510753.0198,10927537.9302,0.1779,0.351,0.748,Low,10927537.93,2022-06,0.0,0.1975,5,1,روغن نامتوازن,2021-11-24 12:00:00,-218.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_692721,B,فعال,LOC-004,REP-004,3506000,0,73.0,73.0,23,22769847.05,2.0,2.0,1.0,221,Lost / Churned,2022-04-18,2020-11-23,23.2,19.6,20.5,47.0,24,0.0,511,1.4,20697862.25,22769847.05,19131523.5441,3638323.5058999998,0.1598,0.275,0.168,Medium,3638323.51,2022-06,0.0,0.3633,0,0,,2022-05-11 04:48:00,-50.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_696763,A,غیرفعال,LOC-011,REP-007,1002000,30,269.0,269.0,13,4373945.5200000005,3.0,2.0,2.0,322,Regular,2021-10-04,2021-05-10,12.2,17.9,27.5,48.0,13,0.0,147,0.4,1552706.69,4373945.5200000005,3586059.7831,787885.7369,0.1801,0.25,1.0,Low,787885.74,2022-06,0.0,0.0958,0,0,,2021-10-16 04:48:00,-257.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_697340,C,فعال,LOC-015,REP-008,6861000,0,80.0,80.0,12,17565142.03,2.0,2.0,1.0,221,Lost / Churned,2022-04-11,2021-05-17,29.9,48.4,23.1,51.0,14,0.0,329,0.9,14078860.01,17565142.03,15048496.976300001,2516645.053699999,0.1433,0.44,0.384,Medium,2516645.05,2022-06,0.0,0.2342,0,0,,2022-05-10 21:36:00,-51.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_698497,C,فعال,LOC-003,REP-004,1336000,90,45.0,45.0,216,30271719.79,1.0,1.0,1.0,111,Lost / Churned,2022-05-16,2020-01-27,3.9,5.1,21.3,53.0,222,0.009,840,2.3,18465651.76,30271719.79,27981365.7034,2290354.0866,0.0757,0.312,0.153,Medium,2290354.09,2022-06,0.0,0.4308,7,1,بدپیچی / سفتی بسته,2022-05-19 21:36:00,-42.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_700197,A,فعال,LOC-008,REP-001,76000,0,150.0,150.0,3,83507.24,2.0,4.0,4.0,244,At Risk (High Value),2022-01-31,2021-11-22,35.0,29.7,23.2,44.0,5,0.0,70,0.19,83507.24,83507.24,72387.4444,11119.795599999998,0.1332,0.167,0.0,Low,11119.8,2022-06,0.0,0.1442,0,0,,2022-03-07 00:00:00,-115.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_701289,C,غیرفعال,LOC-005,REP-002,459000,0,647.0,647.0,1,305573.94,5.0,5.0,3.0,553,Loyal Customers,2020-09-21,2020-09-21,,,22.5,36.0,2,0.0,0,0.0,0.0,305573.94,248391.0488,57182.8912,0.1871,0.25,1.0,Low,57182.89,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_701486,B,غیرفعال,LOC-009,REP-007,86000,0,654.0,654.0,4,152682.36000000002,5.0,3.0,4.0,534,Loyal Customers,2020-09-14,2020-08-03,14.0,7.0,43.8,50.0,4,0.0,42,0.11,0.0,152682.36000000002,172699.5521,-20017.192100000007,-0.1311,0.368,0.914,Low,-20017.19,2022-06,0.0,0.0,0,0,,2020-09-28 00:00:00,-640.0,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_703200,B,فعال,LOC-001,REP-001,2477000,0,59.0,59.0,18,8024129.3,1.0,2.0,1.0,121,Lost / Churned,2022-05-02,2021-03-22,23.9,35.6,18.1,46.0,18,0.0,406,1.11,7092178.18,8024129.3,7310795.412,713333.8879999999,0.0889,0.297,0.739,Low,713333.89,2022-06,0.0,0.1825,0,0,,2022-05-25 21:36:00,-36.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_703801,A,غیرفعال,LOC-005,REP-003,1358000,0,500.0,500.0,15,9183186.15,4.0,2.0,1.0,421,New / Recent,2021-02-15,2020-02-24,25.5,13.1,26.0,52.0,14,0.0,357,0.98,0.0,9183186.15,8140489.8155,1042696.3344999999,0.1135,0.304,0.007,Medium,1042696.33,2022-06,0.0,0.0,0,0,,2021-03-12 12:00:00,-475.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_704122,C,غیرفعال,LOC-014,REP-006,30000,0,857.0,857.0,1,19969.45,5.0,5.0,5.0,555,Champions,2020-02-24,2020-02-24,,,0.0,0.0,1,0.0,0,0.0,0.0,19969.45,23767.8124,-3798.362399999999,-0.1902,0.105,0.807,Low,-3798.36,2022-06,0.0,0.0,0,0,,,,5.0,High,"Reactivation outreach — inactive, no recent orders"
C_705572,C,فعال,LOC-008,REP-008,6379000,0,59.0,59.0,158,47271503.76,1.0,1.0,1.0,111,Lost / Churned,2022-05-02,2019-12-30,5.4,7.1,22.7,56.0,171,0.006,854,2.34,36457290.76,47271503.76,42474265.4452,4797238.3148,0.1015,0.315,0.222,Medium,4797238.31,2022-06,0.0,0.415,6,1,بدپیچی / سفتی بسته,2022-05-07 09:36:00,-54.0,3.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_705680,A,غیرفعال,LOC-008,REP-004,1561000,30,465.0,465.0,42,9698181.28,4.0,1.0,1.0,411,New / Recent,2021-03-22,2020-01-06,10.8,14.3,24.1,55.0,43,0.0,441,1.21,0.0,9698181.28,8893304.7702,804876.5098,0.083,0.329,0.001,Medium,804876.51,2022-06,0.0,0.0,1,0,استحکام پایین,2021-04-01 19:12:00,-455.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_706708,B,غیرفعال,LOC-006,REP-003,1091000,0,402.0,402.0,1,726838.65,4.0,5.0,3.0,453,Loyal Customers,2021-05-24,2021-05-24,,,28.0,28.0,1,0.0,0,0.0,0.0,726838.65,740838.752,-14000.101999999955,-0.0193,1.0,0.0,High,-14000.1,2022-06,0.0,0.0,0,0,,,,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_708199,B,غیرفعال,LOC-007,REP-007,401000,0,549.0,549.0,1,267296.88,4.0,5.0,4.0,454,Champions,2020-12-28,2020-12-28,,,37.0,37.0,1,0.0,0,0.0,0.0,267296.88,264083.2356,3213.64439999999,0.012,0.0,0.0,Low,3213.64,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_709044,B,غیرفعال,LOC-002,REP-003,44000,0,493.0,493.0,1,29025.85,4.0,5.0,5.0,455,Champions,2021-02-22,2021-02-22,,,46.0,52.0,2,0.0,0,0.0,0.0,29025.85,24717.1055,4308.744499999997,0.1484,1.0,1.0,Low,4308.74,2022-06,0.0,0.0,0,0,,,,7.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_710912,A,فعال,LOC-009,REP-002,6036000,0,59.0,59.0,12,27194151.02,1.0,2.0,1.0,121,Lost / Churned,2022-05-02,2021-05-10,32.5,50.1,29.1,48.0,16,0.0,357,0.98,25156383.830000002,27194151.02,23745111.5187,3449039.5013000006,0.1268,0.348,0.0,Medium,3449039.5,2022-06,0.0,0.1475,0,0,,2022-06-03 12:00:00,-27.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
C_714619,C,غیرفعال,LOC-009,REP-007,651000,0,598.0,598.0,53,9295052.71,4.0,1.0,1.0,411,New / Recent,2020-11-09,2020-01-20,5.7,12.0,21.0,56.0,51,0.0,294,0.8,0.0,9295052.71,8496563.4495,798489.2604999999,0.0859,0.342,0.847,Low,798489.26,2022-06,0.0,0.0,0,0,,2020-11-14 16:48:00,-593.0,6.0,Critical,"Reactivation outreach — inactive, no recent orders"
C_717003,A,فعال,LOC-007,REP-006,245000,0,66.0,66.0,22,1268822.39,1.0,2.0,2.0,122,Lost / Churned,2022-04-25,2020-01-13,39.7,44.3,24.3,55.0,23,0.0,833,2.28,585787.1,1268822.39,1056748.2756999999,212074.11430000002,0.1671,0.324,0.658,Low,212074.11,2022-06,0.0,0.1592,0,0,,2022-06-03 16:48:00,-27.0,2.0,Medium,Upsell / grow share-of-wallet — low share vs estimated potential
