Cost_Record_ID,Sales_Line_ID,شماره فاکتور,Product_ID,هزینه کل به ازای واحد,مقدار برگشتی,مبلغ برگشتی,Cost_Close_Date,Available_At,Source_System
COST-SL-00025502,SL-00025502,T_003355,P_RARE_Product_Family_02,121.59,0.00,0.00,2020-09-12,2020-09-14,ERP_COSTING
COST-SL-00025503,SL-00025503,T_933342,P_RARE_Product_Family_03,134.46,0.00,0.00,2021-09-30,2021-10-01,ERP_COSTING
COST-SL-00025506,SL-00025506,T_653797,P_319957,169.79,0.00,0.00,2021-03-07,2021-03-07,ERP_COSTING
COST-SL-00025509,SL-00025509,T_203748,P_RARE_Product_Family_03,127.38,0.00,0.00,2021-09-24,2021-09-24,ERP_COSTING
COST-SL-00025511,SL-00025511,T_541310,P_RARE_Product_Family_04,39.96,0.00,0.00,2020-08-12,2020-08-12,ERP_COSTING
COST-SL-00025514,SL-00025514,T_664354,P_526655,129.99,0.00,0.00,2020-11-29,2020-11-30,ERP_COSTING
COST-SL-00025515,SL-00025515,T_665181,P_RARE_Product_Family_02,376.11,0.00,0.00,2021-12-28,2021-12-30,ERP_COSTING
COST-SL-00025520,SL-00025520,T_691152,P_611957,97.78,0.00,0.00,2020-08-13,2020-08-15,ERP_COSTING
COST-SL-00025525,SL-00025525,T_397475,P_RARE_Product_Family_03,214.35,0.00,0.00,2021-06-21,2021-06-21,ERP_COSTING
COST-SL-00025530,SL-00025530,T_340299,P_RARE_Product_Family_03,53.43,0.00,0.00,2020-03-18,2020-03-19,ERP_COSTING
COST-SL-00025531,SL-00025531,T_720951,P_RARE_Product_Family_02,313.94,0.00,0.00,2021-11-12,2021-11-14,ERP_COSTING
COST-SL-00025534,SL-00025534,T_958026,P_RARE_Product_Family_04,74.91,0.00,0.00,2021-06-08,2021-06-08,ERP_COSTING
COST-SL-00025541,SL-00025541,T_871166,P_102912,215.48,0.00,0.00,2021-08-01,2021-08-02,ERP_COSTING
COST-SL-00025551,SL-00025551,T_615883,P_RARE_Product_Family_06,41.23,0.00,0.00,2020-09-08,2020-09-10,ERP_COSTING
COST-SL-00025556,SL-00025556,T_379121,P_505032,94.37,0.00,0.00,2020-04-30,2020-04-30,ERP_COSTING
COST-SL-00025561,SL-00025561,T_840337,P_936652,168.91,0.00,0.00,2021-08-12,2021-08-12,ERP_COSTING
COST-SL-00025562,SL-00025562,T_213385,P_691393,87.71,0.00,0.00,2020-09-15,2020-09-17,ERP_COSTING
COST-SL-00025564,SL-00025564,T_306925,P_RARE_Product_Family_04,49.00,0.00,0.00,2021-05-20,2021-05-20,ERP_COSTING
COST-SL-00025565,SL-00025565,T_659050,P_RARE_Product_Family_03,125.73,0.00,0.00,2020-11-10,2020-11-12,ERP_COSTING
COST-SL-00025570,SL-00025570,T_060295,P_RARE_Product_Family_03,49.31,0.00,0.00,2020-11-06,2020-11-06,ERP_COSTING
COST-SL-00025574,SL-00025574,T_608887,P_RARE_Product_Family_01,132.61,0.00,0.00,2020-11-07,2020-11-08,ERP_COSTING
COST-SL-00025575,SL-00025575,T_085431,P_RARE_Product_Family_03,365.48,0.00,0.00,2022-01-31,2022-02-02,ERP_COSTING
COST-SL-00025579,SL-00025579,T_237364,P_215215,228.06,0.00,0.00,2021-11-20,2021-11-21,ERP_COSTING
COST-SL-00025585,SL-00025585,T_416377,P_RARE_Product_Family_03,123.03,0.00,0.00,2020-07-29,2020-07-30,ERP_COSTING
COST-SL-00025588,SL-00025588,T_559767,P_836866,192.02,0.00,0.00,2021-08-14,2021-08-14,ERP_COSTING
COST-SL-00025590,SL-00025590,T_001671,P_108736,99.86,0.00,0.00,2020-08-02,2020-08-02,ERP_COSTING
COST-SL-00025593,SL-00025593,T_749567,P_490196,176.43,0.00,0.00,2021-04-23,2021-04-25,ERP_COSTING
COST-SL-00025596,SL-00025596,T_278756,P_484354,267.12,0.00,0.00,2021-11-02,2021-11-02,ERP_COSTING
COST-SL-00025602,SL-00025602,T_919001,P_983543,214.25,0.00,0.00,2021-04-10,2021-04-10,ERP_COSTING
COST-SL-00025603,SL-00025603,T_714975,P_242632,94.65,0.00,0.00,2020-03-16,2020-03-17,ERP_COSTING
COST-SL-00025604,SL-00025604,T_564364,P_RARE_Product_Family_03,55.79,0.00,0.00,2020-10-01,2020-10-01,ERP_COSTING
COST-SL-00025607,SL-00025607,T_806403,P_353110,53.60,0.00,0.00,2020-06-30,2020-07-02,ERP_COSTING
COST-SL-00025608,SL-00025608,T_739738,P_RARE_Product_Family_03,174.50,0.00,0.00,2020-12-25,2020-12-26,ERP_COSTING
COST-SL-00025609,SL-00025609,T_513428,P_635050,347.52,0.00,0.00,2021-11-28,2021-11-30,ERP_COSTING
COST-SL-00025616,SL-00025616,T_348204,P_003764,299.05,0.00,0.00,2022-01-02,2022-01-03,ERP_COSTING
COST-SL-00025617,SL-00025617,T_027872,P_RARE_Product_Family_03,136.02,8.85,"1,204.40",2020-07-31,2020-07-31,ERP_COSTING
COST-SL-00025618,SL-00025618,T_221264,P_RARE_Product_Family_02,114.17,0.00,0.00,2020-08-15,2020-08-17,ERP_COSTING
COST-SL-00025622,SL-00025622,T_459153,P_RARE_Product_Family_03,108.26,0.00,0.00,2020-09-15,2020-09-15,ERP_COSTING
COST-SL-00025623,SL-00025623,T_884882,P_693518,153.35,0.00,0.00,2021-07-15,2021-07-16,ERP_COSTING
COST-SL-00025628,SL-00025628,T_311959,P_805385,88.72,0.00,0.00,2020-09-23,2020-09-25,ERP_COSTING
COST-SL-00025633,SL-00025633,T_168019,P_241469,301.80,0.00,0.00,2021-09-26,2021-09-28,ERP_COSTING
COST-SL-00025636,SL-00025636,T_278756,P_461887,298.33,0.00,0.00,2021-11-03,2021-11-04,ERP_COSTING
COST-SL-00025638,SL-00025638,T_179571,P_RARE_Product_Family_04,55.25,0.00,0.00,2021-07-01,2021-07-01,ERP_COSTING
COST-SL-00025639,SL-00025639,T_747566,P_RARE_Product_Family_04,96.68,0.00,0.00,2021-01-05,2021-01-07,ERP_COSTING
COST-SL-00025640,SL-00025640,T_346972,P_995713,107.06,0.00,0.00,2020-06-08,2020-06-08,ERP_COSTING
COST-SL-00025643,SL-00025643,T_162607,P_RARE_Product_Family_05,122.78,0.00,0.00,2020-03-14,2020-03-16,ERP_COSTING
COST-SL-00025646,SL-00025646,T_899990,P_RARE_Product_Family_05,63.85,0.00,0.00,2020-08-29,2020-08-31,ERP_COSTING
COST-SL-00025647,SL-00025647,T_030830,P_140222,145.51,0.00,0.00,2021-04-12,2021-04-12,ERP_COSTING
COST-SL-00025650,SL-00025650,T_956651,P_RARE_Product_Family_04,41.71,0.00,0.00,2020-05-07,2020-05-08,ERP_COSTING
COST-SL-00025656,SL-00025656,T_661783,P_816663,70.54,0.00,0.00,2020-02-04,2020-02-05,ERP_COSTING
COST-SL-00025657,SL-00025657,T_300522,P_830231,273.08,0.00,0.00,2021-07-04,2021-07-04,ERP_COSTING
COST-SL-00025660,SL-00025660,T_119510,P_576643,165.92,0.00,0.00,2020-11-13,2020-11-15,ERP_COSTING
COST-SL-00025667,SL-00025667,T_027050,P_787809,118.74,0.00,0.00,2020-12-02,2020-12-03,ERP_COSTING
COST-SL-00025673,SL-00025673,T_333993,P_650635,81.79,0.00,0.00,2020-03-23,2020-03-23,ERP_COSTING
COST-SL-00025678,SL-00025678,T_705302,P_655926,218.92,0.00,0.00,2021-10-05,2021-10-07,ERP_COSTING
COST-SL-00025679,SL-00025679,T_849129,P_821814,83.61,0.00,0.00,2020-04-19,2020-04-20,ERP_COSTING
COST-SL-00025686,SL-00025686,T_346793,P_RARE_Product_Family_01,128.56,0.00,0.00,2020-12-04,2020-12-04,ERP_COSTING
COST-SL-00025688,SL-00025688,T_711048,P_644608,116.43,0.00,0.00,2020-03-28,2020-03-30,ERP_COSTING
COST-SL-00025692,SL-00025692,T_025297,P_118397,173.58,0.00,0.00,2021-03-13,2021-03-14,ERP_COSTING
COST-SL-00025693,SL-00025693,T_572766,P_817472,157.91,0.00,0.00,2020-10-15,2020-10-15,ERP_COSTING
COST-SL-00025694,SL-00025694,T_109008,P_RARE_Product_Family_03,119.30,0.00,0.00,2021-07-05,2021-07-06,ERP_COSTING
COST-SL-00025699,SL-00025699,T_582454,P_703625,152.25,0.00,0.00,2021-03-26,2021-03-28,ERP_COSTING
COST-SL-00025702,SL-00025702,T_356998,P_RARE_Product_Family_02,174.81,0.00,0.00,2021-06-15,2021-06-16,ERP_COSTING
COST-SL-00025704,SL-00025704,T_469219,P_RARE_Product_Family_02,121.57,0.00,0.00,2020-09-13,2020-09-14,ERP_COSTING
COST-SL-00025705,SL-00025705,T_295225,P_RARE_Product_Family_04,95.19,0.00,0.00,2021-05-28,2021-05-28,ERP_COSTING
COST-SL-00025708,SL-00025708,T_550625,P_RARE_Product_Family_04,953.99,0.00,0.00,2022-03-03,2022-03-04,ERP_COSTING
COST-SL-00025710,SL-00025710,T_086262,P_812406,97.23,0.00,0.00,2021-07-26,2021-07-26,ERP_COSTING
COST-SL-00025715,SL-00025715,T_751541,P_RARE_Product_Family_03,213.35,0.00,0.00,2021-11-04,2021-11-06,ERP_COSTING
COST-SL-00025716,SL-00025716,T_631901,P_RARE_Product_Family_04,361.98,0.00,0.00,2021-11-13,2021-11-13,ERP_COSTING
COST-SL-00025720,SL-00025720,T_585964,P_646920,62.25,0.00,0.00,2021-05-30,2021-06-01,ERP_COSTING
COST-SL-00025723,SL-00025723,T_868930,P_RARE_Product_Family_01,128.80,4.33,624.60,2021-04-06,2021-04-06,ERP_COSTING
COST-SL-00025724,SL-00025724,T_229335,P_RARE_Product_Family_03,114.40,0.00,0.00,2021-03-20,2021-03-21,ERP_COSTING
COST-SL-00025725,SL-00025725,T_268638,P_597359,78.41,0.00,0.00,2020-04-02,2020-04-02,ERP_COSTING
COST-SL-00025731,SL-00025731,T_654581,P_023448,342.12,0.00,0.00,2021-11-29,2021-12-01,ERP_COSTING
COST-SL-00025740,SL-00025740,T_326092,P_836866,288.28,0.00,0.00,2021-10-06,2021-10-08,ERP_COSTING
COST-SL-00025741,SL-00025741,T_647383,P_945371,165.55,0.00,0.00,2021-03-01,2021-03-02,ERP_COSTING
COST-SL-00025745,SL-00025745,T_002379,P_RARE_Product_Family_03,86.01,0.00,0.00,2021-01-17,2021-01-17,ERP_COSTING
COST-SL-00025746,SL-00025746,T_321273,P_RARE_Product_Family_02,203.34,0.00,0.00,2021-07-02,2021-07-04,ERP_COSTING
COST-SL-00025750,SL-00025750,T_953550,P_003764,134.93,0.00,0.00,2021-04-27,2021-04-28,ERP_COSTING
COST-SL-00025751,SL-00025751,T_208685,P_975626,92.77,0.00,0.00,2020-10-29,2020-10-31,ERP_COSTING
COST-SL-00025762,SL-00025762,T_211117,P_512113,70.84,0.00,0.00,2020-04-16,2020-04-18,ERP_COSTING
COST-SL-00025765,SL-00025765,T_268203,P_RARE_Product_Family_05,225.38,84.32,"18,498.96",2020-12-26,2020-12-26,ERP_COSTING
COST-SL-00025768,SL-00025768,T_794049,P_RARE_Product_Family_03,98.75,0.00,0.00,2020-10-06,2020-10-08,ERP_COSTING
COST-SL-00025772,SL-00025772,T_976829,P_569202,64.78,0.00,0.00,2020-07-01,2020-07-03,ERP_COSTING
COST-SL-00025775,SL-00025775,T_440381,P_650055,119.50,0.00,0.00,2021-02-22,2021-02-23,ERP_COSTING
COST-SL-00025778,SL-00025778,T_212037,P_826872,151.27,0.00,0.00,2021-01-22,2021-01-24,ERP_COSTING
COST-SL-00025779,SL-00025779,T_598105,P_RARE_Product_Family_04,36.62,0.00,0.00,2020-08-23,2020-08-23,ERP_COSTING
COST-SL-00025783,SL-00025783,T_493079,P_593409,94.13,0.00,0.00,2020-02-06,2020-02-06,ERP_COSTING
COST-SL-00025786,SL-00025786,T_552536,P_572494,158.08,0.00,0.00,2021-08-01,2021-08-03,ERP_COSTING
COST-SL-00025788,SL-00025788,T_241675,P_970810,392.53,0.00,0.00,2021-11-19,2021-11-21,ERP_COSTING
COST-SL-00025789,SL-00025789,T_923067,P_868198,139.58,0.00,0.00,2020-12-09,2020-12-10,ERP_COSTING
COST-SL-00025792,SL-00025792,T_261119,P_RARE_Product_Family_04,171.80,0.00,0.00,2021-09-18,2021-09-19,ERP_COSTING
COST-SL-00025793,SL-00025793,T_172764,P_RARE_Product_Family_03,74.25,0.00,0.00,2021-07-05,2021-07-07,ERP_COSTING
COST-SL-00025797,SL-00025797,T_071134,P_RARE_Product_Family_05,312.67,0.00,0.00,2021-03-02,2021-03-02,ERP_COSTING
COST-SL-00025798,SL-00025798,T_074776,P_823428,93.72,0.00,0.00,2020-02-06,2020-02-07,ERP_COSTING
COST-SL-00025800,SL-00025800,T_631834,P_RARE_Product_Family_05,274.32,0.00,0.00,2021-02-26,2021-02-26,ERP_COSTING
COST-SL-00025810,SL-00025810,T_493406,P_RARE_Product_Family_03,115.97,0.00,0.00,2020-02-15,2020-02-16,ERP_COSTING
COST-SL-00025811,SL-00025811,T_435905,P_593409,217.38,0.00,0.00,2021-09-23,2021-09-23,ERP_COSTING
COST-SL-00025815,SL-00025815,T_749749,P_RARE_Product_Family_03,95.96,0.00,0.00,2020-06-24,2020-06-26,ERP_COSTING
COST-SL-00025816,SL-00025816,T_504897,P_826872,100.96,0.00,0.00,2020-04-06,2020-04-07,ERP_COSTING
COST-SL-00025822,SL-00025822,T_179560,P_434331,170.37,0.00,0.00,2021-08-31,2021-08-31,ERP_COSTING
COST-SL-00025825,SL-00025825,T_363354,P_RARE_Product_Family_04,104.34,0.00,0.00,2020-10-25,2020-10-27,ERP_COSTING
COST-SL-00025828,SL-00025828,T_891146,P_RARE_Product_Family_02,89.84,0.00,0.00,2021-03-08,2021-03-09,ERP_COSTING
COST-SL-00025832,SL-00025832,T_679235,P_RARE_Product_Family_03,333.60,0.00,0.00,2021-12-02,2021-12-04,ERP_COSTING
COST-SL-00025835,SL-00025835,T_107271,P_RARE_Product_Family_02,176.55,0.00,0.00,2021-04-03,2021-04-03,ERP_COSTING
COST-SL-00025838,SL-00025838,T_200979,P_444447,101.62,0.00,0.00,2020-06-05,2020-06-06,ERP_COSTING
COST-SL-00025839,SL-00025839,T_658609,P_275491,192.35,0.00,0.00,2021-07-14,2021-07-14,ERP_COSTING
COST-SL-00025843,SL-00025843,T_121898,P_666628,78.81,0.00,0.00,2021-01-27,2021-01-27,ERP_COSTING
COST-SL-00025844,SL-00025844,T_820696,P_RARE_Product_Family_04,145.92,0.00,0.00,2021-07-16,2021-07-17,ERP_COSTING
COST-SL-00025849,SL-00025849,T_004457,P_254779,77.69,0.00,0.00,2020-06-22,2020-06-22,ERP_COSTING
COST-SL-00025852,SL-00025852,T_407092,P_434331,77.80,0.00,0.00,2020-12-21,2020-12-23,ERP_COSTING
COST-SL-00025854,SL-00025854,T_442604,P_255737,54.39,0.00,0.00,2021-03-06,2021-03-08,ERP_COSTING
COST-SL-00025855,SL-00025855,T_884717,P_979926,403.39,0.00,0.00,2021-12-02,2021-12-03,ERP_COSTING
COST-SL-00025858,SL-00025858,T_540459,P_RARE_Product_Family_02,115.06,10.70,"1,325.20",2020-08-30,2020-08-30,ERP_COSTING
COST-SL-00025860,SL-00025860,T_340299,P_RARE_Product_Family_03,47.08,0.00,0.00,2020-03-10,2020-03-10,ERP_COSTING
COST-SL-00025861,SL-00025861,T_788615,P_RARE_Product_Family_02,113.91,0.00,0.00,2020-10-08,2020-10-09,ERP_COSTING
COST-SL-00025870,SL-00025870,T_001049,P_337281,153.58,0.00,0.00,2021-06-02,2021-06-03,ERP_COSTING
COST-SL-00025873,SL-00025873,T_551804,P_769459,268.00,0.00,0.00,2021-09-17,2021-09-19,ERP_COSTING
COST-SL-00025875,SL-00025875,T_172764,P_RARE_Product_Family_03,84.91,0.00,0.00,2021-07-18,2021-07-20,ERP_COSTING
COST-SL-00025883,SL-00025883,T_438456,P_RARE_Product_Family_03,749.99,0.00,0.00,2022-05-03,2022-05-05,ERP_COSTING
COST-SL-00025886,SL-00025886,T_083467,P_RARE_Product_Family_05,982.31,0.00,0.00,2022-06-18,2022-06-18,ERP_COSTING
COST-SL-00025887,SL-00025887,T_513778,P_RARE_Product_Family_02,124.14,0.00,0.00,2020-10-12,2020-10-13,ERP_COSTING
COST-SL-00025888,SL-00025888,T_361341,P_RARE_Product_Family_02,114.85,0.00,0.00,2020-07-31,2020-08-01,ERP_COSTING
COST-SL-00025889,SL-00025889,T_092911,P_RARE_Product_Family_02,143.53,0.00,0.00,2020-11-22,2020-11-24,ERP_COSTING
COST-SL-00025894,SL-00025894,T_770749,P_230552,703.66,0.00,0.00,2022-05-08,2022-05-09,ERP_COSTING
COST-SL-00025899,SL-00025899,T_474539,P_639522,64.31,0.00,0.00,2020-11-02,2020-11-02,ERP_COSTING
COST-SL-00025902,SL-00025902,T_409380,P_601081,52.22,0.00,0.00,2020-11-17,2020-11-17,ERP_COSTING
COST-SL-00025903,SL-00025903,T_971113,P_RARE_Product_Family_03,102.49,0.00,0.00,2021-07-25,2021-07-27,ERP_COSTING
COST-SL-00025904,SL-00025904,T_061329,P_378693,142.47,0.00,0.00,2020-04-30,2020-04-30,ERP_COSTING
COST-SL-00025909,SL-00025909,T_176427,P_RARE_Product_Family_03,186.96,0.00,0.00,2021-07-16,2021-07-18,ERP_COSTING
COST-SL-00025916,SL-00025916,T_178754,P_742720,64.42,0.00,0.00,2020-09-07,2020-09-09,ERP_COSTING
COST-SL-00025921,SL-00025921,T_391879,P_615273,82.20,0.00,0.00,2020-06-30,2020-07-01,ERP_COSTING
COST-SL-00025922,SL-00025922,T_204605,P_RARE_Product_Family_03,113.43,0.00,0.00,2020-07-26,2020-07-26,ERP_COSTING
COST-SL-00025924,SL-00025924,T_644133,P_961834,212.01,0.00,0.00,2021-08-20,2021-08-20,ERP_COSTING
COST-SL-00025930,SL-00025930,T_335919,P_023448,360.13,0.00,0.00,2021-10-27,2021-10-28,ERP_COSTING
COST-SL-00025934,SL-00025934,T_421843,P_146351,152.93,0.00,0.00,2020-10-01,2020-10-03,ERP_COSTING
COST-SL-00025935,SL-00025935,T_774035,P_RARE_Product_Family_01,196.77,167.02,"39,321.52",2021-05-08,2021-05-08,ERP_COSTING
COST-SL-00025942,SL-00025942,T_192529,P_608952,102.78,0.00,0.00,2020-08-26,2020-08-27,ERP_COSTING
COST-SL-00025943,SL-00025943,T_747475,P_499327,84.33,0.00,0.00,2020-09-28,2020-09-28,ERP_COSTING
COST-SL-00025949,SL-00025949,T_694006,P_RARE_Product_Family_04,93.56,0.00,0.00,2021-09-11,2021-09-11,ERP_COSTING
COST-SL-00025952,SL-00025952,T_634931,P_631577,239.39,0.00,0.00,2021-03-29,2021-03-30,ERP_COSTING
COST-SL-00025953,SL-00025953,T_322934,P_RARE_Product_Family_02,131.32,0.00,0.00,2020-08-19,2020-08-21,ERP_COSTING
COST-SL-00025959,SL-00025959,T_343830,P_637093,93.04,0.00,0.00,2020-06-05,2020-06-07,ERP_COSTING
COST-SL-00025960,SL-00025960,T_368119,P_983543,198.73,0.00,0.00,2021-06-28,2021-06-29,ERP_COSTING
COST-SL-00025964,SL-00025964,T_549123,P_192876,68.00,0.00,0.00,2020-09-20,2020-09-20,ERP_COSTING
COST-SL-00025965,SL-00025965,T_723568,P_RARE_Product_Family_02,115.77,0.00,0.00,2020-09-18,2020-09-20,ERP_COSTING
COST-SL-00025971,SL-00025971,T_764535,P_RARE_Product_Family_03,131.76,0.00,0.00,2020-12-01,2020-12-02,ERP_COSTING
COST-SL-00025974,SL-00025974,T_400661,P_RARE_Product_Family_04,28.85,0.00,0.00,2020-05-16,2020-05-18,ERP_COSTING
COST-SL-00025986,SL-00025986,T_789870,P_565736,148.32,0.00,0.00,2020-05-13,2020-05-13,ERP_COSTING
COST-SL-00025988,SL-00025988,T_511063,P_011998,53.15,0.00,0.00,2020-06-19,2020-06-19,ERP_COSTING
COST-SL-00025990,SL-00025990,T_292291,P_942851,150.49,0.00,0.00,2021-01-12,2021-01-14,ERP_COSTING
COST-SL-00025991,SL-00025991,T_634886,P_RARE_Product_Family_04,45.69,0.00,0.00,2021-05-13,2021-05-13,ERP_COSTING
COST-SL-00025995,SL-00025995,T_892494,P_RARE_Product_Family_02,165.56,0.00,0.00,2021-07-02,2021-07-03,ERP_COSTING
COST-SL-00026000,SL-00026000,T_510954,P_192876,92.91,0.00,0.00,2021-01-20,2021-01-21,ERP_COSTING
COST-SL-00026003,SL-00026003,T_401120,P_RARE_Product_Family_04,191.31,0.00,0.00,2021-08-27,2021-08-29,ERP_COSTING
COST-SL-00026006,SL-00026006,T_571049,P_RARE_Product_Family_03,500.49,0.00,0.00,2022-01-10,2022-01-11,ERP_COSTING
COST-SL-00026007,SL-00026007,T_211687,P_995713,147.99,0.00,0.00,2020-11-14,2020-11-14,ERP_COSTING
COST-SL-00026012,SL-00026012,T_496696,P_425142,871.98,0.00,0.00,2022-02-24,2022-02-25,ERP_COSTING
COST-SL-00026015,SL-00026015,T_974656,P_RARE_Product_Family_04,87.96,0.00,0.00,2020-06-09,2020-06-09,ERP_COSTING
COST-SL-00026018,SL-00026018,T_304861,P_RARE_Product_Family_03,124.91,0.00,0.00,2020-12-02,2020-12-04,ERP_COSTING
COST-SL-00026020,SL-00026020,T_187001,P_703184,102.78,0.00,0.00,2020-06-26,2020-06-26,ERP_COSTING
COST-SL-00026021,SL-00026021,T_637802,P_942851,272.75,0.00,0.00,2021-09-29,2021-10-01,ERP_COSTING
COST-SL-00026026,SL-00026026,T_338679,P_RARE_Product_Family_02,392.61,0.00,0.00,2021-10-24,2021-10-24,ERP_COSTING
COST-SL-00026030,SL-00026030,T_041984,P_992126,177.54,0.00,0.00,2021-04-22,2021-04-24,ERP_COSTING
COST-SL-00026040,SL-00026040,T_621974,P_146351,166.69,63.33,"11,395.60",2020-09-29,2020-09-29,ERP_COSTING
COST-SL-00026045,SL-00026045,T_183307,P_024612,98.97,0.00,0.00,2020-10-24,2020-10-25,ERP_COSTING
COST-SL-00026050,SL-00026050,T_071229,P_RARE_Product_Family_02,107.24,0.00,0.00,2020-08-10,2020-08-12,ERP_COSTING
COST-SL-00026051,SL-00026051,T_221598,P_174329,32.70,0.00,0.00,2021-07-21,2021-07-21,ERP_COSTING
COST-SL-00026062,SL-00026062,T_003499,P_003843,91.29,0.00,0.00,2020-03-11,2020-03-11,ERP_COSTING
COST-SL-00026064,SL-00026064,T_584035,P_RARE_Product_Family_04,72.15,0.00,0.00,2020-09-07,2020-09-07,ERP_COSTING
COST-SL-00026065,SL-00026065,T_794474,P_509864,812.80,0.00,0.00,2022-05-14,2022-05-16,ERP_COSTING
COST-SL-00026068,SL-00026068,T_883671,P_341223,82.34,0.00,0.00,2020-07-28,2020-07-29,ERP_COSTING
COST-SL-00026073,SL-00026073,T_430831,P_700346,119.83,0.00,0.00,2020-08-28,2020-08-29,ERP_COSTING
COST-SL-00026074,SL-00026074,T_145905,P_769459,193.41,0.00,0.00,2021-09-12,2021-09-14,ERP_COSTING
COST-SL-00026079,SL-00026079,T_291538,P_128326,81.62,0.00,0.00,2020-09-02,2020-09-03,ERP_COSTING
COST-SL-00026081,SL-00026081,T_539217,P_011998,111.81,0.00,0.00,2021-08-03,2021-08-04,ERP_COSTING
COST-SL-00026084,SL-00026084,T_012107,P_RARE_Product_Family_02,74.72,0.00,0.00,2020-07-10,2020-07-10,ERP_COSTING
COST-SL-00026092,SL-00026092,T_445670,P_RARE_Product_Family_04,43.29,0.00,0.00,2020-09-06,2020-09-07,ERP_COSTING
COST-SL-00026093,SL-00026093,T_187398,P_509864,96.51,0.00,0.00,2020-04-21,2020-04-23,ERP_COSTING
COST-SL-00026096,SL-00026096,T_470180,P_RARE_Product_Family_03,103.79,0.00,0.00,2020-05-16,2020-05-16,ERP_COSTING
COST-SL-00026099,SL-00026099,T_369844,P_817472,947.65,0.00,0.00,2022-05-12,2022-05-14,ERP_COSTING
COST-SL-00026101,SL-00026101,T_731351,P_RARE_Product_Family_06,38.15,0.00,0.00,2020-09-11,2020-09-11,ERP_COSTING
COST-SL-00026106,SL-00026106,T_459997,P_693518,665.05,0.00,0.00,2022-05-16,2022-05-18,ERP_COSTING
COST-SL-00026107,SL-00026107,T_315449,P_RARE_Product_Family_03,251.69,0.00,0.00,2021-10-20,2021-10-20,ERP_COSTING
COST-SL-00026110,SL-00026110,T_615114,P_RARE_Product_Family_03,82.95,0.00,0.00,2020-07-16,2020-07-16,ERP_COSTING
COST-SL-00026117,SL-00026117,T_947663,P_RARE_Product_Family_03,79.41,0.00,0.00,2020-02-01,2020-02-02,ERP_COSTING
COST-SL-00026122,SL-00026122,T_679036,P_812406,89.27,0.00,0.00,2021-07-12,2021-07-13,ERP_COSTING
COST-SL-00026127,SL-00026127,T_519614,P_RARE_Product_Family_05,144.19,0.00,0.00,2021-08-19,2021-08-19,ERP_COSTING
COST-SL-00026128,SL-00026128,T_460630,P_RARE_Product_Family_05,110.67,0.00,0.00,2021-02-17,2021-02-18,ERP_COSTING
COST-SL-00026129,SL-00026129,T_722494,P_264078,96.37,0.00,0.00,2020-07-31,2020-08-02,ERP_COSTING
COST-SL-00026132,SL-00026132,T_019822,P_434331,53.43,0.00,0.00,2020-09-23,2020-09-23,ERP_COSTING
COST-SL-00026136,SL-00026136,T_644231,P_RARE_Product_Family_05,140.77,0.00,0.00,2020-06-16,2020-06-18,ERP_COSTING
COST-SL-00026137,SL-00026137,T_326278,P_995713,184.08,0.00,0.00,2021-07-11,2021-07-12,ERP_COSTING
COST-SL-00026138,SL-00026138,T_063378,P_RARE_Product_Family_03,131.00,0.00,0.00,2020-12-03,2020-12-05,ERP_COSTING
COST-SL-00026142,SL-00026142,T_755022,P_287998,77.28,0.00,0.00,2020-09-25,2020-09-27,ERP_COSTING
COST-SL-00026143,SL-00026143,T_405562,P_047794,110.41,2.39,320.36,2020-10-11,2020-10-11,ERP_COSTING
COST-SL-00026145,SL-00026145,T_834175,P_257054,149.65,0.00,0.00,2020-12-08,2020-12-08,ERP_COSTING
COST-SL-00026148,SL-00026148,T_276440,P_817472,138.77,0.00,0.00,2020-05-30,2020-05-31,ERP_COSTING
COST-SL-00026153,SL-00026153,T_256404,P_578095,336.39,0.00,0.00,2021-12-08,2021-12-09,ERP_COSTING
COST-SL-00026154,SL-00026154,T_097812,P_873855,431.78,0.00,0.00,2021-12-27,2021-12-27,ERP_COSTING
COST-SL-00026158,SL-00026158,T_091278,P_672380,362.15,0.00,0.00,2021-11-21,2021-11-23,ERP_COSTING
COST-SL-00026159,SL-00026159,T_300123,P_RARE_Product_Family_03,50.67,0.00,0.00,2020-06-05,2020-06-06,ERP_COSTING
COST-SL-00026160,SL-00026160,T_675904,P_RARE_Product_Family_02,"1,041.91",0.00,0.00,2022-04-01,2022-04-02,ERP_COSTING
COST-SL-00026166,SL-00026166,T_340299,P_RARE_Product_Family_03,50.07,0.00,0.00,2020-04-12,2020-04-13,ERP_COSTING
COST-SL-00026167,SL-00026167,T_168467,P_RARE_Product_Family_05,315.20,0.00,0.00,2021-10-19,2021-10-21,ERP_COSTING
COST-SL-00026170,SL-00026170,T_671617,P_RARE_Product_Family_03,46.92,0.00,0.00,2020-08-29,2020-08-31,ERP_COSTING
COST-SL-00026171,SL-00026171,T_112837,P_RARE_Product_Family_03,485.59,0.00,0.00,2022-01-06,2022-01-07,ERP_COSTING
COST-SL-00026174,SL-00026174,T_106527,P_RARE_Product_Family_03,105.48,0.00,0.00,2021-08-15,2021-08-15,ERP_COSTING
COST-SL-00026177,SL-00026177,T_311146,P_542809,821.63,0.00,0.00,2022-03-08,2022-03-09,ERP_COSTING
