شماره فاکتور,تاریخ,Customer_ID,ماه,سال,Available_At,Source_System
T_426794,2021-11-15,C_328511,M11,SY03,2021-11-16,ERP_SALES
T_426825,2021-08-09,C_866894,M08,SY03,2021-08-10,ERP_SALES
T_426830,2020-06-01,C_633661,M06,SY02,2020-06-02,ERP_SALES
T_426860,2021-03-01,C_937594,M03,SY03,2021-03-02,ERP_SALES
T_427023,2021-09-13,C_853926,M09,SY03,2021-09-14,ERP_SALES
T_427054,2021-06-21,C_703200,M06,SY03,2021-06-22,ERP_SALES
T_427064,2022-01-10,C_857626,M01,SY04,2022-01-11,ERP_SALES
T_427179,2021-11-08,C_465208,M11,SY03,2021-11-09,ERP_SALES
T_427288,2021-02-01,C_421536,M02,SY03,2021-02-02,ERP_SALES
T_427357,2020-05-11,C_051706,M05,SY02,2020-05-12,ERP_SALES
T_427378,2020-03-16,C_983306,M03,SY02,2020-03-17,ERP_SALES
T_427569,2021-02-08,C_806376,M02,SY03,2021-02-09,ERP_SALES
T_427577,2020-07-20,C_117580,M07,SY02,2020-07-21,ERP_SALES
T_427599,2020-11-09,C_705572,M11,SY02,2020-11-10,ERP_SALES
T_427626,2021-07-19,C_315505,M07,SY03,2021-07-20,ERP_SALES
T_427651,2021-12-06,C_884864,M12,SY03,2021-12-07,ERP_SALES
T_427792,2020-02-17,C_144468,M02,SY02,2020-02-18,ERP_SALES
T_427882,2021-11-08,C_838088,M11,SY03,2021-11-09,ERP_SALES
T_427931,2022-01-03,C_749821,M01,SY04,2022-01-04,ERP_SALES
T_427989,2020-07-20,C_117580,M07,SY02,2020-07-21,ERP_SALES
T_427997,2021-06-07,C_633661,M06,SY03,2021-06-08,ERP_SALES
T_428010,2022-01-24,C_183105,M01,SY04,2022-01-25,ERP_SALES
T_428026,2020-08-17,C_117580,M08,SY02,2020-08-18,ERP_SALES
T_428030,2020-12-14,C_238413,M12,SY02,2020-12-15,ERP_SALES
T_428145,2020-08-31,C_943921,M08,SY02,2020-09-01,ERP_SALES
T_428158,2020-06-08,C_217285,M06,SY02,2020-06-09,ERP_SALES
T_428270,2022-02-07,C_749821,M02,SY04,2022-02-08,ERP_SALES
T_428280,2021-11-15,C_888956,M11,SY03,2021-11-16,ERP_SALES
T_428303,2020-04-27,C_420287,M04,SY02,2020-04-28,ERP_SALES
T_428370,2022-01-03,C_746892,M01,SY04,2022-01-04,ERP_SALES
T_428482,2021-02-15,C_276262,M02,SY03,2021-02-16,ERP_SALES
T_428496,2021-07-19,C_741459,M07,SY03,2021-07-20,ERP_SALES
T_428598,2020-06-22,C_421536,M06,SY02,2020-06-23,ERP_SALES
T_428744,2021-05-17,C_806376,M05,SY03,2021-05-18,ERP_SALES
T_428815,2020-10-26,C_578664,M10,SY02,2020-10-27,ERP_SALES
T_429068,2020-07-13,C_969414,M07,SY02,2020-07-14,ERP_SALES
T_429107,2021-07-12,C_101842,M07,SY03,2021-07-13,ERP_SALES
T_429231,2022-02-07,C_472366,M02,SY04,2022-02-08,ERP_SALES
T_429288,2021-02-15,C_245948,M02,SY03,2021-02-16,ERP_SALES
T_429314,2021-09-13,C_365032,M09,SY03,2021-09-14,ERP_SALES
T_429352,2021-05-31,C_317124,M05,SY03,2021-06-01,ERP_SALES
T_429401,2020-11-23,C_698497,M11,SY02,2020-11-24,ERP_SALES
T_429502,2021-09-20,C_884864,M09,SY03,2021-09-21,ERP_SALES
T_429556,2021-04-12,C_147153,M04,SY03,2021-04-13,ERP_SALES
T_429919,2020-07-06,C_117580,M07,SY02,2020-07-07,ERP_SALES
T_430020,2020-01-27,C_328979,M01,SY02,2020-01-28,ERP_SALES
T_430118,2020-04-27,C_016617,M04,SY02,2020-04-28,ERP_SALES
T_430196,2021-10-11,C_274912,M10,SY03,2021-10-12,ERP_SALES
T_430267,2021-10-11,C_806376,M10,SY03,2021-10-12,ERP_SALES
T_430617,2020-10-05,C_551361,M10,SY02,2020-10-06,ERP_SALES
T_430724,2020-11-09,C_951507,M11,SY02,2020-11-10,ERP_SALES
T_430804,2020-10-19,C_401016,M10,SY02,2020-10-20,ERP_SALES
T_430831,2020-08-03,C_117580,M08,SY02,2020-08-04,ERP_SALES
T_430861,2021-10-25,C_633661,M10,SY03,2021-10-26,ERP_SALES
T_431173,2021-03-15,C_069492,M03,SY03,2021-03-16,ERP_SALES
T_431241,2021-06-14,C_943921,M06,SY03,2021-06-15,ERP_SALES
T_431348,2020-09-21,C_769450,M09,SY02,2020-09-22,ERP_SALES
T_431417,2020-04-27,C_593639,M04,SY02,2020-04-28,ERP_SALES
T_431476,2020-06-08,C_690888,M06,SY02,2020-06-09,ERP_SALES
T_431501,2021-12-13,C_698497,M12,SY03,2021-12-14,ERP_SALES
T_431717,2021-07-05,C_683666,M07,SY03,2021-07-06,ERP_SALES
T_431875,2020-11-02,C_802947,M11,SY02,2020-11-03,ERP_SALES
T_431894,2021-03-01,C_806376,M03,SY03,2021-03-02,ERP_SALES
T_431926,2020-11-16,C_113139,M11,SY02,2020-11-17,ERP_SALES
T_432246,2021-09-13,C_180817,M09,SY03,2021-09-14,ERP_SALES
T_432277,2020-06-22,C_980626,M06,SY02,2020-06-23,ERP_SALES
T_432319,2020-08-03,C_117580,M08,SY02,2020-08-04,ERP_SALES
T_432324,2021-08-30,C_937594,M08,SY03,2021-08-31,ERP_SALES
T_432343,2020-08-03,C_421536,M08,SY02,2020-08-04,ERP_SALES
T_432386,2020-11-09,C_944253,M11,SY02,2020-11-10,ERP_SALES
T_432514,2021-03-22,C_883501,M03,SY03,2021-03-23,ERP_SALES
T_432820,2021-08-16,C_866894,M08,SY03,2021-08-17,ERP_SALES
T_432920,2022-03-14,C_361181,M03,SY04,2022-03-15,ERP_SALES
T_432924,2020-01-27,C_385862,M01,SY02,2020-01-28,ERP_SALES
T_432949,2020-09-28,C_473035,M09,SY02,2020-09-29,ERP_SALES
T_432977,2021-11-15,C_050237,M11,SY03,2021-11-16,ERP_SALES
T_433046,2020-08-03,C_848211,M08,SY02,2020-08-04,ERP_SALES
T_433066,2021-03-15,C_573297,M03,SY03,2021-03-16,ERP_SALES
T_433120,2020-10-19,C_806376,M10,SY02,2020-10-20,ERP_SALES
T_433296,2021-04-12,C_603968,M04,SY03,2021-04-13,ERP_SALES
T_433342,2020-03-16,C_593639,M03,SY02,2020-03-17,ERP_SALES
T_433534,2020-08-17,C_519849,M08,SY02,2020-08-18,ERP_SALES
T_433583,2021-08-02,C_986633,M08,SY03,2021-08-03,ERP_SALES
T_433626,2021-05-10,C_806376,M05,SY03,2021-05-11,ERP_SALES
T_433831,2021-06-21,C_746892,M06,SY03,2021-06-22,ERP_SALES
T_433848,2021-03-08,C_806376,M03,SY03,2021-03-09,ERP_SALES
T_433948,2021-06-14,C_698497,M06,SY03,2021-06-15,ERP_SALES
T_434211,2020-11-16,C_113139,M11,SY02,2020-11-17,ERP_SALES
T_434213,2020-10-05,C_411261,M10,SY02,2020-10-06,ERP_SALES
T_434252,2022-04-25,C_185126,M04,SY04,2022-04-26,ERP_SALES
T_434386,2021-11-01,C_951507,M11,SY03,2021-11-02,ERP_SALES
T_434601,2020-04-13,C_170045,M04,SY02,2020-04-14,ERP_SALES
T_434928,2020-08-03,C_590257,M08,SY02,2020-08-04,ERP_SALES
T_435011,2020-03-16,C_335730,M03,SY02,2020-03-17,ERP_SALES
T_435016,2021-07-05,C_806376,M07,SY03,2021-07-06,ERP_SALES
T_435052,2020-08-31,C_984759,M08,SY02,2020-09-01,ERP_SALES
T_435087,2022-03-28,C_575381,M03,SY04,2022-03-29,ERP_SALES
T_435120,2022-05-02,C_269097,M05,SY04,2022-05-03,ERP_SALES
T_435131,2021-02-15,C_245948,M02,SY03,2021-02-16,ERP_SALES
T_435263,2021-06-07,C_806376,M06,SY03,2021-06-08,ERP_SALES
T_435361,2021-10-04,C_507964,M10,SY03,2021-10-05,ERP_SALES
T_435422,2020-06-29,C_691869,M06,SY02,2020-06-30,ERP_SALES
T_435446,2020-11-02,C_147153,M11,SY02,2020-11-03,ERP_SALES
T_435469,2021-07-05,C_249788,M07,SY03,2021-07-06,ERP_SALES
T_435505,2020-08-24,C_746892,M08,SY02,2020-08-25,ERP_SALES
T_435736,2021-09-06,C_762928,M09,SY03,2021-09-07,ERP_SALES
T_435746,2021-12-20,C_482570,M12,SY03,2021-12-21,ERP_SALES
T_435754,2020-04-13,C_524968,M04,SY02,2020-04-14,ERP_SALES
T_435826,2021-03-08,C_535756,M03,SY03,2021-03-09,ERP_SALES
T_435905,2021-08-30,C_806376,M08,SY03,2021-08-31,ERP_SALES
T_435951,2021-11-08,C_022240,M11,SY03,2021-11-09,ERP_SALES
T_435999,2020-08-17,C_866894,M08,SY02,2020-08-18,ERP_SALES
T_436026,2022-04-25,C_267443,M04,SY04,2022-04-26,ERP_SALES
T_436072,2021-06-14,C_871835,M06,SY03,2021-06-15,ERP_SALES
T_436152,2021-05-10,C_633661,M05,SY03,2021-05-11,ERP_SALES
T_436196,2020-05-04,C_245948,M05,SY02,2020-05-05,ERP_SALES
T_436322,2022-05-09,C_531140,M05,SY04,2022-05-10,ERP_SALES
T_436337,2021-10-04,C_749821,M10,SY03,2021-10-05,ERP_SALES
T_436346,2022-05-30,C_937594,M05,SY04,2022-05-31,ERP_SALES
T_436468,2019-12-23,C_040673,M12,SY01,2019-12-24,ERP_SALES
T_436503,2020-08-24,C_426816,M08,SY02,2020-08-25,ERP_SALES
T_436538,2020-04-06,C_768792,M04,SY02,2020-04-07,ERP_SALES
T_436541,2020-04-06,C_937594,M04,SY02,2020-04-07,ERP_SALES
T_436626,2020-04-27,C_155853,M04,SY02,2020-04-28,ERP_SALES
T_436637,2020-07-20,C_930788,M07,SY02,2020-07-21,ERP_SALES
T_436747,2021-09-20,C_692721,M09,SY03,2021-09-21,ERP_SALES
T_436895,2020-07-06,C_051706,M07,SY02,2020-07-07,ERP_SALES
T_436912,2020-03-30,C_160952,M03,SY02,2020-03-31,ERP_SALES
T_436918,2020-10-19,C_969414,M10,SY02,2020-10-20,ERP_SALES
T_436919,2021-11-08,C_227779,M11,SY03,2021-11-09,ERP_SALES
T_436927,2021-06-14,C_342564,M06,SY03,2021-06-15,ERP_SALES
T_436992,2021-07-19,C_196572,M07,SY03,2021-07-20,ERP_SALES
T_437049,2021-11-15,C_058218,M11,SY03,2021-11-16,ERP_SALES
T_437051,2022-03-07,C_937594,M03,SY04,2022-03-08,ERP_SALES
T_437291,2021-08-30,C_806376,M08,SY03,2021-08-31,ERP_SALES
T_437348,2020-10-12,C_937594,M10,SY02,2020-10-13,ERP_SALES
T_437498,2022-04-25,C_627716,M04,SY04,2022-04-26,ERP_SALES
T_437630,2022-01-03,C_749821,M01,SY04,2022-01-04,ERP_SALES
T_437660,2021-01-18,C_739947,M01,SY03,2021-01-19,ERP_SALES
T_437668,2020-04-13,C_575381,M04,SY02,2020-04-14,ERP_SALES
T_437997,2021-08-16,C_051535,M08,SY03,2021-08-17,ERP_SALES
T_438021,2021-11-15,C_838088,M11,SY03,2021-11-16,ERP_SALES
T_438053,2020-10-26,C_050237,M10,SY02,2020-10-27,ERP_SALES
T_438067,2020-11-16,C_412635,M11,SY02,2020-11-17,ERP_SALES
T_438098,2020-07-27,C_117580,M07,SY02,2020-07-28,ERP_SALES
T_438101,2021-06-21,C_812674,M06,SY03,2021-06-22,ERP_SALES
T_438132,2020-09-28,C_739258,M09,SY02,2020-09-29,ERP_SALES
T_438135,2021-05-03,C_172705,M05,SY03,2021-05-04,ERP_SALES
T_438448,2021-01-18,C_858384,M01,SY03,2021-01-19,ERP_SALES
T_438456,2022-03-28,C_571033,M03,SY04,2022-03-29,ERP_SALES
T_438466,2021-02-01,C_822722,M02,SY03,2021-02-02,ERP_SALES
T_438489,2022-03-14,C_276262,M03,SY04,2022-03-15,ERP_SALES
T_438493,2021-06-28,C_871835,M06,SY03,2021-06-29,ERP_SALES
T_438656,2021-08-16,C_069492,M08,SY03,2021-08-17,ERP_SALES
T_438716,2022-01-10,C_282979,M01,SY04,2022-01-11,ERP_SALES
T_438889,2020-07-06,C_698497,M07,SY02,2020-07-07,ERP_SALES
T_438897,2021-05-31,C_051535,M05,SY03,2021-06-01,ERP_SALES
T_438924,2020-06-22,C_683666,M06,SY02,2020-06-23,ERP_SALES
T_438965,2020-11-30,C_051535,M11,SY02,2020-12-01,ERP_SALES
T_439163,2020-02-17,C_479796,M02,SY02,2020-02-18,ERP_SALES
T_439193,2021-05-17,C_155990,M05,SY03,2021-05-18,ERP_SALES
T_439203,2021-07-05,C_258325,M07,SY03,2021-07-06,ERP_SALES
T_439279,2021-10-11,C_866805,M10,SY03,2021-10-12,ERP_SALES
T_439446,2021-02-08,C_022240,M02,SY03,2021-02-09,ERP_SALES
T_439447,2020-07-20,C_691869,M07,SY02,2020-07-21,ERP_SALES
T_439475,2021-07-19,C_357434,M07,SY03,2021-07-20,ERP_SALES
T_439494,2021-03-08,C_479796,M03,SY03,2021-03-09,ERP_SALES
T_439500,2021-12-27,C_411261,M12,SY03,2021-12-28,ERP_SALES
T_439518,2022-03-14,C_245948,M03,SY04,2022-03-15,ERP_SALES
T_439694,2020-07-20,C_800815,M07,SY02,2020-07-21,ERP_SALES
T_439697,2021-03-22,C_951507,M03,SY03,2021-03-23,ERP_SALES
T_439842,2021-08-16,C_806376,M08,SY03,2021-08-17,ERP_SALES
T_439858,2021-10-18,C_740649,M10,SY03,2021-10-19,ERP_SALES
T_439946,2020-10-19,C_948070,M10,SY02,2020-10-20,ERP_SALES
T_440058,2020-04-13,C_808695,M04,SY02,2020-04-14,ERP_SALES
T_440167,2020-09-07,C_101842,M09,SY02,2020-09-08,ERP_SALES
T_440267,2020-03-23,C_800815,M03,SY02,2020-03-24,ERP_SALES
T_440312,2020-07-13,C_113139,M07,SY02,2020-07-14,ERP_SALES
T_440381,2021-02-01,C_746892,M02,SY03,2021-02-02,ERP_SALES
T_440554,2020-11-02,C_091997,M11,SY02,2020-11-03,ERP_SALES
T_440560,2020-07-06,C_401016,M07,SY02,2020-07-07,ERP_SALES
T_440626,2020-08-31,C_117580,M08,SY02,2020-09-01,ERP_SALES
T_440694,2020-09-28,C_310107,M09,SY02,2020-09-29,ERP_SALES
T_440698,2021-07-12,C_603968,M07,SY03,2021-07-13,ERP_SALES
T_440800,2020-11-16,C_365277,M11,SY02,2020-11-17,ERP_SALES
T_440895,2021-04-26,C_398853,M04,SY03,2021-04-27,ERP_SALES
T_440902,2021-10-04,C_762928,M10,SY03,2021-10-05,ERP_SALES
T_441042,2020-10-19,C_746892,M10,SY02,2020-10-20,ERP_SALES
T_441171,2022-01-24,C_591411,M01,SY04,2022-01-25,ERP_SALES
T_441182,2020-07-20,C_502843,M07,SY02,2020-07-21,ERP_SALES
T_441256,2021-01-18,C_342564,M01,SY03,2021-01-19,ERP_SALES
T_441346,2021-03-08,C_937594,M03,SY03,2021-03-09,ERP_SALES
T_441550,2022-05-02,C_299317,M05,SY04,2022-05-03,ERP_SALES
T_441552,2020-07-06,C_565612,M07,SY02,2020-07-07,ERP_SALES
T_441572,2020-03-09,C_691869,M03,SY02,2020-03-10,ERP_SALES
T_441735,2021-07-26,C_705572,M07,SY03,2021-07-27,ERP_SALES
T_441827,2021-07-12,C_883501,M07,SY03,2021-07-13,ERP_SALES
T_441918,2020-11-02,C_113139,M11,SY02,2020-11-03,ERP_SALES
T_442060,2021-02-15,C_051535,M02,SY03,2021-02-16,ERP_SALES
T_442098,2020-06-15,C_051706,M06,SY02,2020-06-16,ERP_SALES
T_442241,2020-07-27,C_117580,M07,SY02,2020-07-28,ERP_SALES
T_442256,2021-11-29,C_051706,M11,SY03,2021-11-30,ERP_SALES
T_442272,2021-01-18,C_535756,M01,SY03,2021-01-19,ERP_SALES
T_442280,2021-02-22,C_937594,M02,SY03,2021-02-23,ERP_SALES
T_442392,2021-10-11,C_739947,M10,SY03,2021-10-12,ERP_SALES
T_442468,2020-11-09,C_633091,M11,SY02,2020-11-10,ERP_SALES
T_442596,2020-11-16,C_762928,M11,SY02,2020-11-17,ERP_SALES
T_442604,2021-02-22,C_954731,M02,SY03,2021-02-23,ERP_SALES
T_442634,2020-01-20,C_374172,M01,SY02,2020-01-21,ERP_SALES
T_442706,2021-07-26,C_180817,M07,SY03,2021-07-27,ERP_SALES
T_442718,2020-06-29,C_705572,M06,SY02,2020-06-30,ERP_SALES
T_443059,2020-07-27,C_304036,M07,SY02,2020-07-28,ERP_SALES
T_443062,2020-07-20,C_691869,M07,SY02,2020-07-21,ERP_SALES
T_443238,2021-08-16,C_603877,M08,SY03,2021-08-17,ERP_SALES
T_443275,2022-05-16,C_512037,M05,SY04,2022-05-17,ERP_SALES
T_443378,2020-12-07,C_412635,M12,SY02,2020-12-08,ERP_SALES
T_443460,2020-09-07,C_661757,M09,SY02,2020-09-08,ERP_SALES
T_443462,2022-01-10,C_535756,M01,SY04,2022-01-11,ERP_SALES
T_443588,2020-02-03,C_969707,M02,SY02,2020-02-04,ERP_SALES
T_443698,2021-01-04,C_937594,M01,SY03,2021-01-05,ERP_SALES
T_443726,2020-04-13,C_117580,M04,SY02,2020-04-14,ERP_SALES
T_443742,2021-03-15,C_806376,M03,SY03,2021-03-16,ERP_SALES
T_443794,2020-09-21,C_473035,M09,SY02,2020-09-22,ERP_SALES
T_443840,2021-11-01,C_806376,M11,SY03,2021-11-02,ERP_SALES
T_444028,2021-10-25,C_189507,M10,SY03,2021-10-26,ERP_SALES
T_444213,2020-07-20,C_117580,M07,SY02,2020-07-21,ERP_SALES
T_444239,2020-10-12,C_317216,M10,SY02,2020-10-13,ERP_SALES
T_444343,2020-02-17,C_754665,M02,SY02,2020-02-18,ERP_SALES
T_444576,2021-05-24,C_951507,M05,SY03,2021-05-25,ERP_SALES
T_444609,2019-12-30,C_412635,M12,SY01,2019-12-31,ERP_SALES
T_444610,2020-07-13,C_117580,M07,SY02,2020-07-14,ERP_SALES
T_444669,2021-03-22,C_746892,M03,SY03,2021-03-23,ERP_SALES
T_444687,2022-02-28,C_746892,M02,SY04,2022-03-01,ERP_SALES
T_444688,2021-04-12,C_937594,M04,SY03,2021-04-13,ERP_SALES
T_444700,2021-11-01,C_800815,M11,SY03,2021-11-02,ERP_SALES
T_444703,2020-01-06,C_548964,M01,SY02,2020-01-07,ERP_SALES
T_444709,2020-02-03,C_155990,M02,SY02,2020-02-04,ERP_SALES
T_444770,2021-05-03,C_997228,M05,SY03,2021-05-04,ERP_SALES
T_444790,2020-07-20,C_815913,M07,SY02,2020-07-21,ERP_SALES
T_444795,2021-08-30,C_698497,M08,SY03,2021-08-31,ERP_SALES
T_444897,2020-02-03,C_051535,M02,SY02,2020-02-04,ERP_SALES
T_444903,2022-01-10,C_746892,M01,SY04,2022-01-11,ERP_SALES
T_444909,2021-10-04,C_150182,M10,SY03,2021-10-05,ERP_SALES
T_445021,2020-03-02,C_512037,M03,SY02,2020-03-03,ERP_SALES
T_445034,2020-07-20,C_465481,M07,SY02,2020-07-21,ERP_SALES
T_445035,2020-06-08,C_117580,M06,SY02,2020-06-09,ERP_SALES
T_445088,2020-09-21,C_222193,M09,SY02,2020-09-22,ERP_SALES
T_445202,2020-12-14,C_473035,M12,SY02,2020-12-15,ERP_SALES
T_445337,2020-04-13,C_117580,M04,SY02,2020-04-14,ERP_SALES
T_445457,2020-09-28,C_853926,M09,SY02,2020-09-29,ERP_SALES
T_445513,2020-12-14,C_806376,M12,SY02,2020-12-15,ERP_SALES
T_445612,2021-10-04,C_746892,M10,SY03,2021-10-05,ERP_SALES
T_445634,2020-09-21,C_941574,M09,SY02,2020-09-22,ERP_SALES
T_445653,2022-03-21,C_808695,M03,SY04,2022-03-22,ERP_SALES
T_445670,2020-07-27,C_180745,M07,SY02,2020-07-28,ERP_SALES
T_445677,2021-06-21,C_806376,M06,SY03,2021-06-22,ERP_SALES
T_445769,2021-09-20,C_633661,M09,SY03,2021-09-21,ERP_SALES
T_445771,2021-08-02,C_227779,M08,SY03,2021-08-03,ERP_SALES
T_445777,2021-10-18,C_113139,M10,SY03,2021-10-19,ERP_SALES
T_445863,2020-03-30,C_010119,M03,SY02,2020-03-31,ERP_SALES
T_445884,2021-07-19,C_950113,M07,SY03,2021-07-20,ERP_SALES
T_445908,2022-02-21,C_980957,M02,SY04,2022-02-22,ERP_SALES
T_445910,2022-01-03,C_739258,M01,SY04,2022-01-04,ERP_SALES
T_445921,2021-03-08,C_806376,M03,SY03,2021-03-09,ERP_SALES
T_445949,2021-07-05,C_421536,M07,SY03,2021-07-06,ERP_SALES
T_445987,2020-07-27,C_117580,M07,SY02,2020-07-28,ERP_SALES
T_446004,2021-03-15,C_806376,M03,SY03,2021-03-16,ERP_SALES
T_446068,2022-04-04,C_657627,M04,SY04,2022-04-05,ERP_SALES
T_446202,2020-06-29,C_117580,M06,SY02,2020-06-30,ERP_SALES
T_446225,2020-11-23,C_980626,M11,SY02,2020-11-24,ERP_SALES
T_446226,2020-05-04,C_063926,M05,SY02,2020-05-05,ERP_SALES
T_446277,2022-04-25,C_147153,M04,SY04,2022-04-26,ERP_SALES
T_446497,2020-06-15,C_535756,M06,SY02,2020-06-16,ERP_SALES
T_446569,2020-05-04,C_298468,M05,SY02,2020-05-05,ERP_SALES
T_446699,2020-02-03,C_573297,M02,SY02,2020-02-04,ERP_SALES
T_446709,2020-09-14,C_763443,M09,SY02,2020-09-15,ERP_SALES
T_446755,2020-10-26,C_465481,M10,SY02,2020-10-27,ERP_SALES
T_446764,2020-04-27,C_401016,M04,SY02,2020-04-28,ERP_SALES
T_446960,2020-05-25,C_815913,M05,SY02,2020-05-26,ERP_SALES
T_446992,2020-09-21,C_877858,M09,SY02,2020-09-22,ERP_SALES
T_447005,2020-11-16,C_150182,M11,SY02,2020-11-17,ERP_SALES
T_447060,2021-09-20,C_806376,M09,SY03,2021-09-21,ERP_SALES
T_447102,2020-07-27,C_633661,M07,SY02,2020-07-28,ERP_SALES
T_447177,2019-12-23,C_502843,M12,SY01,2019-12-24,ERP_SALES
T_447259,2020-03-09,C_479796,M03,SY02,2020-03-10,ERP_SALES
T_447557,2020-07-06,C_853926,M07,SY02,2020-07-07,ERP_SALES
T_447837,2021-12-06,C_768792,M12,SY03,2021-12-07,ERP_SALES
T_448126,2020-10-26,C_806376,M10,SY02,2020-10-27,ERP_SALES
T_448128,2020-05-11,C_474104,M05,SY02,2020-05-12,ERP_SALES
T_448224,2020-11-02,C_806376,M11,SY02,2020-11-03,ERP_SALES
T_448267,2021-07-05,C_636079,M07,SY03,2021-07-06,ERP_SALES
T_448286,2021-06-07,C_411612,M06,SY03,2021-06-08,ERP_SALES
T_448325,2021-02-15,C_222193,M02,SY03,2021-02-16,ERP_SALES
T_448591,2021-08-02,C_113139,M08,SY03,2021-08-03,ERP_SALES
T_448644,2020-12-14,C_728285,M12,SY02,2020-12-15,ERP_SALES
T_448857,2021-12-06,C_094312,M12,SY03,2021-12-07,ERP_SALES
T_448912,2021-03-08,C_535756,M03,SY03,2021-03-09,ERP_SALES
T_448986,2020-09-21,C_672256,M09,SY02,2020-09-22,ERP_SALES
T_448987,2020-06-15,C_150182,M06,SY02,2020-06-16,ERP_SALES
T_448996,2020-10-12,C_939370,M10,SY02,2020-10-13,ERP_SALES
T_449027,2020-05-11,C_245948,M05,SY02,2020-05-12,ERP_SALES
T_449244,2021-09-13,C_691869,M09,SY03,2021-09-14,ERP_SALES
T_449269,2020-08-31,C_117580,M08,SY02,2020-09-01,ERP_SALES
T_449324,2020-05-11,C_117580,M05,SY02,2020-05-12,ERP_SALES
T_449432,2021-01-11,C_336021,M01,SY03,2021-01-12,ERP_SALES
T_449434,2021-11-15,C_877858,M11,SY03,2021-11-16,ERP_SALES
T_449436,2021-08-09,C_419410,M08,SY03,2021-08-10,ERP_SALES
T_449516,2020-10-26,C_806376,M10,SY02,2020-10-27,ERP_SALES
T_449669,2020-01-20,C_245948,M01,SY02,2020-01-21,ERP_SALES
T_449757,2021-08-23,C_769491,M08,SY03,2021-08-24,ERP_SALES
T_449796,2021-01-18,C_063809,M01,SY03,2021-01-19,ERP_SALES
T_449809,2021-08-23,C_749821,M08,SY03,2021-08-24,ERP_SALES
T_449865,2020-02-10,C_421536,M02,SY02,2020-02-11,ERP_SALES
T_449874,2020-12-07,C_172705,M12,SY02,2020-12-08,ERP_SALES
T_449892,2020-11-09,C_155990,M11,SY02,2020-11-10,ERP_SALES
T_449952,2021-08-16,C_183105,M08,SY03,2021-08-17,ERP_SALES
T_449988,2021-10-25,C_420849,M10,SY03,2021-10-26,ERP_SALES
T_450011,2021-06-28,C_054737,M06,SY03,2021-06-29,ERP_SALES
T_450030,2021-02-08,C_705680,M02,SY03,2021-02-09,ERP_SALES
T_450052,2021-04-19,C_806376,M04,SY03,2021-04-20,ERP_SALES
T_450140,2022-02-14,C_058218,M02,SY04,2022-02-15,ERP_SALES
T_450166,2021-02-01,C_317124,M02,SY03,2021-02-02,ERP_SALES
T_450168,2020-02-03,C_421536,M02,SY02,2020-02-04,ERP_SALES
T_450194,2021-07-05,C_862106,M07,SY03,2021-07-06,ERP_SALES
T_450203,2020-03-02,C_502843,M03,SY02,2020-03-03,ERP_SALES
T_450223,2020-12-07,C_113139,M12,SY02,2020-12-08,ERP_SALES
T_450244,2021-09-27,C_473035,M09,SY03,2021-09-28,ERP_SALES
T_450417,2021-08-23,C_746892,M08,SY03,2021-08-24,ERP_SALES
T_450428,2020-03-23,C_603877,M03,SY02,2020-03-24,ERP_SALES
T_450442,2020-05-11,C_016617,M05,SY02,2020-05-12,ERP_SALES
T_450571,2020-06-01,C_984759,M06,SY02,2020-06-02,ERP_SALES
T_450612,2020-10-05,C_172705,M10,SY02,2020-10-06,ERP_SALES
T_450733,2020-01-20,C_039413,M01,SY02,2020-01-21,ERP_SALES
T_450736,2021-03-29,C_524968,M03,SY03,2021-03-30,ERP_SALES
T_450792,2021-10-18,C_808695,M10,SY03,2021-10-19,ERP_SALES
T_450814,2021-02-01,C_051706,M02,SY03,2021-02-02,ERP_SALES
T_450815,2022-05-09,C_074947,M05,SY04,2022-05-10,ERP_SALES
T_450835,2021-11-29,C_746892,M11,SY03,2021-11-30,ERP_SALES
T_450893,2020-06-15,C_479796,M06,SY02,2020-06-16,ERP_SALES
T_451026,2021-12-06,C_410063,M12,SY03,2021-12-07,ERP_SALES
T_451068,2021-02-08,C_401016,M02,SY03,2021-02-09,ERP_SALES
T_451170,2020-11-16,C_535756,M11,SY02,2020-11-17,ERP_SALES
T_451175,2021-03-29,C_633661,M03,SY03,2021-03-30,ERP_SALES
T_451309,2020-11-23,C_535756,M11,SY02,2020-11-24,ERP_SALES
T_451422,2020-11-23,C_113139,M11,SY02,2020-11-24,ERP_SALES
T_451527,2020-08-31,C_937594,M08,SY02,2020-09-01,ERP_SALES
T_451694,2020-06-08,C_703801,M06,SY02,2020-06-09,ERP_SALES
T_451702,2020-08-17,C_401016,M08,SY02,2020-08-18,ERP_SALES
T_451761,2021-08-02,C_265163,M08,SY03,2021-08-03,ERP_SALES
T_451791,2021-11-29,C_342564,M11,SY03,2021-11-30,ERP_SALES
T_451831,2020-11-30,C_683666,M11,SY02,2020-12-01,ERP_SALES
T_451833,2020-12-28,C_147153,M12,SY02,2020-12-29,ERP_SALES
T_451837,2020-05-25,C_646025,M05,SY02,2020-05-26,ERP_SALES
T_451849,2022-04-18,C_245948,M04,SY04,2022-04-19,ERP_SALES
T_451855,2020-10-12,C_698497,M10,SY02,2020-10-13,ERP_SALES
T_452187,2021-01-04,C_421536,M01,SY03,2021-01-05,ERP_SALES
T_452243,2021-09-13,C_739947,M09,SY03,2021-09-14,ERP_SALES
